refnames_all,orgs,dist_img,dst_type,dmos_std,dmos_new,DSSIM,SSIMULACRA,Butteraugli,Butteraugli_XL,Butteraugli_XL_3m,Butteraugli_XL_2s,Butteraugli_XL_3s,Butteraugli_XL_6s,Butteraugli_XL_12s
dancers.bmp,0,img186.bmp,jpeg,2.427177241340075,89.23441705756257,0.40235319,0.35394817,41.225983,45.9966773987,13.101202,8.554742,9.110636,11.367092,18.825877
dancers.bmp,0,img187.bmp,jpeg,3.122099047182516,91.61747826509418,0.40235319,0.35394817,41.225983,45.9966773987,13.101202,8.554742,9.110636,11.367092,18.825877
bikes.bmp,0,img188.bmp,jpeg,2.3138950471044137,83.0335894331227,0.44950391,0.3437895,42.20153,40.5724639893,15.848104,10.82213,11.758724,15.106108,20.679479
building2.bmp,0,img192.bmp,jpeg,2.495499466447168,93.03653291816838,0.49534588,0.3770847,45.446490999999995,43.1508636475,14.209766,9.910041,10.591823,13.02202,19.015457
ocean.bmp,0,img194.bmp,jpeg,2.920539651433121,34.60644513743412,0.03890433,0.11131082,6.514062,5.6616134644,2.5822,2.248818,2.309421,2.501597,2.935582
churchandcapitol.bmp,0,img195.bmp,jpeg,3.0048023099242127,97.24677520689924,0.39246034,0.32162617,48.951725,39.8257598877,15.877955,11.302125,12.322356,15.4906,19.820908
parrots.bmp,0,img196.bmp,jpeg,3.5309991166008263,91.59067046472401,0.36254162,0.25648086,35.987759000000004,43.5335693359,19.32812,12.243675,13.705936,18.675398,25.603027
sailing4.bmp,0,img197.bmp,jpeg,2.430227882343581,94.63456567363843,0.48907566,0.36860027,52.746432999999996,38.8801002502,15.951205,12.200035,12.892389,15.191887,19.769339
flowersonih35.bmp,0,img198.bmp,jpeg,3.4326507971785305,16.644122962021108,0.01088647,0.05114734,3.784765,3.2894508839,1.257836,1.050846,1.088105,1.204658,1.480744
rapids.bmp,0,img199.bmp,jpeg,3.010656253374724,95.80804387069,0.53216325,0.3559615,40.957882,40.6133804321,14.745331,11.227549,11.821989,13.861822,18.552184
studentsculpture.bmp,0,img200.bmp,jpeg,3.8610122160619267,63.30761338204381,0.15118743,0.20573425,12.930232,12.36810112,5.279154,4.490752,4.635117,5.095307,6.107039
plane.bmp,0,img201.bmp,jpeg,2.5338354601096844,88.92048271630968,0.25071467,0.29656106,48.758179,45.2643508911,18.87535,12.82769,14.366325,18.10561,24.154117
bikes.bmp,0,img203.bmp,jpeg,3.3100012717591154,28.5502551905385,0.03046037,0.07811458,8.268688000000001,5.954969883,2.083983,1.729222,1.78135,1.959467,2.511133
buildings.bmp,0,img204.bmp,jpeg,2.6223910575482887,89.6422329700044,0.37256218,0.31588225,38.102047,35.4683036804,13.521821,9.883472,10.620283,12.982532,16.962646
building2.bmp,0,img205.bmp,jpeg,3.5866830559363096,88.22093282138451,0.41530591,0.34758265,39.457648999999996,35.0656547546,12.128752,8.92466,9.459266,11.266543,15.660445
sailing3.bmp,0,img206.bmp,jpeg,1.9516924177633803,11.739931694595015,0.00334459,0.02715436,2.417663,1.9946434498,0.830371,0.717033,0.7425,0.810656,0.937955
caps.bmp,0,img207.bmp,jpeg,2.0066178280761497,70.02463837460914,0.14504021,0.19383069,21.238332999999997,23.7111968994,10.035671,6.972762,7.530256,9.565971,13.010786
monarch.bmp,0,img209.bmp,jpeg,2.9582044167902493,88.77366918617132,0.34516159,0.26598296,41.367725,52.5902748108,19.441876,12.94363,14.483516,18.940854,24.901257
sailing1.bmp,0,img210.bmp,jpeg,3.6338246022018836,97.4281023182101,0.49466813,0.38007902,41.208733,39.5255203247,19.968305,15.030701,16.31927,19.620933,23.964711
cemetry.bmp,0,img213.bmp,jpeg,2.71759397282532,85.98716482193281,0.53538959,0.38675525,43.398254,37.6384773254,13.865566,10.538408,11.138387,13.100019,17.358292
sailing4.bmp,0,img214.bmp,jpeg,2.2876609881780743,14.430548416582262,0.01028288,0.04656245,2.916416,2.6862673759,1.211013,1.065023,1.094929,1.182008,1.356104
paintedhouse.bmp,0,img215.bmp,jpeg,3.1397048108468253,102.70082156574152,0.49116123,0.3478742,39.166954,38.3298683167,14.846484,11.081365,11.768715,14.084015,18.68672
carnivaldolls.bmp,0,img216.bmp,jpeg,2.5633916960614163,20.934069322543586,0.01336483,0.05248419,8.575805,6.8333258629,2.094208,1.372,1.452789,1.843525,2.986311
stream.bmp,0,img217.bmp,jpeg,2.2720253728990247,101.27286341299556,0.65468348,0.43910365,50.697047999999995,40.3110847473,16.18836,12.169774,12.839155,15.315666,20.410259
statue.bmp,0,img218.bmp,jpeg,2.137200831784356,92.65269870718299,0.47315482,0.32930069,38.857571,68.8049468994,18.497143,10.295305,11.069404,15.334576,29.087449
woman.bmp,0,img220.bmp,jpeg,2.987829456438813,88.66925863108537,0.62775206,0.40510757,41.532909000000004,41.0623321533,16.761328,12.190166,13.094291,16.038824,21.150868
statue.bmp,0,img221.bmp,jpeg,1.8556038518340197,93.81353439730438,0.47315482,0.32930069,38.857571,68.8049468994,18.497143,10.295305,11.069404,15.334576,29.087449
sailing3.bmp,0,img223.bmp,jpeg,2.385012008541453,99.9719981674867,0.42438558,0.31674766,45.923248,40.0882949829,17.48072,12.565456,13.587383,16.883595,21.971182
building2.bmp,0,img225.bmp,jpeg,3.738509544262039,32.713131566176116,0.04119805,0.1035797,5.726933,7.0906205177,2.368259,1.945461,1.99868,2.175929,2.930169
bikes.bmp,0,img226.bmp,jpeg,2.537242432762228,17.780629548804892,0.01578766,0.05138945,4.632821,3.9986803532,1.494899,1.229037,1.270139,1.408045,1.806514
paintedhouse.bmp,0,img228.bmp,jpeg,3.725735552389148,15.783100447893545,0.01062672,0.04547139,3.5545690000000003,3.1052901745,1.263882,1.087761,1.123294,1.228423,1.439928
flowersonih35.bmp,0,img229.bmp,jpeg,2.5236758754723763,73.10480214469187,0.10909829,0.1720934,11.995154,11.1250076294,4.732419,3.893776,4.047631,4.551199,5.598427
coinsinfountain.bmp,0,img230.bmp,jpeg,2.175690573590204,90.88434462872809,0.47863965,0.36405468,45.505173,36.0976867676,12.97055,9.895712,10.417972,12.161204,16.332473
lighthouse.bmp,0,img231.bmp,jpeg,2.469732317574881,13.033490455438153,0.00946817,0.04899926,3.161233,2.6243956089,1.211513,1.059708,1.093302,1.184136,1.357101
lighthouse2.bmp,0,img232.bmp,jpeg,2.3532731952349515,93.19974618228805,0.39954468,0.32316357,36.806858,40.9106407166,19.18106,14.344664,15.497884,18.660813,23.384484
parrots.bmp,0,img233.bmp,jpeg,2.607069902500553,87.78082391853037,0.36254162,0.25648086,35.987759000000004,43.5335693359,19.32812,12.243675,13.705936,18.675398,25.603027
monarch.bmp,0,img1.bmp,wn,2.6419880473591717,29.046539717856692,0.03190213,0.22274781,6.723107000000001,3.9836711884,2.180316,1.942477,2.007443,2.160615,2.372889
stream.bmp,0,img2.bmp,wn,2.6114130835303664,64.7619409950328,0.35215048,0.44927015,17.560738,19.5606594086,11.779662,9.853258,10.421892,11.70975,13.207343
womanhat.bmp,0,img3.bmp,wn,2.6392493286103282,44.781930707656905,0.03881086,0.18434339,6.8018149999999995,3.9835557938,2.165714,1.974657,2.020237,2.140249,2.336655
buildings.bmp,0,img4.bmp,wn,1.178281041246681,105.36416799729716,5.04067946,1.0,65.208084,101.1968231201,57.998069,44.05223,48.429143,57.67909,67.885975
sailing3.bmp,0,img5.bmp,wn,1.9877201014467052,18.148429410111877,0.01249755,0.08670979,3.5326230000000005,2.7308707237,1.394455,1.218847,1.265451,1.37772,1.540192
lighthouse2.bmp,0,img6.bmp,wn,2.835518927879701,28.910343961732284,0.03333797,0.20491523,6.008175,3.7552473545,2.026427,1.770654,1.841746,2.007771,2.229764
woman.bmp,0,img7.bmp,wn,2.609730220554104,67.62651762533173,0.60655259,0.60948085,29.958862,26.389295578,18.441521,16.866956,17.34122,18.368804,19.614541
coinsinfountain.bmp,0,img8.bmp,wn,2.5417278474037706,15.537140817336704,0.02110835,0.10241366,4.934826999999999,3.4565384388,1.684755,1.45294,1.508609,1.656073,1.889583
cemetry.bmp,0,img9.bmp,wn,2.390475887977584,63.02744749154707,0.33762909,0.48902619999999997,22.980427,20.0270824432,10.302768,7.704625,8.278569,10.040429,12.589307
plane.bmp,0,img10.bmp,wn,2.7237104552948384,33.4482460351677,0.03678943,0.18957118,7.169588,4.2089276314,2.458064,2.2691,2.319924,2.442072,2.612195
womanhat.bmp,0,img11.bmp,wn,2.5623028561720407,23.03858179465982,0.01035946,0.07204009,3.502445,2.7502040863,1.347073,1.161266,1.209424,1.329525,1.50227
sailing2.bmp,0,img12.bmp,wn,2.681274586686019,46.191362019861835,0.10678039,0.36544323,11.927197,5.7093887329,2.956558,2.723189,2.775512,2.918116,3.176046
churchandcapitol.bmp,0,img13.bmp,wn,2.497142412716122,21.927888248041906,0.00907074,0.08153353,3.7429940000000004,2.5016908646,1.279357,1.02685,1.103956,1.27082,1.463295
carnivaldolls.bmp,0,img14.bmp,wn,2.365204280974321,14.775415943838567,0.00823303,0.09943212,4.121674,2.3658537865,1.24925,1.026924,1.093166,1.24017,1.414414
dancers.bmp,0,img15.bmp,wn,2.1227481071952936,93.91355403240952,1.33023837,0.87322769,52.556953,80.0299835205,47.217721,30.140763,36.458055,47.865865,57.329243
studentsculpture.bmp,0,img16.bmp,wn,3.1972366904721694,40.79594818906652,0.06544872,0.20021843,8.203114999999999,5.864982605,3.098939,2.611301,2.71991,3.036715,3.540192
monarch.bmp,0,img17.bmp,wn,2.4493955125873126,51.40668483117005,0.23021318,0.51546243,20.307482,10.0768861771,5.698794,5.171736,5.285874,5.615769,6.19474
churchandcapitol.bmp,0,img18.bmp,wn,2.0909752980772955,35.32176832792063,0.02747436,0.17748127,7.164034,3.6293935776,1.865814,1.593689,1.669828,1.847433,2.080183
studentsculpture.bmp,0,img19.bmp,wn,2.068559712169406,13.494986288484716,0.00719434,0.04755797,3.3276339999999998,2.6912214756,1.02129,0.791972,0.839348,0.983918,1.240604
churchandcapitol.bmp,0,img20.bmp,wn,1.5977548287729442,111.7746935263145,3.69439605,1.0,66.617798,104.4234771729,61.729653,41.492813,48.559526,62.230378,74.399055
ocean.bmp,0,img21.bmp,wn,2.529888055401789,61.68100151802293,0.2687718,0.500718,21.778713,9.2882156372,5.667853,5.03038,5.176829,5.593297,6.233432
parrots.bmp,0,img22.bmp,wn,1.8064543591278936,29.05160906556435,0.03293099,0.21950050000000002,7.256078,3.9614291191,2.124128,1.932874,1.981229,2.101049,2.290105
cemetry.bmp,0,img23.bmp,wn,2.3365549960730574,109.62708401221435,4.18766306,1.0,69.016624,98.5095825195,54.257792,36.881408,41.638795,53.794534,67.340046
coinsinfountain.bmp,0,img24.bmp,wn,2.283028147760961,94.03481633826048,2.93853613,1.0,74.475121,97.9926605225,68.937913,55.447858,60.673701,69.322202,76.817836
statue.bmp,0,img25.bmp,wn,2.4587377186484862,49.834234045635604,0.25269887,0.48100365,19.049303,10.5664558411,6.643516,5.968341,6.166084,6.621285,7.143178
paintedhouse.bmp,0,img26.bmp,wn,3.4336081408640475,61.62614194844081,0.24566729,0.42944058,21.106722,11.179101944,6.651189,5.742589,5.974657,6.570082,7.408827
dancers.bmp,0,img27.bmp,wn,3.3326707492503083,47.72741274693893,0.10388858,0.31187083,11.209181,7.2578678131,4.01796,3.215429,3.403114,3.96015,4.690616
womanhat.bmp,0,img28.bmp,wn,2.3724419896483435,58.410455839845966,0.17574272,0.40043029,14.869989000000002,7.4756622314,4.537121,4.171934,4.253418,4.484284,4.873661
bikes.bmp,0,img29.bmp,wn,2.417277569927141,74.63568549300159,0.74829103,0.6581229000000001,39.117336,42.7747268677,29.030526,26.033945,26.902529,28.851407,31.337644
dancers.bmp,0,img30.bmp,wn,2.8278344672504137,33.19702721082979,0.03240972,0.18030841,6.503682,3.5692281723,1.894378,1.640916,1.70387,1.866637,2.112626
coinsinfountain.bmp,0,img31.bmp,wn,3.1281828528318494,27.514599031681424,0.05110583,0.18133017,7.758964,4.5019407272,2.521743,2.267173,2.328483,2.49116,2.745587
lighthouse2.bmp,0,img32.bmp,wn,2.641193484663869,60.279653917465154,0.41267059,0.59256764,26.370052,15.774348259,9.21381,7.636832,8.012415,9.07843,10.550586
woman.bmp,0,img33.bmp,wn,2.3080176074695404,102.7236854663197,4.7235515,1.0,67.257538,107.2560272217,75.936938,68.178982,70.482558,75.510322,81.817936
monarch.bmp,0,img34.bmp,wn,2.2500928393137056,94.4100904010743,2.28351339,1.0,65.836876,73.7031402588,47.344119,39.50409,41.566346,46.843475,53.622536
woman.bmp,0,img35.bmp,wn,2.6998911574260047,38.08779776015425,0.05361379,0.20791707,6.709653,4.4442400932,2.470619,2.20034,2.270532,2.443467,2.697858
building2.bmp,0,img36.bmp,wn,2.536857192564833,71.21218202942677,0.55308085,0.55685893,32.343536,41.5053710938,28.046161,23.89104,25.324793,28.025708,30.787981
manfishing.bmp,0,img37.bmp,wn,2.8704269769617,28.61718835941552,0.03499017,0.17961364,6.087603,3.9867351055,1.979241,1.736644,1.79265,1.946457,2.198615
house.bmp,0,img38.bmp,wn,2.7772655950232568,66.53165048509287,0.46036825,0.58459694,24.143959,17.6988601685,9.860217,8.152388,8.564124,9.701435,11.315093
paintedhouse.bmp,0,img39.bmp,wn,1.9859399081506253,71.76021293669349,0.65422036,0.63857175,38.273537,29.9628295898,18.418412,15.297006,16.165216,18.205975,20.884045
lighthouse.bmp,0,img40.bmp,wn,2.7765816094761533,48.059938845028476,0.09471335,0.32979453,9.912436,5.4400014877,2.966141,2.714261,2.782143,2.940812,3.175468
manfishing.bmp,0,img41.bmp,wn,2.760526602427794,100.23878414456692,3.91957087,1.0,75.85638399999999,104.4195709229,64.464353,44.763062,52.055869,65.081566,76.255626
ocean.bmp,0,img42.bmp,wn,1.7956982796100016,107.65033077751622,3.11149953,1.0,72.166214,94.0271606445,62.711945,50.291113,54.434139,62.796516,70.90518
lighthouse.bmp,0,img43.bmp,wn,1.898770221186645,20.295948373068647,0.01113298,0.08640764,3.4578910000000005,2.623260498,1.361628,1.137689,1.205617,1.351994,1.527272
studentsculpture.bmp,0,img44.bmp,wn,3.628990742427261,72.84561785296995,0.86782321,0.71267388,41.478321,51.7041549683,29.877128,21.719902,24.461377,29.841366,35.32864
cemetry.bmp,0,img45.bmp,wn,2.2661783932744237,26.989633874164532,0.02793256,0.13044819,5.0482949999999995,3.4889166355,1.771339,1.542671,1.597577,1.742797,1.973642
buildings.bmp,0,img46.bmp,wn,2.545713648294164,37.34149613580173,0.05019672,0.18991883,9.175549,5.5041708946,2.521081,2.129327,2.223892,2.475314,2.864036
carnivaldolls.bmp,0,img47.bmp,wn,1.8291864047967,104.4080160510155,3.18359583,1.0,78.715843,97.9759597778,48.379718,28.963325,34.006771,47.650585,63.481797
building2.bmp,0,img48.bmp,wn,2.3353923370607688,34.5029166994517,0.04185069,0.13592298,6.077017,4.9245400429,2.767938,2.3895,2.489529,2.739487,3.074797
flowersonih35.bmp,0,img49.bmp,wn,2.544451309818444,75.24580813266999,0.46042756,0.59054946,34.763424,35.5199966431,17.74148,12.246909,13.636433,17.418394,22.169612
dancers.bmp,0,img50.bmp,wn,2.4296530433556947,79.43613206888192,0.76429224,0.69717367,42.665501,58.9670562744,32.368052,20.978966,25.120514,32.765493,39.218148
dancers.bmp,0,img51.bmp,wn,2.0562739343211778,73.83502971471134,0.44031498,0.55724878,33.840767,31.5396900177,18.632157,12.501047,14.644822,18.838276,22.413373
sailing1.bmp,0,img52.bmp,wn,2.074691628492772,97.51209513726755,3.10855019,1.0,70.638885,85.4396362305,49.763621,38.829037,42.38551,49.652173,57.253179
flowersonih35.bmp,0,img53.bmp,wn,2.411772003272165,95.34370094075176,1.46616127,0.91729625,49.524834000000006,80.276725769,37.944467,24.392921,27.922496,37.215157,48.69575
house.bmp,0,img54.bmp,wn,2.2411774037080363,20.5274846951256,0.01100889,0.07862061,3.5333349999999997,2.4936592579,1.291279,1.103577,1.152542,1.274182,1.447114
statue.bmp,0,img55.bmp,wn,1.8324399900812405,36.47563691526853,0.06126825,0.26111864,7.958039,4.428003788,2.595909,2.38568,2.437457,2.57109,2.77918
sailing1.bmp,0,img56.bmp,wn,2.64788494145904,35.64458484067259,0.04971171,0.22321458,7.2218789999999995,4.322892189,2.359109,2.065253,2.139634,2.33137,2.606325
studentsculpture.bmp,0,img57.bmp,wn,2.6734100384959447,97.69957653577356,4.88871167,1.0,58.359337,100.2420349121,52.653033,37.578623,42.640143,52.546073,62.772884
sailing3.bmp,0,img58.bmp,wn,2.1084710324813343,106.3698573635383,3.07079493,1.0,73.288513,100.4085845947,52.855097,37.886136,41.778712,51.651761,65.134817
manfishing.bmp,0,img59.bmp,wn,1.976734541660304,11.037306278232426,0.00519237,0.04894029,3.064132,1.9768834114,0.937731,0.743148,0.794737,0.923571,1.094886
womanhat.bmp,0,img60.bmp,wn,1.570961185575266,97.6569824141498,2.45432061,1.0,60.229565,83.7207565308,52.476716,43.704504,46.420242,52.205564,58.804342
buildings.bmp,0,img61.bmp,wn,3.125002722161632,78.47085391287106,0.83711054,0.71417999,47.627449,49.4039611816,30.478238,23.675579,25.791219,30.337245,35.306252
churchandcapitol.bmp,0,img62.bmp,wn,2.1095694880182827,62.92970737500086,0.26500252,0.48032149,23.893524,13.8091430664,7.90827,6.06371,6.564063,7.865122,9.295623
cemetry.bmp,0,img63.bmp,wn,2.2053189461564724,41.035510546118466,0.06562137,0.22008706,8.847660000000001,4.9877123833,2.603184,2.32404,2.382898,2.55303,2.873622
caps.bmp,0,img64.bmp,wn,2.7184371527551416,18.611094569023106,0.00915263,0.07632996,4.150988,2.5445342064,1.339924,1.16739,1.217609,1.327837,1.474325
cemetry.bmp,0,img65.bmp,wn,3.1553208037816463,70.94998870953438,0.51865392,0.59138457,24.974483,29.5239257813,15.991448,11.737757,12.78604,15.732287,19.456017
lighthouse.bmp,0,img66.bmp,wn,1.6069460530281732,99.45910509660351,2.30991098,1.0,58.324481999999996,83.0424041748,47.80786,38.06836,41.272287,47.620775,54.530518
parrots.bmp,0,img67.bmp,wn,2.13271171570999,47.448425404325114,0.1106594,0.39855078,13.462984,5.871591568,3.24193,3.007511,3.061398,3.205677,3.458715
bikes.bmp,0,img68.bmp,wn,2.8526634511978366,45.8290789858312,0.11498051,0.2973237,12.527363000000001,7.7787332535,4.692262,4.268493,4.374156,4.644145,5.058484
parrots.bmp,0,img69.bmp,wn,2.6218968245456784,61.6158088994382,0.33947223,0.57716478,26.963696000000002,11.2077550888,6.711863,5.830623,6.038077,6.609883,7.487629
house.bmp,0,img70.bmp,wn,2.840500500491151,41.31695798429712,0.05695273,0.23389761,7.425998,4.3807191849,2.387698,2.176214,2.226433,2.359621,2.577039
carnivaldolls.bmp,0,img71.bmp,wn,1.7479047506625771,63.45931896527788,0.23425431,0.51223429,20.084267,13.6585292816,7.001778,5.260332,5.623423,6.810745,8.571165
flowersonih35.bmp,0,img72.bmp,wn,1.4629182186929568,45.00432810746642,0.05758591,0.26844928,11.084955,5.4756884575,2.618603,2.281658,2.35586,2.562343,2.937605
manfishing.bmp,0,img73.bmp,wn,2.8375231659754343,69.02754430690878,0.49628083,0.58536151,31.125061,29.8127536774,17.768119,12.913416,14.57821,17.875807,20.850341
rapids.bmp,0,img74.bmp,wn,2.9134222446241664,54.62805994606418,0.24567223,0.43302286,17.310303,12.0531826019,7.478216,6.371326,6.680863,7.437342,8.316443
parrots.bmp,0,img75.bmp,wn,2.2688032480742795,15.271352054362955,0.0050058,0.05253559,2.838898,2.1230552197,1.113702,0.969377,1.009433,1.101522,1.23015
sailing1.bmp,0,img76.bmp,wn,2.799541909884496,20.007483290527425,0.013799,0.09707513,4.072354,2.8338861465,1.414172,1.183681,1.248866,1.400722,1.592927
rapids.bmp,0,img77.bmp,wn,1.9516841080209035,94.20486814584288,2.76452419,1.0,88.54594399999999,94.9570236206,62.903297,49.908646,54.181972,62.91761,71.610308
plane.bmp,0,img78.bmp,wn,3.0090986058283047,15.388646901982973,0.00865177,0.0689628,3.727207,2.6395573616,1.349424,1.212488,1.251486,1.339046,1.457739
sailing1.bmp,0,img79.bmp,wn,2.902910859964157,55.06753054284376,0.26265816,0.48859621,18.755476,10.5138587952,6.114656,5.325422,5.524414,6.044023,6.77553
caps.bmp,0,img80.bmp,wn,2.349976915656112,97.26947157983709,2.35811198,1.0,83.730858,90.3944473267,54.643532,43.572917,46.985249,54.406914,62.538431
sailing2.bmp,0,img81.bmp,wn,2.8087573522329765,21.61052934761817,0.00812439,0.07057812,2.850724,2.4523868561,1.216674,1.052851,1.101,1.206229,1.342793
monarch.bmp,0,img82.bmp,wn,2.1727909353796964,21.19528302848048,0.02000331,0.16494161,5.177638,3.3618488312,1.881142,1.650251,1.716908,1.866276,2.060241
house.bmp,0,img83.bmp,wn,2.420761784791864,71.54037129415151,0.7554215,0.70661873,32.34668,28.8044261932,16.572991,13.516078,14.331399,16.345674,19.0419
sailing3.bmp,0,img84.bmp,wn,2.2922375599161326,31.24987494201788,0.03062179,0.16682334,5.449959,3.6651139259,1.915905,1.719334,1.768569,1.892738,2.086409
statue.bmp,0,img85.bmp,wn,1.9815671965440682,13.666943331193623,0.00766405,0.06358442,2.851826,2.2892408371,1.169845,1.004415,1.049297,1.156195,1.304042
sailing4.bmp,0,img86.bmp,wn,2.993245815368399,57.39305471032276,0.30143109,0.50865722,22.851021,11.4882831573,7.35948,6.236733,6.532674,7.311949,8.233816
bikes.bmp,0,img87.bmp,wn,1.866577444408603,105.10166413396246,6.33639979,1.0,68.774086,105.673828125,70.638732,62.457067,64.844048,70.166665,76.905483
stream.bmp,0,img88.bmp,wn,3.018938875433717,39.10614097745931,0.05823843,0.17768882,7.565085000000001,4.7546782494,2.614856,2.317467,2.394404,2.585819,2.864345
sailing3.bmp,0,img89.bmp,wn,2.369085883590642,57.538603283146436,0.25625495,0.47953577,16.522251,9.6030511856,5.002854,4.423073,4.530755,4.877865,5.599943
carnivaldolls.bmp,0,img90.bmp,wn,1.8627435483563792,39.71346655802711,0.03920981,0.27131845,8.390417,3.9409208298,2.113164,1.876556,1.937483,2.089065,2.312944
statue.bmp,0,img91.bmp,wn,2.0431164027098427,67.19437758924813,0.60599279,0.66318937,35.343422,23.5998592377,16.714259,14.674539,15.363726,16.735519,18.043532
coinsinfountain.bmp,0,img92.bmp,wn,2.7350479618293075,69.06535116986018,0.58209494,0.60233046,37.422131,32.7213821411,21.799785,18.183549,19.547668,21.895262,23.956424
churchandcapitol.bmp,0,img93.bmp,wn,2.5978780212153243,73.54583611585835,0.48978867,0.61118091,33.816654,28.7445907593,16.745944,12.028179,13.515793,16.781214,19.940826
paintedhouse.bmp,0,img94.bmp,wn,1.8546143836493318,106.81758994591208,4.43316784,1.0,71.965141,98.7129669189,60.432183,48.441782,51.891192,59.729619,69.675737
bikes.bmp,0,img95.bmp,wn,2.0555348714915973,23.508406616286702,0.02276276,0.12257927,5.417616000000001,3.6449918747,1.740157,1.482389,1.543093,1.707663,1.969716
lighthouse.bmp,0,img96.bmp,wn,3.0639875829279823,69.26005385452565,0.44740902,0.60766163,26.742464000000002,17.1164951324,9.792142,8.185648,8.6272,9.692925,11.056302
bikes.bmp,0,img97.bmp,wn,2.345962652726312,65.70698388517809,0.55356811,0.5799937,31.149561,32.3234481812,21.993318,19.778893,20.422919,21.875306,23.681727
woman.bmp,0,img98.bmp,wn,2.129823636632288,13.266839820800245,0.00684026,0.05024564,2.4451259999999997,2.2015919685,1.039111,0.828665,0.88493,1.02313,1.209273
ocean.bmp,0,img99.bmp,wn,2.1363097733169947,12.13783390983034,0.00472578,0.04487986,2.626315,2.0627470016,0.971648,0.789262,0.840076,0.960095,1.114771
sailing4.bmp,0,img100.bmp,wn,2.787472556069204,38.59568763401872,0.05985027,0.26187968,9.44128,4.3347053528,2.431884,2.210185,2.262967,2.403034,2.629651
rapids.bmp,0,img101.bmp,wn,2.241732669399401,11.166482886698198,0.00958347,0.06828917,3.699323,2.518119812,1.15608,0.956483,1.00311,1.130828,1.334303
building2.bmp,0,img102.bmp,wn,2.8769688072021236,50.194325232236274,0.11990617,0.25757662,10.693795,11.1020898819,6.725131,5.800359,6.081132,6.693555,7.400705
buildings.bmp,0,img103.bmp,wn,2.7430055915091383,22.88487105130493,0.01626969,0.09963019,5.002801,3.397633791,1.488561,1.172057,1.246209,1.448838,1.770637
parrots.bmp,0,img104.bmp,wn,1.7521752498837557,99.6615285081197,2.36034311,1.0,81.25032,84.6365890503,50.242012,40.383849,43.437576,49.939079,57.349381
plane.bmp,0,img105.bmp,wn,1.9453939137893608,93.86859240789695,1.79359553,1.0,70.24526999999999,90.8748092651,53.892116,37.888179,43.036434,54.060529,64.579386
stream.bmp,0,img106.bmp,wn,3.5227156165380875,77.63344919424672,0.73062739,0.63179101,29.200064,39.548210144,23.944095,19.647376,20.955602,23.797531,27.079153
rapids.bmp,0,img107.bmp,wn,3.5230274483171584,33.63370982301589,0.04912732,0.19969529,7.4217509999999995,4.3811783791,2.321532,2.077757,2.133717,2.288052,2.542825
lighthouse2.bmp,0,img108.bmp,wn,2.255321687887606,55.535575649060156,0.26542266,0.50692335,19.919353,10.7221784592,6.007012,5.17158,5.345666,5.890742,6.784628
house.bmp,0,img109.bmp,wn,2.1739397380255188,58.66034224093096,0.29249932,0.49002067,18.70833,11.5863695145,6.107255,5.377529,5.538191,6.001366,6.78221
caps.bmp,0,img110.bmp,wn,2.5248041337993943,51.67024428176386,0.1159787,0.3724732,13.014198,5.7832393646,3.26821,3.018501,3.07868,3.236244,3.489705
paintedhouse.bmp,0,img111.bmp,wn,2.5673024055654925,43.29801630982693,0.07392295,0.24845837,10.602803999999999,5.1414294243,2.850836,2.546458,2.621786,2.813082,3.117641
studentsculpture.bmp,0,img112.bmp,wn,2.1190292364454506,62.69095740904541,0.36082052,0.48095720000000003,25.553766,25.558380127,14.654442,10.9724,12.135562,14.585212,17.242553
sailing2.bmp,0,img113.bmp,wn,2.582085877413812,97.92469225647717,2.04100873,1.0,72.20681,84.0961608887,43.970477,28.49878,32.583531,43.285869,56.042032
lighthouse.bmp,0,img114.bmp,wn,2.2929064961724497,35.707955518206724,0.04146804,0.21541176,6.609042999999999,3.9911839962,2.156992,1.905384,1.975136,2.136404,2.359435
woman.bmp,0,img115.bmp,wn,2.228415462380502,57.98572759381551,0.37070781,0.50325706,21.083609,17.5322856903,11.187497,10.223149,10.498336,11.122257,11.941899
rapids.bmp,0,img116.bmp,wn,2.3467589215068503,67.4653416344695,0.6403721,0.64800176,36.175484000000004,31.630947113,20.824208,17.130771,18.322789,20.814098,23.335737
sailing2.bmp,0,img117.bmp,wn,2.405895056708855,28.79734485795999,0.02401414,0.16101791,4.862985,3.3619203568,1.791524,1.592657,1.647221,1.774724,1.952628
ocean.bmp,0,img118.bmp,wn,2.9449930011503684,37.944107183148475,0.03857755,0.21253531,6.64543,3.7927925587,2.065359,1.854034,1.904424,2.038885,2.252769
womanhat.bmp,0,img119.bmp,wn,2.1077467959055096,65.07828999287852,0.31441994,0.5102233,21.521639,12.7413139343,7.512219,6.634778,6.845513,7.418907,8.272236
ocean.bmp,0,img120.bmp,wn,3.0478877795966706,69.44972429947218,0.56050013,0.64399083,29.865463000000002,19.3248329163,11.751065,9.827943,10.374624,11.686563,13.192008
building2.bmp,0,img121.bmp,wn,3.0115909765072986,76.0908192258521,0.85420617,0.68078362,40.005058,59.2853240967,38.498656,32.667822,34.69813,38.482788,42.315049
flowersonih35.bmp,0,img122.bmp,wn,2.577459561610097,70.58976221156999,0.36350864,0.54011864,29.184818,32.2647285461,14.723466,10.098975,11.171949,14.332714,18.665736
