mos,dist_img,var,ref_img,dst_type
4.93548,i08_19_2.bmp,0.12014,i08.bmp,19
4.68750,i08_19_3.bmp,0.14278,i08.bmp,19
4.03226,i08_19_4.bmp,0.13288,i08.bmp,19
3.59375,i08_19_5.bmp,0.10698,i08.bmp,19
5.87097,i08_20_1.bmp,0.19216,i08.bmp,20
5.96774,i08_20_2.bmp,0.16752,i08.bmp,20
5.26667,i08_20_3.bmp,0.13278,i08.bmp,20
4.62500,i08_20_4.bmp,0.14490,i08.bmp,20
3.81250,i08_20_5.bmp,0.14278,i08.bmp,20
5.68750,i08_21_1.bmp,0.17918,i08.bmp,21
4.93548,i08_21_2.bmp,0.12851,i08.bmp,21
4.29032,i08_21_3.bmp,0.10396,i08.bmp,21
3.80645,i08_21_4.bmp,0.12426,i08.bmp,21
2.67742,i08_21_5.bmp,0.10588,i08.bmp,21
5.61290,i08_22_1.bmp,0.17477,i08.bmp,22
5.45161,i08_22_2.bmp,0.11930,i08.bmp,22
4.16129,i08_22_3.bmp,0.18863,i08.bmp,22
3.06250,i08_22_4.bmp,0.11640,i08.bmp,22
2.37500,i08_22_5.bmp,0.13800,i08.bmp,22
6.03226,i08_23_1.bmp,0.17951,i08.bmp,23
6.16129,i08_23_2.bmp,0.17128,i08.bmp,23
5.67742,i08_23_3.bmp,0.13212,i08.bmp,23
5.50000,i08_23_4.bmp,0.12247,i08.bmp,23
5.43750,i08_23_5.bmp,0.21166,i08.bmp,23
5.93548,i08_24_1.bmp,0.18774,i08.bmp,24
5.78125,i08_24_2.bmp,0.18611,i08.bmp,24
5.29032,i08_24_3.bmp,0.18358,i08.bmp,24
3.96774,i08_24_4.bmp,0.12480,i08.bmp,24
2.62500,i08_24_5.bmp,0.16388,i08.bmp,24
5.36364,I09_01_1.bmp,0.16497,I09.bmp,01
5.00000,i09_01_2.bmp,0.09882,i09.bmp,01
4.54545,i09_01_3.bmp,0.12921,i09.bmp,01
4.03226,i09_01_4.bmp,0.09660,i09.bmp,01
3.63636,i09_01_5.bmp,0.10337,i09.bmp,01
5.87879,i09_02_1.bmp,0.16463,i09.bmp,02
6.03030,i09_02_2.bmp,0.17400,i09.bmp,02
5.56250,i09_02_3.bmp,0.15269,i09.bmp,02
4.87500,i09_02_4.bmp,0.10597,i09.bmp,02
4.54545,i09_02_5.bmp,0.12190,i09.bmp,02
4.60606,i09_03_1.bmp,0.11289,i09.bmp,03
4.09375,i09_03_2.bmp,0.11145,i09.bmp,03
3.69697,i09_03_3.bmp,0.14523,i09.bmp,03
3.25000,i09_03_4.bmp,0.10825,i09.bmp,03
2.87879,i09_03_5.bmp,0.09347,i09.bmp,03
5.74194,i09_04_1.bmp,0.12042,i09.bmp,04
5.59375,i09_04_2.bmp,0.10698,i09.bmp,04
5.38710,i09_04_3.bmp,0.14192,i09.bmp,04
4.67742,i09_04_4.bmp,0.09555,i09.bmp,04
4.27273,i09_04_5.bmp,0.13050,i09.bmp,04
5.93548,i09_05_1.bmp,0.13637,i09.bmp,05
5.50000,i09_05_2.bmp,0.13258,i09.bmp,05
4.96875,i09_05_3.bmp,0.12090,i09.bmp,05
4.09091,i09_05_4.bmp,0.12394,i09.bmp,05
3.59375,i09_05_5.bmp,0.10698,i09.bmp,05
5.21875,i09_06_1.bmp,0.14479,i09.bmp,06
4.31250,i09_06_2.bmp,0.13577,i09.bmp,06
4.16129,i09_06_3.bmp,0.10299,i09.bmp,06
3.81250,i09_06_4.bmp,0.10305,i09.bmp,06
3.34375,i09_06_5.bmp,0.10467,i09.bmp,06
4.87879,i09_07_1.bmp,0.17012,i09.bmp,07
4.75000,i09_07_2.bmp,0.11693,i09.bmp,07
4.12903,i09_07_3.bmp,0.16284,i09.bmp,07
3.66667,i09_07_4.bmp,0.13324,i09.bmp,07
2.70968,i09_07_5.bmp,0.12236,i09.bmp,07
5.87500,i09_08_1.bmp,0.16973,i09.bmp,08
5.24242,i09_08_2.bmp,0.14233,i09.bmp,08
4.34375,i09_08_3.bmp,0.15058,i09.bmp,08
3.48485,i09_08_4.bmp,0.14920,i09.bmp,08
2.37500,i09_08_5.bmp,0.14490,i09.bmp,08
6.54545,i09_09_1.bmp,0.14902,i09.bmp,09
6.09091,i09_09_2.bmp,0.16798,i09.bmp,09
5.15152,i09_09_3.bmp,0.14920,i09.bmp,09
3.90625,i09_09_4.bmp,0.10231,i09.bmp,09
2.51515,i09_09_5.bmp,0.08700,i09.bmp,09
6.00000,i09_10_1.bmp,0.15934,i09.bmp,10
5.65625,i09_10_2.bmp,0.18011,i09.bmp,10
4.90625,i09_10_3.bmp,0.11145,i09.bmp,10
3.19355,i09_10_4.bmp,0.09590,i09.bmp,10
2.34375,i09_10_5.bmp,0.09488,i09.bmp,10
5.90625,I09_11_1.BMP,0.19941,I09.bmp,11
5.15625,i09_11_2.bmp,0.14052,i09.bmp,11
3.96875,i09_11_3.bmp,0.11254,i09.bmp,11
2.40625,i09_11_4.bmp,0.09742,i09.bmp,11
0.87879,i09_11_5.bmp,0.10283,i09.bmp,11
6.06061,i09_12_1.bmp,0.17109,i09.bmp,12
5.90625,i09_12_2.bmp,0.16153,i09.bmp,12
4.90625,i09_12_3.bmp,0.13520,i09.bmp,12
2.96875,i09_12_4.bmp,0.10350,i09.bmp,12
2.84375,i09_12_5.bmp,0.09990,i09.bmp,12
4.51515,I09_13_1.BMP,0.11436,I09.bmp,13
3.77419,i09_13_2.bmp,0.09900,i09.bmp,13
3.33333,i09_13_3.bmp,0.13324,i09.bmp,13
2.81818,i09_13_4.bmp,0.12461,i09.bmp,13
2.87879,i09_13_5.bmp,0.11936,i09.bmp,13
5.84375,i09_14_1.bmp,0.17179,i09.bmp,14
5.48485,i09_14_2.bmp,0.17732,i09.bmp,14
6.28125,i09_14_3.bmp,0.14813,i09.bmp,14
4.43750,i09_14_4.bmp,0.15896,i09.bmp,14
3.31250,i09_14_5.bmp,0.12837,i09.bmp,14
2.90909,i09_15_1.bmp,0.16242,i09.bmp,15
3.06061,i09_15_2.bmp,0.16000,i09.bmp,15
3.25000,i09_15_3.bmp,0.13258,i09.bmp,15
3.59375,i09_15_4.bmp,0.13154,i09.bmp,15
5.84848,i09_15_5.bmp,0.20156,i09.bmp,15
6.06061,i09_16_1.bmp,0.18151,i09.bmp,16
6.30303,i09_16_2.bmp,0.15142,i09.bmp,16
5.75000,i09_16_3.bmp,0.14658,i09.bmp,16
5.90323,i09_16_4.bmp,0.18449,i09.bmp,16
4.66667,i09_16_5.bmp,0.13324,i09.bmp,16
5.81250,i09_17_1.bmp,0.18455,i09.bmp,17
6.78788,i09_17_2.bmp,0.18059,i09.bmp,17
4.78125,i09_17_3.bmp,0.11469,i09.bmp,17
6.36364,i09_17_4.bmp,0.22193,i09.bmp,17
3.60606,i09_17_5.bmp,0.14174,i09.bmp,17
4.81818,i09_18_1.bmp,0.17384,i09.bmp,18
4.30303,i09_18_2.bmp,0.15737,i09.bmp,18
4.06452,i09_18_3.bmp,0.16408,i09.bmp,18
3.31250,i09_18_4.bmp,0.15586,i09.bmp,18
3.15625,i09_18_5.bmp,0.16600,i09.bmp,18
5.50000,i09_19_1.bmp,0.13258,i09.bmp,19
4.67742,i09_19_2.bmp,0.10588,i09.bmp,19
4.51613,i09_19_3.bmp,0.08976,i09.bmp,19
4.06250,i09_19_4.bmp,0.12451,i09.bmp,19
3.48485,i09_19_5.bmp,0.12943,i09.bmp,19
5.81250,i09_20_1.bmp,0.13577,i09.bmp,20
5.66667,i09_20_2.bmp,0.17495,i09.bmp,20
4.50000,i09_20_3.bmp,0.13258,i09.bmp,20
3.90909,i09_20_4.bmp,0.10811,i09.bmp,20
2.90909,i09_20_5.bmp,0.10811,i09.bmp,20
5.27273,i09_21_1.bmp,0.14389,i09.bmp,21
4.81250,i09_21_2.bmp,0.12053,i09.bmp,21
4.25000,i09_21_3.bmp,0.10825,i09.bmp,21
3.50000,i09_21_4.bmp,0.08839,i09.bmp,21
2.16129,i09_21_5.bmp,0.06606,i09.bmp,21
5.71875,i09_22_1.bmp,0.12682,i09.bmp,22
5.78788,i09_22_2.bmp,0.17543,i09.bmp,22
5.50000,i09_22_3.bmp,0.12500,i09.bmp,22
4.09375,i09_22_4.bmp,0.11989,i09.bmp,22
2.71875,i09_22_5.bmp,0.14813,i09.bmp,22
6.25000,i09_23_1.bmp,0.13975,i09.bmp,23
6.28125,i09_23_2.bmp,0.14138,i09.bmp,23
6.03030,i09_23_3.bmp,0.16310,i09.bmp,23
4.81250,i09_23_4.bmp,0.12837,i09.bmp,23
2.87500,i09_23_5.bmp,0.10597,i09.bmp,23
5.75000,i09_24_1.bmp,0.13258,i09.bmp,24
5.09375,i09_24_2.bmp,0.16153,i09.bmp,24
3.75000,i09_24_3.bmp,0.11693,i09.bmp,24
2.03030,i09_24_4.bmp,0.10913,i09.bmp,24
0.24242,i09_24_5.bmp,0.07460,i09.bmp,24
5.71795,I10_01_1.bmp,0.14020,I10.bmp,01
5.43243,i10_01_2.bmp,0.14575,i10.bmp,01
4.74359,i10_01_3.bmp,0.11304,i10.bmp,01
4.53846,i10_01_4.bmp,0.11942,i10.bmp,01
3.81579,i10_01_5.bmp,0.11683,i10.bmp,01
6.05405,i10_02_1.bmp,0.14777,i10.bmp,02
5.83784,i10_02_2.bmp,0.16884,i10.bmp,02
5.76923,i10_02_3.bmp,0.15997,i10.bmp,02
5.52632,i10_02_4.bmp,0.13282,i10.bmp,02
4.72973,i10_02_5.bmp,0.13045,i10.bmp,02
5.05405,i10_03_1.bmp,0.10774,i10.bmp,03
4.36111,i10_03_2.bmp,0.11217,i10.bmp,03
4.02564,i10_03_3.bmp,0.09236,i10.bmp,03
3.30769,i10_03_4.bmp,0.09699,i10.bmp,03
2.92308,i10_03_5.bmp,0.09854,i10.bmp,03
6.07692,i10_04_1.bmp,0.14678,i10.bmp,04
5.11111,i10_04_2.bmp,0.14581,i10.bmp,04
5.15789,i10_04_3.bmp,0.16019,i10.bmp,04
4.76923,i10_04_4.bmp,0.15997,i10.bmp,04
4.23077,i10_04_5.bmp,0.13790,i10.bmp,04
6.05128,i10_05_1.bmp,0.13543,i10.bmp,05
5.79487,i10_05_2.bmp,0.19921,i10.bmp,05
5.17949,i10_05_3.bmp,0.16165,i10.bmp,05
4.39474,i10_05_4.bmp,0.12082,i10.bmp,05
3.34211,i10_05_5.bmp,0.09324,i10.bmp,05
5.15789,i10_06_1.bmp,0.12635,i10.bmp,06
4.64865,i10_06_2.bmp,0.13359,i10.bmp,06
4.57895,i10_06_3.bmp,0.13741,i10.bmp,06
3.84211,i10_06_4.bmp,0.10210,i10.bmp,06
3.40541,i10_06_5.bmp,0.11756,i10.bmp,06
5.54054,i10_07_1.bmp,0.12441,i10.bmp,07
5.02564,i10_07_2.bmp,0.08494,i10.bmp,07
4.46154,i10_07_3.bmp,0.11378,i10.bmp,07
4.00000,i10_07_4.bmp,0.12892,i10.bmp,07
3.05263,i10_07_5.bmp,0.09809,i10.bmp,07
5.97368,i10_08_1.bmp,0.10183,i10.bmp,08
5.30769,i10_08_2.bmp,0.14116,i10.bmp,08
4.35135,i10_08_3.bmp,0.12217,i10.bmp,08
3.50000,i10_08_4.bmp,0.08924,i10.bmp,08
2.78947,i10_08_5.bmp,0.11262,i10.bmp,08
5.97436,i10_09_1.bmp,0.18307,i10.bmp,09
5.69231,i10_09_2.bmp,0.12642,i10.bmp,09
5.17949,i10_09_3.bmp,0.16165,i10.bmp,09
3.81579,i10_09_4.bmp,0.12262,i10.bmp,09
2.28205,i10_09_5.bmp,0.07206,i10.bmp,09
5.86842,i10_10_1.bmp,0.17524,i10.bmp,10
5.81579,i10_10_2.bmp,0.15726,i10.bmp,10
5.20513,i10_10_3.bmp,0.13164,i10.bmp,10
3.64103,i10_10_4.bmp,0.12814,i10.bmp,10
2.43590,i10_10_5.bmp,0.10754,i10.bmp,10
5.15385,I10_11_1.BMP,0.15186,I10.bmp,11
4.46154,i10_11_2.bmp,0.13493,i10.bmp,11
3.61538,i10_11_3.bmp,0.11244,i10.bmp,11
2.18421,i10_11_4.bmp,0.09005,i10.bmp,11
1.23684,i10_11_5.bmp,0.09440,i10.bmp,11
4.76923,i10_12_1.bmp,0.15997,i10.bmp,12
5.84211,i10_12_2.bmp,0.15129,i10.bmp,12
4.92308,i10_12_3.bmp,0.15119,i10.bmp,12
4.05263,i10_12_4.bmp,0.13899,i10.bmp,12
2.68421,i10_12_5.bmp,0.11230,i10.bmp,12
5.78947,I10_13_1.BMP,0.14960,I10.bmp,13
3.92105,i10_13_2.bmp,0.11991,i10.bmp,13
3.42105,i10_13_3.bmp,0.09584,i10.bmp,13
2.68421,i10_13_4.bmp,0.13473,i10.bmp,13
2.89744,i10_13_5.bmp,0.08729,i10.bmp,13
5.82051,i10_14_1.bmp,0.14895,i10.bmp,14
6.15385,i10_14_2.bmp,0.15186,i10.bmp,14
5.55263,i10_14_3.bmp,0.10976,i10.bmp,14
4.27027,i10_14_4.bmp,0.14629,i10.bmp,14
3.84211,i10_14_5.bmp,0.13687,i10.bmp,14
3.07895,i10_15_1.bmp,0.10774,i10.bmp,15
3.23077,i10_15_2.bmp,0.13790,i10.bmp,15
3.61538,i10_15_3.bmp,0.14329,i10.bmp,15
3.36842,i10_15_4.bmp,0.14615,i10.bmp,15
4.17949,i10_15_5.bmp,0.15753,i10.bmp,15
6.12821,i10_16_1.bmp,0.18196,i10.bmp,16
6.10256,i10_16_2.bmp,0.21080,i10.bmp,16
6.02564,i10_16_3.bmp,0.20984,i10.bmp,16
5.57895,i10_16_4.bmp,0.16490,i10.bmp,16
5.12821,i10_16_5.bmp,0.20248,i10.bmp,16
5.71053,i10_17_1.bmp,0.11714,i10.bmp,17
6.58974,i10_17_2.bmp,0.21672,i10.bmp,17
4.56757,i10_17_3.bmp,0.11806,i10.bmp,17
6.56410,i10_17_4.bmp,0.21996,i10.bmp,17
3.69231,i10_17_5.bmp,0.19241,i10.bmp,17
4.51282,i10_18_1.bmp,0.14447,i10.bmp,18
4.07692,i10_18_2.bmp,0.15119,i10.bmp,18
3.82051,i10_18_3.bmp,0.13010,i10.bmp,18
3.63158,i10_18_4.bmp,0.14133,i10.bmp,18
3.31579,i10_18_5.bmp,0.12402,i10.bmp,18
5.57895,i10_19_1.bmp,0.14714,i10.bmp,19
5.42105,i10_19_2.bmp,0.15177,i10.bmp,19
4.67568,i10_19_3.bmp,0.10847,i10.bmp,19
4.21622,i10_19_4.bmp,0.09467,i10.bmp,19
3.87179,i10_19_5.bmp,0.10371,i10.bmp,19
5.84615,i10_20_1.bmp,0.16029,i10.bmp,20
5.38462,i10_20_2.bmp,0.13380,i10.bmp,20
4.43590,i10_20_3.bmp,0.12971,i10.bmp,20
3.57895,i10_20_4.bmp,0.10934,i10.bmp,20
2.86486,i10_20_5.bmp,0.10920,i10.bmp,20
5.50000,i10_21_1.bmp,0.14293,i10.bmp,21
5.17949,i10_21_2.bmp,0.15330,i10.bmp,21
4.25641,i10_21_3.bmp,0.12413,i10.bmp,21
3.76923,i10_21_4.bmp,0.12276,i10.bmp,21
2.51282,i10_21_5.bmp,0.10801,i10.bmp,21
5.97368,i10_22_1.bmp,0.16429,i10.bmp,22
4.87179,i10_22_2.bmp,0.15461,i10.bmp,22
4.48649,i10_22_3.bmp,0.11856,i10.bmp,22
4.02778,i10_22_4.bmp,0.10748,i10.bmp,22
3.25641,i10_22_5.bmp,0.12932,i10.bmp,22
6.15385,i10_23_1.bmp,0.13826,i10.bmp,23
5.94872,i10_23_2.bmp,0.16196,i10.bmp,23
4.55263,i10_23_3.bmp,0.12728,i10.bmp,23
2.60526,i10_23_4.bmp,0.09517,i10.bmp,23
1.44737,i10_23_5.bmp,0.08066,i10.bmp,23
5.46154,i10_24_1.bmp,0.14435,i10.bmp,24
4.78947,i10_24_2.bmp,0.13500,i10.bmp,24
3.51282,i10_24_3.bmp,0.13984,i10.bmp,24
1.86486,i10_24_4.bmp,0.10229,i10.bmp,24
0.36842,i10_24_5.bmp,0.10138,i10.bmp,24
5.54054,I11_01_1.bmp,0.18566,I11.bmp,01
5.16216,i11_01_2.bmp,0.12969,i11.bmp,01
5.35135,i11_01_3.bmp,0.19193,i11.bmp,01
4.28571,i11_01_4.bmp,0.13138,i11.bmp,01
3.86111,i11_01_5.bmp,0.11217,i11.bmp,01
5.55556,i11_02_1.bmp,0.14930,i11.bmp,02
5.88571,i11_02_2.bmp,0.14440,i11.bmp,02
5.44444,i11_02_3.bmp,0.14404,i11.bmp,02
5.19444,i11_02_4.bmp,0.11666,i11.bmp,02
4.75000,i11_02_5.bmp,0.13249,i11.bmp,02
5.00000,i11_03_1.bmp,0.10811,i11.bmp,03
4.43243,i11_03_2.bmp,0.11806,i11.bmp,03
3.82857,i11_03_3.bmp,0.08558,i11.bmp,03
3.27027,i11_03_4.bmp,0.09856,i11.bmp,03
2.91667,i11_03_5.bmp,0.09108,i11.bmp,03
5.47059,i11_04_1.bmp,0.11936,i11.bmp,04
5.62162,i11_04_2.bmp,0.19621,i11.bmp,04
5.28571,i11_04_3.bmp,0.14326,i11.bmp,04
5.19444,i11_04_4.bmp,0.12310,i11.bmp,04
4.67568,i11_04_5.bmp,0.16684,i11.bmp,04
6.02703,i11_05_1.bmp,0.16434,i11.bmp,05
5.80556,i11_05_2.bmp,0.17489,i11.bmp,05
5.29730,i11_05_3.bmp,0.17459,i11.bmp,05
4.19444,i11_05_4.bmp,0.14065,i11.bmp,05
3.05556,i11_05_5.bmp,0.10352,i11.bmp,05
4.69444,i11_06_1.bmp,0.12310,i11.bmp,06
4.38889,i11_06_2.bmp,0.11966,i11.bmp,06
3.97297,i11_06_3.bmp,0.12954,i11.bmp,06
3.54054,i11_06_4.bmp,0.13015,i11.bmp,06
3.02857,i11_06_5.bmp,0.11055,i11.bmp,06
5.56757,i11_07_1.bmp,0.15545,i11.bmp,07
4.80000,i11_07_2.bmp,0.11986,i11.bmp,07
4.52778,i11_07_3.bmp,0.10748,i11.bmp,07
3.94118,i11_07_4.bmp,0.09246,i11.bmp,07
2.75676,i11_07_5.bmp,0.09674,i11.bmp,07
4.94286,i11_08_1.bmp,0.10647,i11.bmp,08
4.57143,i11_08_2.bmp,0.13574,i11.bmp,08
3.75676,i11_08_3.bmp,0.11722,i11.bmp,08
2.85714,i11_08_4.bmp,0.10799,i11.bmp,08
2.33333,i11_08_5.bmp,0.10393,i11.bmp,08
5.81081,i11_09_1.bmp,0.17024,i11.bmp,09
5.86486,i11_09_2.bmp,0.17994,i11.bmp,09
4.66667,i11_09_3.bmp,0.13608,i11.bmp,09
3.33333,i11_09_4.bmp,0.07857,i11.bmp,09
1.97222,i11_09_5.bmp,0.07335,i11.bmp,09
5.81081,i11_10_1.bmp,0.15211,i11.bmp,10
5.64865,i11_10_2.bmp,0.13359,i11.bmp,10
5.02778,i11_10_3.bmp,0.14426,i11.bmp,10
3.48649,i11_10_4.bmp,0.13030,i11.bmp,10
2.27027,i11_10_5.bmp,0.11873,i11.bmp,10
5.86111,I11_11_1.BMP,0.18067,I11.bmp,11
5.42857,i11_11_2.bmp,0.14728,i11.bmp,11
4.47222,i11_11_3.bmp,0.13314,i11.bmp,11
2.91429,i11_11_4.bmp,0.10199,i11.bmp,11
0.97222,i11_11_5.bmp,0.09201,i11.bmp,11
5.61111,i11_12_1.bmp,0.14844,i11.bmp,12
5.97222,i11_12_2.bmp,0.19038,i11.bmp,12
4.62162,i11_12_3.bmp,0.18861,i11.bmp,12
3.77778,i11_12_4.bmp,0.11858,i11.bmp,12
2.02778,i11_12_5.bmp,0.10005,i11.bmp,12
4.08333,I11_13_1.BMP,0.12028,I11.bmp,13
4.54054,i11_13_2.bmp,0.12441,i11.bmp,13
3.25000,i11_13_3.bmp,0.10668,i11.bmp,13
2.75000,i11_13_4.bmp,0.09919,i11.bmp,13
2.27778,i11_13_5.bmp,0.10101,i11.bmp,13
5.83333,i11_14_1.bmp,0.13322,i11.bmp,14
5.45714,i11_14_2.bmp,0.14196,i11.bmp,14
5.29730,i11_14_3.bmp,0.13166,i11.bmp,14
5.16667,i11_14_4.bmp,0.14959,i11.bmp,14
4.38889,i11_14_5.bmp,0.14314,i11.bmp,14
3.18919,i11_15_1.bmp,0.11363,i11.bmp,15
3.38889,i11_15_2.bmp,0.15849,i11.bmp,15
3.50000,i11_15_3.bmp,0.13889,i11.bmp,15
3.67568,i11_15_4.bmp,0.13810,i11.bmp,15
3.50000,i11_15_5.bmp,0.15957,i11.bmp,15
6.10811,i11_16_1.bmp,0.15659,i11.bmp,16
5.91892,i11_16_2.bmp,0.21749,i11.bmp,16
5.69444,i11_16_3.bmp,0.15625,i11.bmp,16
4.94595,i11_16_4.bmp,0.15263,i11.bmp,16
4.56757,i11_16_5.bmp,0.14575,i11.bmp,16
5.59459,i11_17_1.bmp,0.18903,i11.bmp,17
6.75000,i11_17_2.bmp,0.13819,i11.bmp,17
4.34286,i11_17_3.bmp,0.13964,i11.bmp,17
6.83784,i11_17_4.bmp,0.23096,i11.bmp,17
3.21622,i11_17_5.bmp,0.14870,i11.bmp,17
4.55556,i11_18_1.bmp,0.13290,i11.bmp,18
4.27027,i11_18_2.bmp,0.14629,i11.bmp,18
3.58333,i11_18_3.bmp,0.13249,i11.bmp,18
3.44118,i11_18_4.bmp,0.11904,i11.bmp,18
3.51351,i11_18_5.bmp,0.11223,i11.bmp,18
5.64865,i11_19_1.bmp,0.17186,i11.bmp,19
5.11111,i11_19_2.bmp,0.17023,i11.bmp,19
4.64865,i11_19_3.bmp,0.12801,i11.bmp,19
3.97143,i11_19_4.bmp,0.10290,i11.bmp,19
3.62162,i11_19_5.bmp,0.07973,i11.bmp,19
6.02857,i11_20_1.bmp,0.13694,i11.bmp,20
5.59459,i11_20_2.bmp,0.13492,i11.bmp,20
5.35135,i11_20_3.bmp,0.15859,i11.bmp,20
4.88889,i11_20_4.bmp,0.14042,i11.bmp,20
3.63889,i11_20_5.bmp,0.11217,i11.bmp,20
5.70270,i11_21_1.bmp,0.15224,i11.bmp,21
5.41667,i11_21_2.bmp,0.14894,i11.bmp,21
4.40541,i11_21_3.bmp,0.14534,i11.bmp,21
3.86111,i11_21_4.bmp,0.13119,i11.bmp,21
2.64865,i11_21_5.bmp,0.10956,i11.bmp,21
5.56757,i11_22_1.bmp,0.11806,i11.bmp,22
5.40541,i11_22_2.bmp,0.15971,i11.bmp,22
4.89189,i11_22_3.bmp,0.16119,i11.bmp,22
3.64865,i11_22_4.bmp,0.15859,i11.bmp,22
2.52778,i11_22_5.bmp,0.12721,i11.bmp,22
5.86486,i11_23_1.bmp,0.17163,i11.bmp,23
5.83784,i11_23_2.bmp,0.17311,i11.bmp,23
5.94595,i11_23_3.bmp,0.15734,i11.bmp,23
5.27027,i11_23_4.bmp,0.19731,i11.bmp,23
2.75676,i11_23_5.bmp,0.08886,i11.bmp,23
5.91892,i11_24_1.bmp,0.22082,i11.bmp,24
5.47222,i11_24_2.bmp,0.14426,i11.bmp,24
4.62857,i11_24_3.bmp,0.13453,i11.bmp,24
2.88571,i11_24_4.bmp,0.11264,i11.bmp,24
0.58333,i11_24_5.bmp,0.11369,i11.bmp,24
5.94595,I12_01_1.bmp,0.12054,I12.bmp,01
4.97222,i12_01_2.bmp,0.10748,i12.bmp,01
4.78947,i12_01_3.bmp,0.09235,i12.bmp,01
4.13889,i12_01_4.bmp,0.08917,i12.bmp,01
3.76316,i12_01_5.bmp,0.10808,i12.bmp,01
6.08108,i12_02_1.bmp,0.13448,i12.bmp,02
5.97297,i12_02_2.bmp,0.14037,i12.bmp,02
5.52632,i12_02_3.bmp,0.14287,i12.bmp,02
5.05263,i12_02_4.bmp,0.14388,i12.bmp,02
4.54054,i12_02_5.bmp,0.10533,i12.bmp,02
4.56757,i12_03_1.bmp,0.11806,i12.bmp,03
4.16216,i12_03_2.bmp,0.11789,i12.bmp,03
3.75676,i12_03_3.bmp,0.09674,i12.bmp,03
3.10526,i12_03_4.bmp,0.11644,i12.bmp,03
2.71053,i12_03_5.bmp,0.11108,i12.bmp,03
5.91892,i12_04_1.bmp,0.17673,i12.bmp,04
5.52632,i12_04_2.bmp,0.12750,i12.bmp,04
5.21053,i12_04_3.bmp,0.16709,i12.bmp,04
4.70270,i12_04_4.bmp,0.14232,i12.bmp,04
3.78378,i12_04_5.bmp,0.10902,i12.bmp,04
5.64865,i12_05_1.bmp,0.12801,i12.bmp,05
5.81081,i12_05_2.bmp,0.15211,i12.bmp,05
5.21053,i12_05_3.bmp,0.13500,i12.bmp,05
4.35135,i12_05_4.bmp,0.11604,i12.bmp,05
3.65789,i12_05_5.bmp,0.10039,i12.bmp,05
5.08108,i12_06_1.bmp,0.12313,i12.bmp,06
4.81579,i12_06_2.bmp,0.15279,i12.bmp,06
4.45946,i12_06_3.bmp,0.13015,i12.bmp,06
4.08108,i12_06_4.bmp,0.12893,i12.bmp,06
3.75000,i12_06_5.bmp,0.09919,i12.bmp,06
4.69444,i12_07_1.bmp,0.12310,i12.bmp,07
4.39474,i12_07_2.bmp,0.12082,i12.bmp,07
4.18421,i12_07_3.bmp,0.15279,i12.bmp,07
3.18919,i12_07_4.bmp,0.09235,i12.bmp,07
3.02778,i12_07_5.bmp,0.10748,i12.bmp,07
6.18421,i12_08_1.bmp,0.16160,i12.bmp,08
5.47368,i12_08_2.bmp,0.14287,i12.bmp,08
4.52632,i12_08_3.bmp,0.13282,i12.bmp,08
3.60526,i12_08_4.bmp,0.13179,i12.bmp,08
2.77778,i12_08_5.bmp,0.09711,i12.bmp,08
6.31579,i12_09_1.bmp,0.12948,i12.bmp,09
5.52778,i12_09_2.bmp,0.13881,i12.bmp,09
4.73684,i12_09_3.bmp,0.16512,i12.bmp,09
3.43243,i12_09_4.bmp,0.08145,i12.bmp,09
2.25714,i12_09_5.bmp,0.08420,i12.bmp,09
6.08108,i12_10_1.bmp,0.11705,i12.bmp,10
5.89474,i12_10_2.bmp,0.16556,i12.bmp,10
5.10526,i12_10_3.bmp,0.15697,i12.bmp,10
3.10526,i12_10_4.bmp,0.09697,i12.bmp,10
2.23684,i12_10_5.bmp,0.10147,i12.bmp,10
5.40541,I12_11_1.BMP,0.12939,I12.bmp,11
4.67568,i12_11_2.bmp,0.14329,i12.bmp,11
2.77778,i12_11_3.bmp,0.06929,i12.bmp,11
1.94737,i12_11_4.bmp,0.09076,i12.bmp,11
0.81579,i12_11_5.bmp,0.10431,i12.bmp,11
5.50000,i12_12_1.bmp,0.11009,i12.bmp,12
5.05263,i12_12_2.bmp,0.14388,i12.bmp,12
3.64865,i12_12_3.bmp,0.09530,i12.bmp,12
3.07895,i12_12_4.bmp,0.10774,i12.bmp,12
3.08108,i12_12_5.bmp,0.11705,i12.bmp,12
5.37838,I12_13_1.BMP,0.12297,I12.bmp,13
4.56757,i12_13_2.bmp,0.12985,i12.bmp,13
3.23684,i12_13_3.bmp,0.08676,i12.bmp,13
2.83333,i12_13_4.bmp,0.10015,i12.bmp,13
4.00000,i12_13_5.bmp,0.12677,i12.bmp,13
5.55263,i12_14_1.bmp,0.13261,i12.bmp,14
6.15789,i12_14_2.bmp,0.20896,i12.bmp,14
4.54054,i12_14_3.bmp,0.12441,i12.bmp,14
4.47368,i12_14_4.bmp,0.11000,i12.bmp,14
3.56757,i12_14_5.bmp,0.11170,i12.bmp,14
3.50000,i12_15_1.bmp,0.12729,i12.bmp,15
3.51429,i12_15_2.bmp,0.13013,i12.bmp,15
3.65789,i12_15_3.bmp,0.13560,i12.bmp,15
4.07895,i12_15_4.bmp,0.15063,i12.bmp,15
4.54286,i12_15_5.bmp,0.12995,i12.bmp,15
6.52632,i12_16_1.bmp,0.17746,i12.bmp,16
6.29730,i12_16_2.bmp,0.15697,i12.bmp,16
