ref_img,dist_img,dst_type,dst_lev,var,mos,DSSIM,SSIMULACRA,Butteraugli
i13.bmp,i13_01_2.bmp,1,2,0.12692,5.425,0.01649664,0.07768745,4.063648000000001
i13.bmp,i13_01_3.bmp,1,3,0.14853,5.06977,0.03176402,0.12025986,4.527913
i13.bmp,i13_01_4.bmp,1,4,0.14545,4.7907,0.06072463,0.17714714,6.317342
i13.bmp,i13_01_5.bmp,1,5,0.14081,4.02381,0.11119116,0.23980667,8.015388
i13.bmp,i13_02_1.bmp,2,1,0.11899,5.30952,0.00254914,0.03159615,1.536809
i13.bmp,i13_02_2.bmp,2,2,0.13402,5.53659,0.00507389,0.04926318,2.161478
i13.bmp,i13_02_3.bmp,2,3,0.1612,5.62791,0.01019792,0.07253971,3.039603
i13.bmp,i13_02_4.bmp,2,4,0.16516,5.40476,0.01985629,0.101543,3.7583949999999997
i13.bmp,i13_02_5.bmp,2,5,0.12448,4.66667,0.03906979,0.14436006,5.592732
i13.bmp,i13_03_1.bmp,3,1,0.15272,5.14286,0.02250061,0.04604662,4.569563
i13.bmp,i13_03_2.bmp,3,2,0.13633,5.07143,0.04381212,0.07377169,6.083899
i13.bmp,i13_03_3.bmp,3,3,0.13849,4.16667,0.08591262,0.12064244,8.858156
i13.bmp,i13_03_4.bmp,3,4,0.11984000000000004,3.66667,0.16151882,0.18408849,13.389147
i13.bmp,i13_03_5.bmp,3,5,0.12051,2.7619,0.29755435,0.25992495,19.913598999999998
i13.bmp,i13_04_1.bmp,4,1,0.12917,5.73171,0.00277231,0.03441776,2.331805
i13.bmp,i13_04_2.bmp,4,2,0.13223,5.475,0.00479855,0.04828949,2.929401
i13.bmp,i13_04_3.bmp,4,3,0.1407,5.55814,0.00954395,0.07215629,4.5227699999999995
i13.bmp,i13_04_4.bmp,4,4,0.14242,5.4390199999999975,0.01837451,0.10474224,6.662713
i13.bmp,i13_04_5.bmp,4,5,0.17942,4.92857,0.03755422,0.15822917,10.595166
i13.bmp,i13_05_1.bmp,5,1,0.12963,5.35714,0.00527572,0.04878013,2.538765
i13.bmp,i13_05_2.bmp,5,2,0.17154,5.047619999999998,0.01020224,0.07788943,3.3353589999999995
i13.bmp,i13_05_3.bmp,5,3,0.17518,5.51163,0.02934875,0.14911256,4.971156
i13.bmp,i13_05_4.bmp,5,4,0.12561,4.16667,0.08090356,0.25202465,7.420375
i13.bmp,i13_05_5.bmp,5,5,0.08787,3.09524,0.22679217,0.41525689,14.038076
i13.bmp,i13_06_1.bmp,6,1,0.12222,4.55,0.03040186,0.03633104,9.293077
i13.bmp,i13_06_2.bmp,6,2,0.13597,4.2558099999999985,0.05416004,0.0637392,11.925811999999999
i13.bmp,i13_06_3.bmp,6,3,0.09323,3.66667,0.09531063,0.09723459,13.164542
i13.bmp,i13_06_4.bmp,6,4,0.11536,3.44186,0.15002941,0.16316103,16.288923
i13.bmp,i13_06_5.bmp,6,5,0.10545999999999996,3.09524,0.25467236,0.24003201,22.271082
i13.bmp,i13_07_1.bmp,7,1,0.13223,5.725,0.00904674,0.0434361,4.1378449999999996
i13.bmp,i13_07_2.bmp,7,2,0.13552999999999998,5.317069999999998,0.02038736,0.07304123,6.971717999999999
i13.bmp,i13_07_3.bmp,7,3,0.13393,4.64286,0.04443972,0.11587462,7.609497
i13.bmp,i13_07_4.bmp,7,4,0.10894,3.4146300000000003,0.09843256,0.18203501,13.539066
i13.bmp,i13_07_5.bmp,7,5,0.09696,2.82927,0.26149255,0.30665883,24.293922
i13.bmp,i13_08_1.bmp,8,1,0.15148,4.80952,0.01118619,0.020525400000000003,9.176441
i13.bmp,i13_08_2.bmp,8,2,0.13864,3.95238,0.03587355,0.06057349,16.654535
i13.bmp,i13_08_3.bmp,8,3,0.09252,3.12195,0.10495619999999999,0.14869997,28.0975
i13.bmp,i13_08_4.bmp,8,4,0.09993,2.5814,0.2631113,0.26429178,40.726859999999995
i13.bmp,i13_08_5.bmp,8,5,0.11198,1.7381,0.60537628,0.38463689,57.589214
i13.bmp,i13_09_1.bmp,9,1,0.13532,5.073169999999998,0.01600211,0.05812206,2.920727
i13.bmp,i13_09_2.bmp,9,2,0.16057000000000002,4.7674400000000015,0.03541766,0.10350401,5.226863
i13.bmp,i13_09_3.bmp,9,3,0.0945,3.18605,0.09847518,0.19167728,10.194461
i13.bmp,i13_09_4.bmp,9,4,0.08856,2.16667,0.24680286,0.3021428,21.797703
i13.bmp,i13_09_5.bmp,9,5,0.0983,0.4878,0.63651586,0.41965881,55.123837
i13.bmp,i13_10_1.bmp,10,1,0.17518,5.48837,0.00898466,0.04064380000000002,2.491277
i13.bmp,i13_10_2.bmp,10,2,0.17511,5.46512,0.01981165,0.06645654,3.066217
i13.bmp,i13_10_3.bmp,10,3,0.11719,4.475,0.05399847,0.1254005,4.665327
i13.bmp,i13_10_4.bmp,10,4,0.13989,3.25581,0.17611114,0.24926198,12.863735
i13.bmp,i13_10_5.bmp,10,5,0.10873,1.16279,0.436579,0.37814853,37.487259
I13.bmp,I13_11_1.BMP,11,1,0.18813,5.32558,0.00669361,0.02753693,2.023771
i13.bmp,i13_11_2.bmp,11,2,0.15328,5.32558,0.014465299999999999,0.04884309,2.601497
i13.bmp,i13_11_3.bmp,11,3,0.13251,4.69048,0.03456798,0.08964179,3.7050680000000003
i13.bmp,i13_11_4.bmp,11,4,0.14665,4.34884,0.07734469,0.14165826,6.452849
i13.bmp,i13_11_5.bmp,11,5,0.11143,2.38095,0.31307622,0.30864287,26.891367
i13.bmp,i13_12_1.bmp,12,1,0.18264,5.2325599999999985,0.00877962,0.07329916,7.291207000000001
i13.bmp,i13_12_2.bmp,12,2,0.17803,5.44186,0.01989394,0.12171649,8.258988
i13.bmp,i13_12_3.bmp,12,3,0.16837,5.1162800000000015,0.08640341,0.09156609,28.328885999999997
i13.bmp,i13_12_4.bmp,12,4,0.14309000000000002,5.2619,0.05634343,0.15637895,12.741156
i13.bmp,i13_12_5.bmp,12,5,0.14267,5.047619999999998,0.1113681,0.19532622,14.591737
I13.bmp,I13_13_1.BMP,13,1,0.13251,5.4186,0.01053797,0.04729866,4.732108
i13.bmp,i13_13_2.bmp,13,2,0.1663,4.92857,0.01861743,0.05543859,5.31668
i13.bmp,i13_13_3.bmp,13,3,0.16949,4.7907,0.09569613,0.11032951,10.02478
i13.bmp,i13_13_4.bmp,13,4,0.11312,3.63415,0.14543426,0.18383026,16.341704999999997
i13.bmp,i13_13_5.bmp,13,5,0.1068,2.40476,0.40964286,0.22783175,30.641668
i13.bmp,i13_14_1.bmp,14,1,0.14215,5.64286,0.01993409,0.03618244,22.443686
i13.bmp,i13_14_2.bmp,14,2,0.16169,5.40476,0.04473771,0.04712362,25.336441
i13.bmp,i13_14_3.bmp,14,3,0.18461,5.7381,0.14257487,0.07700672,39.815399
i13.bmp,i13_14_4.bmp,14,4,0.15596,5.02326,0.24038072,0.10753269,38.376948999999996
i13.bmp,i13_14_5.bmp,14,5,0.14081,3.97619,0.46583878,0.13944363,42.635231
i13.bmp,i13_15_1.bmp,15,1,0.14232,2.73171,0.0995848,0.07321347,68.755768
i13.bmp,i13_15_2.bmp,15,2,0.11014000000000004,2.87805,0.08907131,0.07667765,68.534317
i13.bmp,i13_15_3.bmp,15,3,0.12118,3.04762,0.08036704,0.06699495,68.31864200000001
i13.bmp,i13_15_4.bmp,15,4,0.16198,3.5714300000000003,0.06205735,0.06470968,68.317909
i13.bmp,i13_15_5.bmp,15,5,0.15131,3.70732,0.0415821,0.04668378,112.877472
i13.bmp,i13_16_1.bmp,16,1,0.16815,5.60465,0.00060378,0.0030138,3.199973
i13.bmp,i13_16_2.bmp,16,2,0.18699,5.27907,0.0026276,0.00657889,5.172776
i13.bmp,i13_16_3.bmp,16,3,0.17939000000000002,5.4390199999999975,0.00730453,0.03900086,10.931550999999999
i13.bmp,i13_16_4.bmp,16,4,0.1207,4.292680000000002,0.02238027,0.0362584,14.996645999999998
i13.bmp,i13_16_5.bmp,16,5,0.23326,4.44186,0.03621615,0.1606921,22.885513
i13.bmp,i13_17_1.bmp,17,1,0.13308,4.48837,0.00489029,0.00400348,3.5984480000000003
i13.bmp,i13_17_2.bmp,17,2,0.19464,6.627910000000001,0.01694742,0.02992953,7.996211
i13.bmp,i13_17_3.bmp,17,3,0.12006,3.72093,0.0347355,0.02360773,9.162894999999999
i13.bmp,i13_17_4.bmp,17,4,0.27785,6.48837,0.06351718,0.09290608,14.729814999999999
i13.bmp,i13_17_5.bmp,17,5,0.11427,2.58537,0.18663678,0.10406958,20.398376000000003
i13.bmp,i13_18_1.bmp,18,1,0.1032,3.95122,0.00193828,0.00379338,5.755579
i13.bmp,i13_18_2.bmp,18,2,0.11901,3.74419,0.0038404000000000003,0.00669541,8.324815
i13.bmp,i13_18_3.bmp,18,3,0.12404,3.14286,0.00809353,0.01344759,12.248689
i13.bmp,i13_18_4.bmp,18,4,0.09272,2.84615,0.01674368,0.02741785,18.175638
i13.bmp,i13_18_5.bmp,18,5,0.12448,2.73171,0.03484445,0.05419917,26.796707
i13.bmp,i13_19_1.bmp,19,1,0.13702,5.2439,0.00810189,0.06691584,5.014685
i13.bmp,i13_19_2.bmp,19,2,0.15452,5.2619,0.01574068,0.09764017,6.456487
i13.bmp,i13_19_3.bmp,19,3,0.15677,5.32558,0.03008365,0.13385296,10.673662
i13.bmp,i13_19_4.bmp,19,4,0.12009,4.5122,0.05755743,0.18228656,11.065347000000001
i13.bmp,i13_19_5.bmp,19,5,0.14683,4.16279,0.10442056,0.23949616,15.583256
i13.bmp,i13_20_1.bmp,20,1,0.17001,5.67442,0.00600129,0.03307699,2.261789
i13.bmp,i13_20_2.bmp,20,2,0.1643,5.09524,0.01173508,0.05682588,2.722624
i13.bmp,i13_20_3.bmp,20,3,0.14769000000000002,5.52381,0.02418639,0.09887482,3.7198290000000003
i13.bmp,i13_20_4.bmp,20,4,0.13165,5.28571,0.04896256,0.17075985,4.539713
i13.bmp,i13_20_5.bmp,20,5,0.15717,5.2325599999999985,0.1106846,0.29737046,5.740979
i13.bmp,i13_21_1.bmp,21,1,0.17676,5.65116,0.01260235,0.03594474,2.859499
i13.bmp,i13_21_2.bmp,21,2,0.18505,5.5476199999999976,0.026658499999999998,0.06433161,3.7045760000000003
i13.bmp,i13_21_3.bmp,21,3,0.15725,5.09524,0.05436425,0.11049301,5.832381
i13.bmp,i13_21_4.bmp,21,4,0.1554,4.72093,0.11318075,0.18360854,8.241645
i13.bmp,i13_21_5.bmp,21,5,0.12251,3.4761900000000003,0.24423016,0.30398787,11.473683
i13.bmp,i13_22_1.bmp,22,1,0.13529000000000002,5.42857,0.00816363,0.04652945,6.170022
i13.bmp,i13_22_2.bmp,22,2,0.15622,4.78049,0.01870814,0.08076168,8.020433
i13.bmp,i13_22_3.bmp,22,3,0.14519,3.97674,0.04282094,0.11803629,11.438483
i13.bmp,i13_22_4.bmp,22,4,0.14484,2.93023,0.08559676,0.15102673,18.24399
i13.bmp,i13_22_5.bmp,22,5,0.10520999999999996,2.4186,0.21984273,0.26314253,35.670383
i13.bmp,i13_23_1.bmp,23,1,0.20243,5.65116,0.00073803,0.01928424,1.525407
i13.bmp,i13_23_2.bmp,23,2,0.18933,5.39535,0.00226299,0.03519468,2.735168
i13.bmp,i13_23_3.bmp,23,3,0.1367,5.45,0.00458708,0.04781082,3.7263669999999998
i13.bmp,i13_23_4.bmp,23,4,0.16429000000000002,5.04651,0.00734799,0.05770159,4.719316
i13.bmp,i13_23_5.bmp,23,5,0.13383,5.2093,0.01663329,0.07214996,7.56535
i13.bmp,i13_24_1.bmp,24,1,0.18104,5.44186,0.00954072,0.03244072,1.9715599999999998
i13.bmp,i13_24_2.bmp,24,2,0.1438,5.19048,0.02043717,0.05356678,3.214049
i13.bmp,i13_24_3.bmp,24,3,0.12797,4.39535,0.04874229,0.09890496,4.920771
i13.bmp,i13_24_4.bmp,24,4,0.14177,3.86047,0.11094587,0.16323677,7.154383
i13.bmp,i13_24_5.bmp,24,5,0.09644,2.88095,0.29113056,0.27760775,16.308726999999998
I14.bmp,I14_01_1.bmp,1,1,0.15185,5.89189,0.01034271,0.06501569,3.132766
i14.bmp,i14_01_2.bmp,1,2,0.13506,5.69444,0.02010154,0.10296968,4.402616
i14.bmp,i14_01_3.bmp,1,3,0.13095,4.77778,0.03853379,0.15892443,5.681044
i14.bmp,i14_01_4.bmp,1,4,0.11967,4.31429,0.07111186,0.22195488,7.591907000000001
i14.bmp,i14_01_5.bmp,1,5,0.11369,3.75,0.12739758,0.29851432,12.910601
i14.bmp,i14_02_1.bmp,2,1,0.15519000000000002,5.97297,0.00320207,0.03778042,2.2865279999999997
i14.bmp,i14_02_2.bmp,2,2,0.15897,5.91667,0.00630995,0.05789415,2.5331040000000002
i14.bmp,i14_02_3.bmp,2,3,0.12832000000000002,5.7714300000000005,0.01240963,0.08649515,3.5249089999999996
i14.bmp,i14_02_4.bmp,2,4,0.11885,5.13889,0.02434979,0.12464976,5.451035
i14.bmp,i14_02_5.bmp,2,5,0.11444,4.52778,0.04646057,0.17809170000000002,7.3027690000000005
i14.bmp,i14_03_1.bmp,3,1,0.1231,5.19444,0.02607191,0.05832942,6.212743
i14.bmp,i14_03_2.bmp,3,2,0.12409,4.43243,0.0511754,0.09568136,9.166795
i14.bmp,i14_03_3.bmp,3,3,0.12491,3.77778,0.09904183,0.14988843,12.950092999999999
i14.bmp,i14_03_4.bmp,3,4,0.10668,3.08333,0.18119242,0.22155898,18.492151
i14.bmp,i14_03_5.bmp,3,5,0.11756,2.59459,0.32432575,0.30575123,24.552691
i14.bmp,i14_04_1.bmp,4,1,0.17836,6.0285699999999975,0.00340738,0.03558453,2.532669
i14.bmp,i14_04_2.bmp,4,2,0.15292,5.63889,0.00629922,0.05494912,3.38314
i14.bmp,i14_04_3.bmp,4,3,0.13322,5.5,0.01224284,0.08636954,4.98971
i14.bmp,i14_04_4.bmp,4,4,0.12083,4.65714,0.02366791,0.13258298,7.6042559999999995
i14.bmp,i14_04_5.bmp,4,5,0.10748,4.02778,0.04588783,0.19794997,12.118149
i14.bmp,i14_05_1.bmp,5,1,0.20916,6.05405,0.00668506,0.0661665,3.039889
i14.bmp,i14_05_2.bmp,5,2,0.13492,5.59459,0.01275003,0.10465134,4.013718
i14.bmp,i14_05_3.bmp,5,3,0.11444,4.97222,0.03525512,0.19546261,6.287385
i14.bmp,i14_05_4.bmp,5,4,0.15055,4.16216,0.09161562,0.31391942,10.802221000000001
i14.bmp,i14_05_5.bmp,5,5,0.09735,3.02703,0.23577225,0.47220704,21.278254
i14.bmp,i14_06_1.bmp,6,1,0.13819,5.08333,0.03321945,0.04121308,16.513926
i14.bmp,i14_06_2.bmp,6,2,0.13029000000000002,4.33333,0.07024306,0.06338943,23.558718
i14.bmp,i14_06_3.bmp,6,3,0.10005,4.02778,0.10739456,0.10286559,23.572495
i14.bmp,i14_06_4.bmp,6,4,0.09711,3.77778,0.17759956,0.16629849,35.142586
i14.bmp,i14_06_5.bmp,6,5,0.11453,3.16667,0.27897655,0.26289915,41.642101000000004
i14.bmp,i14_07_1.bmp,7,1,0.1395,5.72222,0.01330319,0.05959826,6.504451
i14.bmp,i14_07_2.bmp,7,2,0.15438,5.44444,0.02894422,0.08982908,8.416277000000001
i14.bmp,i14_07_3.bmp,7,3,0.12179,4.27778,0.07003574,0.14467377,14.187906
i14.bmp,i14_07_4.bmp,7,4,0.11966,3.61111,0.15397470000000002,0.21485583,24.045267000000003
i14.bmp,i14_07_5.bmp,7,5,0.09653,2.91892,0.28118775,0.2926631,32.919727
i14.bmp,i14_08_1.bmp,8,1,0.16008,5.43243,0.00600888,0.01358523,4.566688
i14.bmp,i14_08_2.bmp,8,2,0.11416,4.55556,0.01948075,0.04034528,8.619375999999999
i14.bmp,i14_08_3.bmp,8,3,0.11855999999999994,3.4864900000000003,0.05928452,0.10305284,14.67964
i14.bmp,i14_08_4.bmp,8,4,0.11152,2.8378400000000004,0.15972796,0.20937737,20.136298999999998
i14.bmp,i14_08_5.bmp,8,5,0.13492,1.59459,0.39344869,0.33276383,66.14672900000001
i14.bmp,i14_09_1.bmp,9,1,0.16637000000000002,6.05405,0.01503745,0.055589599999999996,4.270003
i14.bmp,i14_09_2.bmp,9,2,0.19028,5.89189,0.02901496,0.08567387,7.1553
i14.bmp,i14_09_3.bmp,9,3,0.16434,4.5,0.06855892,0.1403961,9.349794000000001
i14.bmp,i14_09_4.bmp,9,4,0.11955,2.89189,0.15875,0.22978239,27.734696999999997
i14.bmp,i14_09_5.bmp,9,5,0.09108,1.75,0.38761805,0.33714353,44.711269
i14.bmp,i14_10_1.bmp,10,1,0.14757,5.77778,0.007609,0.03636222,2.698208
i14.bmp,i14_10_2.bmp,10,2,0.10758,5.16667,0.01557136,0.05778587,4.346407
i14.bmp,i14_10_3.bmp,10,3,0.14367,4.25,0.04283047,0.10811857,7.815972
i14.bmp,i14_10_4.bmp,10,4,0.11072,3.05556,0.14569104,0.20889174,15.269312
i14.bmp,i14_10_5.bmp,10,5,0.14247,1.86111,0.35240117,0.31542546,26.33507
I14.bmp,I14_11_1.BMP,11,1,0.17300000000000001,5.97297,0.00956094,0.04012364,2.635128
i14.bmp,i14_11_2.bmp,11,2,0.12721,5.47222,0.02239829,0.06776921,4.3391589999999995
i14.bmp,i14_11_3.bmp,11,3,0.15002,4.24324,0.04974988,0.10792775,7.0387059999999995
i14.bmp,i14_11_4.bmp,11,4,0.09919,3.08333,0.15234217,0.21322939,19.163265
i14.bmp,i14_11_5.bmp,11,5,0.09537,1.28571,0.44074030000000003,0.33489543,43.262917
i14.bmp,i14_12_1.bmp,12,1,0.16143,5.81081,0.00984398,0.08478499,9.967329
i14.bmp,i14_12_2.bmp,12,2,0.12397,5.64706,0.02094782,0.05193783,9.749647
i14.bmp,i14_12_3.bmp,12,3,0.12741,4.05714,0.04386579,0.0431824,29.072983
i14.bmp,i14_12_4.bmp,12,4,0.10229,4.13514,0.08059572,0.17387683,19.018682000000002
i14.bmp,i14_12_5.bmp,12,5,0.13151,3.18919,0.23190397,0.27145095,58.25640500000001
I14.bmp,I14_13_1.BMP,13,1,0.10458,5.02703,0.055223400000000006,0.08490934,14.781672
i14.bmp,i14_13_2.bmp,13,2,0.14426,4.52778,0.03000536,0.09710558,9.397346
i14.bmp,i14_13_3.bmp,13,3,0.12878,3.62162,0.13945406,0.15701728,18.097544
i14.bmp,i14_13_4.bmp,13,4,0.09108,3.08333,0.22335532,0.23235115,22.473732000000002
i14.bmp,i14_13_5.bmp,13,5,0.09108,1.91667,0.39356414,0.29020848,46.005173
i14.bmp,i14_14_1.bmp,14,1,0.16192,6.05405,0.02438196,0.04265572,26.624502000000003
i14.bmp,i14_14_2.bmp,14,2,0.19439,5.7027,0.03274097,0.03741588,26.327343
i14.bmp,i14_14_3.bmp,14,3,0.16111,4.69444,0.10812696,0.07546198,38.897228000000005
i14.bmp,i14_14_4.bmp,14,4,0.18215,4.16667,0.17974564,0.09881988,46.615101
i14.bmp,i14_14_5.bmp,14,5,0.13452999999999998,3.37143,0.33369329,0.13872239,52.149956
i14.bmp,i14_15_1.bmp,15,1,0.15263,2.94595,0.09554437,0.07444991,82.315559
i14.bmp,i14_15_2.bmp,15,2,0.14411,3.35135,0.08503194,0.07608819,82.393013
i14.bmp,i14_15_3.bmp,15,3,0.13942000000000002,3.52941,0.0722352,0.07598060000000001,81.923683
i14.bmp,i14_15_4.bmp,15,4,0.1448,3.62162,0.06047412,0.06514689,84.42315699999999
i14.bmp,i14_15_5.bmp,15,5,0.15041,3.97297,0.03591116,0.04298585,63.488087
i14.bmp,i14_16_1.bmp,16,1,0.12832000000000002,5.7714300000000005,0.00059897,0.00450765,3.1825930000000002
i14.bmp,i14_16_2.bmp,16,2,0.15519000000000002,5.97297,0.00164857,0.00693966,5.179785
i14.bmp,i14_16_3.bmp,16,3,0.14604,5.30556,0.00734099,0.06042362,10.738227
i14.bmp,i14_16_4.bmp,16,4,0.20795,5.17143,0.01423587,0.03753426,14.991654
i14.bmp,i14_16_5.bmp,16,5,0.14278,4.028569999999998,0.04109819,0.20481447,22.357286
i14.bmp,i14_17_1.bmp,17,1,0.15971,5.40541,0.00470111,0.00533762,4.782602
i14.bmp,i14_17_2.bmp,17,2,0.20059,6.43243,0.01471177,0.03181298,8.039947
i14.bmp,i14_17_3.bmp,17,3,0.17635,4.13889,0.03376307,0.02928234,13.206373999999999
i14.bmp,i14_17_4.bmp,17,4,0.26858000000000004,5.91892,0.05925894,0.12743337,16.872656
i14.bmp,i14_17_5.bmp,17,5,0.16837,3.24324,0.18097355,0.11685135,28.730919
i14.bmp,i14_18_1.bmp,18,1,0.14047,5.37143,0.0016851,0.00232847,4.8511120000000005
i14.bmp,i14_18_2.bmp,18,2,0.15788,5.13889,0.00330374,0.00358765,6.942436
i14.bmp,i14_18_3.bmp,18,3,0.14699,4.66667,0.00672802,0.00634476,10.066098
i14.bmp,i14_18_4.bmp,18,4,0.11108,4.14706,0.01386347,0.011774,14.656148000000002
i14.bmp,i14_18_5.bmp,18,5,0.20554,3.75,0.02950668,0.02335756,21.497177
i14.bmp,i14_19_1.bmp,19,1,0.13452999999999998,5.37143,0.01184123,0.08049146,5.078994000000001
i14.bmp,i14_19_2.bmp,19,2,0.12897,5.11111,0.02235056,0.12171517,6.128071
i14.bmp,i14_19_3.bmp,19,3,0.12721,4.97222,0.04233307,0.17195864,9.480242
i14.bmp,i14_19_4.bmp,19,4,0.10199,3.91429,0.07628092,0.23114603,13.304357999999999
i14.bmp,i14_19_5.bmp,19,5,0.08167,3.22857,0.1316572,0.30212336,16.153591
i14.bmp,i14_20_1.bmp,20,1,0.13385999999999998,5.72222,0.00821004,0.04816476,2.973346
i14.bmp,i14_20_2.bmp,20,2,0.19661,5.59459,0.01678003,0.07983391,3.71615
i14.bmp,i14_20_3.bmp,20,3,0.15404,5.41667,0.03643448,0.14135263,5.148559
i14.bmp,i14_20_4.bmp,20,4,0.12922,4.19444,0.08810802,0.24847773,6.389029
i14.bmp,i14_20_5.bmp,20,5,0.12473,3.27027,0.25415746,0.46910931,12.728762
i14.bmp,i14_21_1.bmp,21,1,0.17873,5.2973,0.01573435,0.05184658,3.309945
i14.bmp,i14_21_2.bmp,21,2,0.11453,5.16667,0.03263272,0.08814111,5.0269260000000004
i14.bmp,i14_21_3.bmp,21,3,0.13015,4.54054,0.06568078,0.14386286,8.059527000000001
i14.bmp,i14_21_4.bmp,21,4,0.10668,3.75,0.13180029,0.23473094,10.829369999999999
i14.bmp,i14_21_5.bmp,21,5,0.11604,2.64865,0.26997167,0.35269735,20.402109
i14.bmp,i14_22_1.bmp,22,1,0.18903,5.40541,0.0066293,0.04386225,4.48792
i14.bmp,i14_22_2.bmp,22,2,0.15165,5.37143,0.01313473,0.06761599,7.404186
i14.bmp,i14_22_3.bmp,22,3,0.12388,5.05556,0.0270651,0.11371325,9.830591
i14.bmp,i14_22_4.bmp,22,4,0.1177,3.97143,0.06544723,0.17280714,17.499842
i14.bmp,i14_22_5.bmp,22,5,0.12179,3.2777800000000004,0.13065093,0.27320491,21.420296
i14.bmp,i14_23_1.bmp,23,1,0.16427,6.02778,0.00229816,0.01730773,3.7328339999999995
i14.bmp,i14_23_2.bmp,23,2,0.18914,6.02703,0.00802896,0.03763032,7.56884
i14.bmp,i14_23_3.bmp,23,3,0.15849000000000002,5.61111,0.01945987,0.058754199999999986,13.139207999999998
i14.bmp,i14_23_4.bmp,23,4,0.15759,5.0,0.03252512,0.07795449,18.069328
i14.bmp,i14_23_5.bmp,23,5,0.11188,2.77778,0.15197826,0.20444325,41.774509
i14.bmp,i14_24_1.bmp,24,1,0.14384,6.13514,0.01173807,0.0407465,2.747204
i14.bmp,i14_24_2.bmp,24,2,0.10668,5.58333,0.02633811,0.07388925,3.898566
i14.bmp,i14_24_3.bmp,24,3,0.1329,4.44444,0.061919900000000014,0.12743504,7.029432000000001
i14.bmp,i14_24_4.bmp,24,4,0.13695,3.18919,0.14809425,0.21220834,19.368319
i14.bmp,i14_24_5.bmp,24,5,0.16385999999999998,0.91892,0.43952847,0.33381688,61.130726
I15.bmp,I15_01_1.bmp,1,1,0.15166,5.82222,0.01474591,0.11435574,4.290996
i15.bmp,i15_01_2.bmp,1,2,0.10364,5.06818,0.02858362,0.17766454,5.8391660000000005
i15.bmp,i15_01_3.bmp,1,3,0.09916,4.95556,0.05457708,0.25842822,7.5899399999999995
i15.bmp,i15_01_4.bmp,1,4,0.10043,4.27907,0.09979012,0.34345489,10.78916
i15.bmp,i15_01_5.bmp,1,5,0.09849,3.91111,0.17680674,0.4290947,15.832657999999999
i15.bmp,i15_02_1.bmp,2,1,0.11948,6.09091,0.00487506,0.05477738,2.660437
i15.bmp,i15_02_2.bmp,2,2,0.12143,5.81818,0.00940045,0.08921751,4.293293
i15.bmp,i15_02_3.bmp,2,3,0.10704,5.63636,0.01906851,0.13972163,5.076939
i15.bmp,i15_02_4.bmp,2,4,0.08634,4.88636,0.03677555,0.20785839,7.153694000000001
i15.bmp,i15_02_5.bmp,2,5,0.1021,4.63636,0.07146195,0.29403894,9.883447
i15.bmp,i15_03_1.bmp,3,1,0.09139,4.32558,0.03919766,0.10553496,8.848392
i15.bmp,i15_03_2.bmp,3,2,0.08226,3.81395,0.07337776,0.17180827,11.689199
i15.bmp,i15_03_3.bmp,3,3,0.07341,3.61364,0.14311854,0.25520612,18.918289
i15.bmp,i15_03_4.bmp,3,4,0.09048,3.17778,0.26071133,0.35315162,23.054348
i15.bmp,i15_03_5.bmp,3,5,0.07371,2.62791,0.45903063,0.45610868,34.734859
i15.bmp,i15_04_1.bmp,4,1,0.13051,6.02273,0.00528292,0.04917012,4.848561
i15.bmp,i15_04_2.bmp,4,2,0.14386,6.04444,0.00982723,0.07702378,7.258145
i15.bmp,i15_04_3.bmp,4,3,0.12275,5.83721,0.0189931,0.12010634,11.143342
i15.bmp,i15_04_4.bmp,4,4,0.14363,5.77778,0.036918599999999996,0.18191509,17.62431
i15.bmp,i15_04_5.bmp,4,5,0.11358,4.97727,0.07045708,0.25584974,25.919298
i15.bmp,i15_05_1.bmp,5,1,0.10929,5.78571,0.00951472,0.11803713,3.80114
i15.bmp,i15_05_2.bmp,5,2,0.12688,5.65116,0.01810397,0.17970668,4.994036
i15.bmp,i15_05_3.bmp,5,3,0.11234,5.11364,0.05074511,0.30406499,7.964528
i15.bmp,i15_05_4.bmp,5,4,0.07467,4.06818,0.13850279,0.43790911,13.492655
i15.bmp,i15_05_5.bmp,5,5,0.08961000000000001,3.3181800000000004,0.36764765,0.5922968000000001,25.409529
i15.bmp,i15_06_1.bmp,6,1,0.12612,4.43182,0.10474768,0.08033668,26.108648000000002
i15.bmp,i15_06_2.bmp,6,2,0.12684,4.17778,0.19913038,0.13972249,33.28244
i15.bmp,i15_06_3.bmp,6,3,0.10651,3.97674,0.31712518,0.23652211,38.368408
i15.bmp,i15_06_4.bmp,6,4,0.08559,3.36364,0.48652184,0.35436696,50.866524
i15.bmp,i15_06_5.bmp,6,5,0.09048,3.17778,0.72720204,0.48507167,49.147903
i15.bmp,i15_07_1.bmp,7,1,0.10006,4.81395,0.02668035,0.08110732,8.793071000000001
i15.bmp,i15_07_2.bmp,7,2,0.08943999999999999,3.93023,0.06038839,0.12634434,13.493947
i15.bmp,i15_07_3.bmp,7,3,0.09757,3.61364,0.09083142,0.16618306,20.019505
i15.bmp,i15_07_4.bmp,7,4,0.09335,2.91111,0.14588838,0.21451018,26.372496
i15.bmp,i15_07_5.bmp,7,5,0.07407000000000001,2.44444,0.27422496,0.32217682,47.930824
i15.bmp,i15_08_1.bmp,8,1,0.157,5.95556,0.00481819,0.01903441,13.209837
