refnames_all,orgs,dist_img,dst_type,dmos_std,dmos_new
womanhat.bmp,0,img85.bmp,fastfading,2.6554492421450697,54.56990823000827
caps.bmp,0,img86.bmp,fastfading,3.1179694450311066,90.82715103470838
caps.bmp,0,img87.bmp,fastfading,2.479285844547587,75.44972331293029
caps.bmp,0,img88.bmp,fastfading,3.318311520530094,59.172591067376246
caps.bmp,0,img89.bmp,fastfading,3.7435920642793663,31.05987190620283
caps.bmp,0,img90.bmp,fastfading,3.6375787774980446,45.10596694497139
lighthouse.bmp,0,img91.bmp,fastfading,2.1833212843685974,55.63083463174906
lighthouse.bmp,0,img92.bmp,fastfading,2.743516216475299,81.44321011813874
lighthouse.bmp,0,img93.bmp,fastfading,2.7820362039379245,38.38644793948208
lighthouse.bmp,0,img94.bmp,fastfading,3.62080927274637,46.66136696626988
lighthouse.bmp,0,img95.bmp,fastfading,3.369791629000233,58.4995162932027
sailing1.bmp,0,img96.bmp,fastfading,2.28202884767212,96.01007026787254
sailing1.bmp,0,img97.bmp,fastfading,2.463917143356269,71.3583186945212
sailing1.bmp,0,img98.bmp,fastfading,3.638273542728558,20.898734424376453
sailing1.bmp,0,img99.bmp,fastfading,2.933472271225668,60.48403996902601
sailing1.bmp,0,img100.bmp,fastfading,3.3057358170459605,64.71622731164517
carnivaldolls.bmp,0,img101.bmp,fastfading,2.388123931671707,60.849733945404864
carnivaldolls.bmp,0,img102.bmp,fastfading,3.009389934191752,37.96393061413332
carnivaldolls.bmp,0,img103.bmp,fastfading,2.6143571792538722,67.64800840348245
carnivaldolls.bmp,0,img104.bmp,fastfading,2.007024960002839,9.516793517983984
carnivaldolls.bmp,0,img105.bmp,fastfading,1.8427295100311356,12.867990241491285
lighthouse2.bmp,0,img106.bmp,fastfading,2.753347587553952,64.70246714917701
lighthouse2.bmp,0,img107.bmp,fastfading,2.9129814779071825,57.32734095341542
lighthouse2.bmp,0,img108.bmp,fastfading,2.1927887874688365,55.59412076716161
lighthouse2.bmp,0,img109.bmp,fastfading,2.588726324195452,30.886193546551326
lighthouse2.bmp,0,img110.bmp,fastfading,2.411174140159029,9.347556490035203
sailing2.bmp,0,img111.bmp,fastfading,2.6766002595811735,54.35298311169535
sailing2.bmp,0,img112.bmp,fastfading,2.966244273933893,70.07786306570196
sailing2.bmp,0,img113.bmp,fastfading,2.889528710311473,54.5241692380685
sailing2.bmp,0,img114.bmp,fastfading,2.657067173155523,33.72183274128713
sailing2.bmp,0,img115.bmp,fastfading,3.9701638514948523,29.190695911377848
cemetry.bmp,0,img116.bmp,fastfading,2.4406541814442306,101.10825291523571
cemetry.bmp,0,img117.bmp,fastfading,2.7391242575062376,78.21645963703683
cemetry.bmp,0,img118.bmp,fastfading,3.1351943888756497,60.8486362170736
cemetry.bmp,0,img119.bmp,fastfading,1.9554300152977395,8.316406055870281
cemetry.bmp,0,img120.bmp,fastfading,3.1285980626516863,86.77278366007693
manfishing.bmp,0,img121.bmp,fastfading,2.325699329664588,60.250015561555244
manfishing.bmp,0,img122.bmp,fastfading,3.3145174194112403,68.1452285836704
manfishing.bmp,0,img123.bmp,fastfading,2.8952341283739447,41.420846502466745
manfishing.bmp,0,img124.bmp,fastfading,2.9628292631897124,15.137590014892428
manfishing.bmp,0,img125.bmp,fastfading,2.405503147670406,7.880271887900541
sailing3.bmp,0,img126.bmp,fastfading,3.6091856402698874,72.89473698628494
sailing3.bmp,0,img127.bmp,fastfading,3.6629143010648098,21.24627124932043
sailing3.bmp,0,img128.bmp,fastfading,2.684285414256129,21.11139930138125
sailing3.bmp,0,img129.bmp,fastfading,2.5417904638309805,8.934551287688677
sailing3.bmp,0,img130.bmp,fastfading,2.575154665777079,9.347234220443333
churchandcapitol.bmp,0,img131.bmp,fastfading,2.409537455484973,104.70492246757584
churchandcapitol.bmp,0,img132.bmp,fastfading,2.6572868615072904,101.3192233316755
churchandcapitol.bmp,0,img133.bmp,fastfading,3.191022867828171,15.0356065260457
churchandcapitol.bmp,0,img134.bmp,fastfading,2.548192727180563,17.1034743529604
churchandcapitol.bmp,0,img135.bmp,fastfading,3.4966203320989897,38.976724838748005
monarch.bmp,0,img136.bmp,fastfading,2.975757582916927,65.49515916274478
monarch.bmp,0,img137.bmp,fastfading,2.568297687884678,48.792583586716695
monarch.bmp,0,img138.bmp,fastfading,2.5036021190743174,27.265533499406082
monarch.bmp,0,img139.bmp,fastfading,2.133388254236195,7.027264242310558
monarch.bmp,0,img140.bmp,fastfading,2.9089051379750694,9.283473183604272
sailing4.bmp,0,img141.bmp,fastfading,3.2254810344107865,71.64224760757007
sailing4.bmp,0,img142.bmp,fastfading,4.228283455349321,53.05297800439078
sailing4.bmp,0,img143.bmp,fastfading,3.2983697406123293,35.23314372392792
sailing4.bmp,0,img144.bmp,fastfading,4.190307991229467,56.34115606262271
sailing4.bmp,0,img145.bmp,fastfading,4.626759343126753,34.05021940048932
