ref_img,dist_img,dst_type,dst_lev,var,dmos,DSSIM,SSIMULACRA,Butteraugli
I38.png,I38_05_01.png,5,1,0.6829999999999999,4.0,0.01421641,0.03968234,21.726727
I38.png,I38_05_02.png,5,2,0.68,1.93,0.03894892,0.06400809,46.963215000000005
I38.png,I38_05_03.png,5,3,0.737,1.7,0.0503454,0.06592795,58.204575
I38.png,I38_05_04.png,5,4,0.5589999999999999,1.57,0.06803988,0.08270259,57.600818999999994
I38.png,I38_05_05.png,5,5,0.716,1.57,0.06180489,0.07671655,57.691074
I38.png,I38_06_01.png,6,1,0.563,4.5,0.00866273,0.10252318,7.801239
I38.png,I38_06_02.png,6,2,0.616,4.43,0.00967113,0.10014212,11.041253
I38.png,I38_06_03.png,6,3,0.73,4.0,0.01772877,0.13642121,13.239529000000001
I38.png,I38_06_04.png,6,4,0.862,3.7,0.03338258,0.18039888,18.790857
I38.png,I38_06_05.png,6,5,0.875,2.37,0.09640612,0.35774827,27.636128999999997
I38.png,I38_07_01.png,7,1,1.1059999999999999,3.67,0.01372114,0.01359131,28.335052
I38.png,I38_07_02.png,7,2,0.9690000000000001,2.35,0.02472794,0.02418601,38.37426
I38.png,I38_07_03.png,7,3,1.075,2.67,0.03110232,0.03044099,42.442142
I38.png,I38_07_04.png,7,4,1.046,2.8,0.03852357,0.03709021,46.95816
I38.png,I38_07_05.png,7,5,1.11,2.37,0.07463257,0.06663329,61.39650699999999
I38.png,I38_08_01.png,8,1,0.537,4.67,0.00024247,0.0,0.0
I38.png,I38_08_02.png,8,2,0.92,3.57,0.01203076,0.00606633,34.340424
I38.png,I38_08_03.png,8,3,0.955,2.77,0.04103859,0.01955575,50.020325
I38.png,I38_08_04.png,8,4,0.687,2.17,0.20826779999999998,0.0764071,83.13221
I38.png,I38_08_05.png,8,5,0.5589999999999999,1.43,0.25392114,0.10244569,74.54727199999999
I38.png,I38_09_01.png,9,1,0.423,4.77,0.00054989,0.00266381,1.097358
I38.png,I38_09_02.png,9,2,0.423,4.77,0.00136397,0.0062515,2.095374
I38.png,I38_09_03.png,9,3,0.499,4.53,0.00236554,0.01005519,2.549541
I38.png,I38_09_04.png,9,4,1.069,3.7,0.01201661,0.03259911,9.810422
I38.png,I38_09_05.png,9,5,0.778,1.83,0.04345625,0.07816324,17.744146
I38.png,I38_10_01.png,10,1,0.748,4.2,0.00857855,0.032473300000000004,4.198783000000001
I38.png,I38_10_02.png,10,2,0.736,4.32,0.00993303,0.03617443,4.499422
I38.png,I38_10_03.png,10,3,0.909,3.2,0.01689106,0.04677615,5.790414
I38.png,I38_10_04.png,10,4,0.667,1.77,0.08933403,0.11071748,16.845863
I38.png,I38_10_05.png,10,5,0.373,1.17,0.2087567,0.16042113,36.438225
I38.png,I38_11_01.png,11,1,0.8059999999999999,3.47,0.04053153,0.25739748,9.293277999999999
I38.png,I38_11_02.png,11,2,0.706,2.97,0.07638048,0.35514818,12.793851
I38.png,I38_11_03.png,11,3,0.7609999999999999,2.77,0.10953855,0.41036043,15.568183
I38.png,I38_11_04.png,11,4,0.619,2.5,0.1645792,0.48007447,20.211170000000003
I38.png,I38_11_05.png,11,5,0.752,2.03,0.28725287,0.57540039,30.157963
I38.png,I38_12_01.png,12,1,0.862,4.3,0.01111434,0.10742089,5.403432
I38.png,I38_12_02.png,12,2,0.8029999999999999,3.23,0.05043497,0.29414998,10.572731
I38.png,I38_12_03.png,12,3,0.7120000000000001,2.6,0.09295252,0.39299461,15.15666
I38.png,I38_12_04.png,12,4,0.6990000000000001,2.33,0.16552992,0.48790246,19.97492
I38.png,I38_12_05.png,12,5,0.7020000000000001,2.2,0.23268065,0.54413444,26.009714000000002
I38.png,I38_13_01.png,13,1,0.872,3.2,0.03038854,0.03931449,20.53174
I38.png,I38_13_02.png,13,2,0.789,2.67,0.12226880000000001,0.14219435,32.525257
I38.png,I38_13_03.png,13,3,0.629,2.27,0.20898676,0.22485322,35.279137
I38.png,I38_13_04.png,13,4,0.667,2.23,0.32296943,0.37133617,36.066582000000004
I38.png,I38_13_05.png,13,5,0.79,2.1,0.43615336,0.44513451,41.808144
I38.png,I38_14_01.png,14,1,0.605,4.37,0.00755046,0.08075671,4.155926999999999
I38.png,I38_14_02.png,14,2,0.8540000000000001,3.27,0.03491769,0.24736236,8.617913
I38.png,I38_14_03.png,14,3,0.7,2.9,0.06636628,0.34333295,11.038059
I38.png,I38_14_04.png,14,4,0.7609999999999999,2.43,0.12060649,0.44005287,16.228523000000003
I38.png,I38_14_05.png,14,5,0.727,1.73,0.24941491,0.56671975,24.14809
I38.png,I38_15_01.png,15,1,0.789,3.33,0.03555641,0.08935352,10.395744
I38.png,I38_15_02.png,15,2,0.632,2.0,0.09379094,0.1712325,19.860291
I38.png,I38_15_03.png,15,3,0.5820000000000001,1.83,0.16234956,0.25193634,28.177459999999996
I38.png,I38_15_04.png,15,4,0.542,1.35,0.39896615,0.45503801,40.410915
I38.png,I38_15_05.png,15,5,0.373,1.17,0.6037526,0.57084054,52.117546000000004
I38.png,I38_16_01.png,16,1,0.711,4.55,0.00293281,0.00357623,10.512364999999999
I38.png,I38_16_02.png,16,2,0.6,4.2,0.01016814,0.011612799999999998,20.947945
I38.png,I38_16_03.png,16,3,0.884,3.53,0.03614498,0.03645237,39.212868
I38.png,I38_16_04.png,16,4,1.0,3.0,0.10048928,0.08874457,68.349884
I38.png,I38_16_05.png,16,5,0.856,2.0,0.31350473,0.19745915,89.951515
I38.png,I38_17_01.png,17,1,0.67,4.47,0.00092733,0.00111769,5.737493
I38.png,I38_17_02.png,17,2,0.562,4.47,0.00326645,0.00442357,10.996478999999999
I38.png,I38_17_03.png,17,3,0.8059999999999999,3.87,0.01295149,0.01927375,23.06464
I38.png,I38_17_04.png,17,4,0.892,2.93,0.06163995,0.10072531,46.238914
I38.png,I38_17_05.png,17,5,0.9359999999999999,1.7,0.33058612,0.57815307,87.412849
I38.png,I38_18_01.png,18,1,0.727,4.07,0.00827494,0.01057872,12.587277
I38.png,I38_18_02.png,18,2,0.478,4.65,0.002343,0.0029625999999999997,7.2989880000000005
I38.png,I38_18_03.png,18,3,0.442,4.73,0.00024247,0.0,0.0
I38.png,I38_18_04.png,18,4,0.547,4.03,0.00536385,0.02349969,15.98732
I38.png,I38_18_05.png,18,5,0.473,4.1,0.02269676,0.05242368,32.159801
I38.png,I38_19_01.png,19,1,0.5,4.5,0.00153313,0.01260815,6.805034
I38.png,I38_19_02.png,19,2,0.667,4.23,0.00348491,0.01998422,10.337919
I38.png,I38_19_03.png,19,3,0.82,3.17,0.00930683,0.03535792,14.369573999999998
I38.png,I38_19_04.png,19,4,0.65,1.67,0.02894623,0.07130125,19.534895000000002
I38.png,I38_19_05.png,19,5,0.423,1.23,0.06019467,0.12415027,32.276901
I38.png,I38_20_01.png,20,1,0.562,4.53,0.01123169,0.02248754,44.622089
I38.png,I38_20_02.png,20,2,0.875,4.03,0.01870982,0.03010494,45.403778
I38.png,I38_20_03.png,20,3,0.68,4.27,0.03940976,0.044304199999999995,60.633883999999995
I38.png,I38_20_04.png,20,4,0.862,4.3,0.03222778,0.03441903,78.248474
I38.png,I38_20_05.png,20,5,1.2,3.4,0.05441999,0.05503912,66.28421800000001
I38.png,I38_21_01.png,21,1,0.9570000000000001,2.53,0.01761249,0.04154142,19.250926999999997
I38.png,I38_21_02.png,21,2,1.031,2.27,0.02021883,0.04600611,20.526262
I38.png,I38_21_03.png,21,3,0.69,2.3,0.01749657,0.04038009,19.269136
I38.png,I38_21_04.png,21,4,0.892,2.73,0.0214702,0.05064148,22.423367000000002
I38.png,I38_21_05.png,21,5,0.5589999999999999,1.57,0.05686794,0.08886057,42.05825
I38.png,I38_22_01.png,22,1,0.816,4.0,0.01193054,0.03288133,12.003726
I38.png,I38_22_02.png,22,2,1.044,2.9,0.02232803,0.04822266,17.949621
I38.png,I38_22_03.png,22,3,1.012,3.1,0.02417303,0.05066071,18.147045000000002
I38.png,I38_22_04.png,22,4,0.92,2.77,0.02693359,0.05535051,16.394234
I38.png,I38_22_05.png,22,5,0.748,2.2,0.06371278,0.09770574,32.668259
I38.png,I38_23_01.png,23,1,0.991,2.87,0.01527416,0.02955228,122.89771999999999
I38.png,I38_23_02.png,23,2,1.024,2.47,0.06915378,0.05814813,105.59189599999999
I38.png,I38_23_03.png,23,3,0.763,2.13,0.12214189999999998,0.08209444,128.594543
I38.png,I38_23_04.png,23,4,0.727,2.07,0.16950874,0.10885706,115.87883799999999
I38.png,I38_23_05.png,23,5,0.745,2.33,0.17002914,0.09829979,166.375656
I38.png,I38_24_01.png,24,1,0.862,3.7,0.03016184,0.03677561,18.057228
I38.png,I38_24_02.png,24,2,1.093,2.73,0.08100536,0.07852815,32.52779
I38.png,I38_24_03.png,24,3,0.8059999999999999,1.87,0.12868926,0.11244308,44.268932
I38.png,I38_24_04.png,24,4,0.757,1.6,0.23809195,0.18871237,62.301342000000005
I38.png,I38_24_05.png,24,5,0.573,1.27,0.39127174,0.28947589,90.867378
I38.png,I38_25_01.png,25,1,0.757,3.6,0.04747648,0.06209742,35.972972999999996
I38.png,I38_25_02.png,25,2,0.892,3.73,0.02511116,0.03700768,24.879753
I38.png,I38_25_03.png,25,3,0.69,4.3,0.00934088,0.01246798,14.85917
I38.png,I38_25_04.png,25,4,0.706,3.97,0.01255631,0.01032798,14.767216000000001
I38.png,I38_25_05.png,25,5,1.012,3.1,0.05760616,0.04165122,28.757339
I39.png,I39_01_01.png,1,1,0.442,4.73,5.864e-05,0.0,0.0
I39.png,I39_01_02.png,1,2,0.5589999999999999,4.43,0.00406058,0.00840225,2.154681
I39.png,I39_01_03.png,1,3,0.752,2.97,0.04190936,0.07186729,6.282005000000001
I39.png,I39_01_04.png,1,4,0.542,1.8,0.16176998,0.18400099,21.904842000000002
I39.png,I39_01_05.png,1,5,0.467,1.32,0.68746819,0.36362021,148.17659
I39.png,I39_02_01.png,2,1,0.67,4.13,0.01397035,0.02969769,3.860378
I39.png,I39_02_02.png,2,2,0.8,2.4,0.05985342,0.10141181,8.350947999999999
I39.png,I39_02_03.png,2,3,0.629,1.73,0.22913587,0.23454226,32.513676000000004
I39.png,I39_02_04.png,2,4,0.547,1.37,0.45556303,0.32055381,89.56765
I39.png,I39_02_05.png,2,5,0.4,1.2,0.72508807,0.37772898,129.370361
I39.png,I39_03_01.png,3,1,0.423,4.77,5.864e-05,0.0,0.0
I39.png,I39_03_02.png,3,2,0.745,4.33,0.01035872,0.01897011,3.693103
I39.png,I39_03_03.png,3,3,0.8440000000000001,2.77,0.03494359,0.06413521,7.13926
I39.png,I39_03_04.png,3,4,0.605,1.97,0.10644857,0.13480672,17.110585999999998
I39.png,I39_03_05.png,3,5,0.562,1.47,0.30669146,0.24096122,67.444298
I39.png,I39_04_01.png,4,1,0.48200000000000004,4.63,0.00467813,0.02209597,5.950126999999999
I39.png,I39_04_02.png,4,2,0.6990000000000001,1.67,0.12516374,0.1314972,47.655617
I39.png,I39_04_03.png,4,3,0.526,1.3,0.41099412,0.29463971,127.889427
I39.png,I39_04_04.png,4,4,0.4,1.2,0.5981736,0.37354117,162.405258
I39.png,I39_04_05.png,4,5,0.45299999999999996,1.17,1.07483739,0.51734098,187.588043
I39.png,I39_05_01.png,5,1,0.92,4.23,0.03495181,0.05203739,16.403055
I39.png,I39_05_02.png,5,2,1.048,2.63,0.06678949,0.06594406,25.096094
I39.png,I39_05_03.png,5,3,0.718,1.53,0.15843871,0.11582826,38.727745
I39.png,I39_05_04.png,5,4,0.562,1.47,0.22140424,0.16367501,61.319214
I39.png,I39_05_05.png,5,5,0.6709999999999999,1.5,0.20933771,0.14304223,52.263424
I39.png,I39_06_01.png,6,1,0.605,4.37,0.01815248,0.07787841,8.124376
I39.png,I39_06_02.png,6,2,0.65,4.33,0.02128619,0.0850147,8.327877
I39.png,I39_06_03.png,6,3,0.907,4.33,0.02531134,0.09694094,8.156403
I39.png,I39_06_04.png,6,4,1.024,3.53,0.04413797,0.12605339999999998,11.108400999999999
I39.png,I39_06_05.png,6,5,0.983,3.03,0.08208798,0.23932968,17.846048
I39.png,I39_07_01.png,7,1,1.0979999999999999,2.39,0.0541112,0.05235263,22.497881
I39.png,I39_07_02.png,7,2,1.093,2.07,0.10064242,0.09295314,31.195215
I39.png,I39_07_03.png,7,3,0.7809999999999999,1.7,0.12938313,0.11628952,35.25906
I39.png,I39_07_04.png,7,4,0.998,2.27,0.16119379,0.14063429,37.651104
I39.png,I39_07_05.png,7,5,0.746,1.9,0.27151895,0.20713198,41.239819
I39.png,I39_08_01.png,8,1,0.48200000000000004,4.63,5.864e-05,0.0,0.0
I39.png,I39_08_02.png,8,2,1.067,2.83,0.0402262,0.04541365,19.523359
I39.png,I39_08_03.png,8,3,0.7170000000000001,1.74,0.14275595,0.12041699,37.072674
I39.png,I39_08_04.png,8,4,0.47100000000000003,1.33,0.44687879,0.26822840000000003,85.92920699999999
I39.png,I39_08_05.png,8,5,0.34,1.13,0.64611838,0.34087019,102.993988
I39.png,I39_09_01.png,9,1,0.43799999999999994,4.74,0.01118755,0.03879009,3.769802
I39.png,I39_09_02.png,9,2,0.8140000000000001,4.27,0.03614801,0.08962185,8.425789
I39.png,I39_09_03.png,9,3,0.966,4.0,0.05714979,0.12175931,11.69223
I39.png,I39_09_04.png,9,4,0.9570000000000001,2.13,0.18143629,0.23533600000000002,41.696705
I39.png,I39_09_05.png,9,5,0.442,1.27,0.49868494,0.35624468,73.01123
I39.png,I39_10_01.png,10,1,0.563,4.5,0.01671871,0.062406500000000004,5.051168
I39.png,I39_10_02.png,10,2,0.562,4.53,0.01986205,0.07092247,5.861135
I39.png,I39_10_03.png,10,3,0.772,4.07,0.03000828,0.08731964,6.7400720000000005
I39.png,I39_10_04.png,10,4,0.718,2.13,0.11952603,0.1918858,16.582548000000003
I39.png,I39_10_05.png,10,5,0.496,1.43,0.24774671,0.28414213,27.834114000000003
I39.png,I39_11_01.png,11,1,0.67,4.53,0.01355025,0.13877255,6.850802000000001
I39.png,I39_11_02.png,11,2,0.8140000000000001,4.07,0.02627021,0.21569821,9.1736
I39.png,I39_11_03.png,11,3,0.68,3.73,0.03857406,0.26652575,11.310363
I39.png,I39_11_04.png,11,4,0.82,3.17,0.06408774,0.32805132,14.824885
I39.png,I39_11_05.png,11,5,0.846,2.47,0.12113605,0.40276754,22.824151999999998
I39.png,I39_12_01.png,12,1,0.442,4.73,0.00377866,0.05274966,3.342115
I39.png,I39_12_02.png,12,2,0.65,4.33,0.01778408,0.17606638,7.576571
I39.png,I39_12_03.png,12,3,0.909,3.8,0.03472239,0.25745500000000004,10.909782
I39.png,I39_12_04.png,12,4,0.772,3.27,0.06730811,0.33818918,14.744159
I39.png,I39_12_05.png,12,5,0.823,2.7,0.10082363,0.38223836,20.632551
I39.png,I39_13_01.png,13,1,0.955,3.23,0.05300592,0.03616546,34.178509000000005
I39.png,I39_13_02.png,13,2,0.983,3.03,0.15872584,0.10263262,49.76059
I39.png,I39_13_03.png,13,3,0.667,2.77,0.24755464,0.17124345,68.175026
I39.png,I39_13_04.png,13,4,0.8440000000000001,2.43,0.37654592,0.26766758,81.999443
I39.png,I39_13_05.png,13,5,0.727,2.07,0.47413432,0.35573374,92.348038
I39.png,I39_14_01.png,14,1,0.49,4.6,0.00238354,0.02335339,2.412211
I39.png,I39_14_02.png,14,2,0.6659999999999999,4.52,0.01040834,0.06646833,4.3293349999999995
I39.png,I39_14_03.png,14,3,0.978,3.33,0.01905727,0.09793143,6.311392
I39.png,I39_14_04.png,14,4,1.031,3.07,0.03375697,0.13899904,8.190327
I39.png,I39_14_05.png,14,5,0.359,2.07,0.07013668,0.21121064,10.929152
I39.png,I39_15_01.png,15,1,0.618,4.13,0.05516566,0.27087124,19.671881
I39.png,I39_15_02.png,15,2,0.841,3.4,0.11533777,0.31384822,26.22402
I39.png,I39_15_03.png,15,3,0.7609999999999999,2.57,0.16383338,0.35136784,26.973135
I39.png,I39_15_04.png,15,4,0.496,1.77,0.26400878,0.41299592,42.299606
I39.png,I39_15_05.png,15,5,0.618,1.47,0.35371125,0.46022533,60.998463
I39.png,I39_16_01.png,16,1,0.499,4.53,0.00381945,0.00667792,5.40501
I39.png,I39_16_02.png,16,2,0.67,4.53,0.01451403,0.02117559,10.701151
I39.png,I39_16_03.png,16,3,0.7809999999999999,4.3,0.05535473,0.06473359,20.74107
I39.png,I39_16_04.png,16,4,0.943,3.1,0.17245375,0.15492213,35.211773
I39.png,I39_16_05.png,16,5,0.563,1.5,0.41081052,0.29208587,62.679497
I39.png,I39_17_01.png,17,1,0.48200000000000004,4.63,0.00108682,0.00222801,2.850639
I39.png,I39_17_02.png,17,2,0.423,4.77,0.00444574,0.00867313,5.735227
I39.png,I39_17_03.png,17,3,0.49,4.6,0.01886497,0.03671732,11.506356
I39.png,I39_17_04.png,17,4,0.667,3.77,0.0941403,0.18077381,23.216127
I39.png,I39_17_05.png,17,5,0.943,2.1,0.50970718,0.53177076,65.25859100000001
I39.png,I39_18_01.png,18,1,0.499,4.53,0.01549141,0.02750996,10.544656
I39.png,I39_18_02.png,18,2,0.496,4.57,0.00393644,0.00976371,5.2596870000000004
I39.png,I39_18_03.png,18,3,0.657,4.63,5.864e-05,0.0,0.0
I39.png,I39_18_04.png,18,4,0.618,4.47,0.01582095,0.07443002,11.85309
I39.png,I39_18_05.png,18,5,0.836,4.03,0.05512157,0.15327296,19.549734
I39.png,I39_19_01.png,19,1,0.496,4.43,0.00883424,0.19587477,16.097195000000003
I39.png,I39_19_02.png,19,2,0.69,3.7,0.02614732,0.23290569,25.633904
I39.png,I39_19_03.png,19,3,0.616,2.43,0.07655621,0.26557101,31.036098
I39.png,I39_19_04.png,19,4,0.6709999999999999,1.5,0.20454165,0.33608498,40.633564
I39.png,I39_19_05.png,19,5,0.249,1.07,0.39694567,0.40733996,40.202090999999996
I39.png,I39_20_01.png,20,1,0.917,4.4,0.03637326,0.03904382,65.69676199999999
I39.png,I39_20_02.png,20,2,1.055,4.23,0.07922107,0.05317355,67.16632800000001
I39.png,I39_20_03.png,20,3,1.166,3.8,0.11336682,0.07433182,76.128387
I39.png,I39_20_04.png,20,4,1.499,3.23,0.13792281,0.08758593,86.19322199999999
I39.png,I39_20_05.png,20,5,1.317,2.52,0.23113152,0.10260704,81.400879
I39.png,I39_21_01.png,21,1,0.856,4.0,0.11384859,0.16301175,27.966365999999997
I39.png,I39_21_02.png,21,2,0.971,2.7,0.10827626,0.15500225,25.429035
I39.png,I39_21_03.png,21,3,0.934,2.17,0.09594469,0.13870667,24.437578
I39.png,I39_21_04.png,21,4,0.892,2.27,0.1310257,0.17149323,32.960102
I39.png,I39_21_05.png,21,5,0.3,1.1,0.35898223,0.28714724,61.642052
I39.png,I39_22_01.png,22,1,0.618,4.53,0.0056715,0.04044783,8.029853
I39.png,I39_22_02.png,22,2,0.48200000000000004,4.63,0.00863696,0.05023647,7.938186
I39.png,I39_22_03.png,22,3,0.657,4.63,0.01372582,0.06358052,11.746236
I39.png,I39_22_04.png,22,4,0.616,4.57,0.02133146,0.08098234,15.583142
I39.png,I39_22_05.png,22,5,0.706,4.37,0.03327852,0.09774377,18.412436
I39.png,I39_23_01.png,23,1,1.088,2.5,0.03198616,0.05529119999999999,58.140530000000005
I39.png,I39_23_02.png,23,2,1.006,2.39,0.06049418,0.05908568,62.751129000000006
I39.png,I39_23_03.png,23,3,0.745,2.33,0.1121874,0.08463918,109.91535900000001
I39.png,I39_23_04.png,23,4,0.79,2.1,0.11024714,0.08890571,84.931503
I39.png,I39_23_05.png,23,5,0.795,1.97,0.15842005,0.11307865,136.065704
I39.png,I39_24_01.png,24,1,0.836,3.63,0.090879,0.07554339,19.546354
I39.png,I39_24_02.png,24,2,0.9,2.7,0.23097118,0.16159014,34.569599
I39.png,I39_24_03.png,24,3,0.667,1.77,0.35999959,0.23304836,45.995014000000005
I39.png,I39_24_04.png,24,4,0.4,1.2,0.6466648,0.37913019,71.004486
I39.png,I39_24_05.png,24,5,0.373,1.17,0.9412049000000001,0.52703558,91.788147
I39.png,I39_25_01.png,25,1,0.7609999999999999,3.77,0.09006311,0.17150355,20.396582000000002
I39.png,I39_25_02.png,25,2,0.5589999999999999,4.23,0.04623069,0.09818457,14.413412
I39.png,I39_25_03.png,25,3,0.47100000000000003,4.67,0.01593975,0.03621314,8.252246000000001
I39.png,I39_25_04.png,25,4,0.657,4.37,0.01759729,0.02614853,8.158958
I39.png,I39_25_05.png,25,5,0.8029999999999999,3.77,0.07579495,0.07967671,16.209857999999997
I40.png,I40_01_01.png,1,1,0.573,4.27,0.0,0.0,0.0
I40.png,I40_01_02.png,1,2,0.82,3.83,0.00891255,0.01440909,2.036985
I40.png,I40_01_03.png,1,3,0.82,2.17,0.08766695,0.11663534,7.483752000000001
I40.png,I40_01_04.png,1,4,0.5589999999999999,1.57,0.30099824,0.26620481,29.120159
I40.png,I40_01_05.png,1,5,0.29600000000000004,1.1,1.09405432,0.46341534,126.827698
I40.png,I40_02_01.png,2,1,0.934,2.83,0.03170487,0.05287812,4.273187
I40.png,I40_02_02.png,2,2,0.6829999999999999,2.0,0.12614434,0.16351865,9.198692
I40.png,I40_02_03.png,2,3,0.563,1.5,0.42701907,0.33477975,43.378281
I40.png,I40_02_04.png,2,4,0.5539999999999999,1.4,0.79384543,0.42590781,88.182487
I40.png,I40_02_05.png,2,5,0.3,1.1,1.20547172,0.48793289,118.592285
I40.png,I40_03_01.png,3,1,0.9359999999999999,4.3,0.0,0.0,0.0
I40.png,I40_03_02.png,3,2,0.892,3.27,0.02231918,0.03503991,3.8900089999999996
I40.png,I40_03_03.png,3,3,0.716,2.23,0.10994960000000001,0.13862839999999998,10.513744
I40.png,I40_03_04.png,3,4,0.48200000000000004,1.37,0.22705054,0.22738101,22.014765
I40.png,I40_03_05.png,3,5,0.373,1.17,0.53316423,0.34363266,60.172005000000006
I40.png,I40_04_01.png,4,1,0.718,4.13,0.00382457,0.02336635,2.424181
I40.png,I40_04_02.png,4,2,0.875,2.37,0.0326749,0.04530881,21.827505
I40.png,I40_04_03.png,4,3,0.68,1.73,0.07347952,0.07922972,40.81131
I40.png,I40_04_04.png,4,4,0.618,1.47,0.08899456,0.09524597,43.972912
I40.png,I40_04_05.png,4,5,0.616,1.43,0.1097645,0.11774855,48.601624
I40.png,I40_05_01.png,5,1,0.9,3.7,0.07485521,0.12755087,12.206219
I40.png,I40_05_02.png,5,2,0.772,1.73,0.18326874,0.20568378,21.520699
I40.png,I40_05_03.png,5,3,0.562,1.53,0.30994574,0.20640459,34.50161
I40.png,I40_05_04.png,5,4,0.47100000000000003,1.33,0.35368329,0.21086955,31.830171999999997
I40.png,I40_05_05.png,5,5,0.48200000000000004,1.37,0.34667277,0.20993562,33.425194
I40.png,I40_06_01.png,6,1,0.8320000000000001,4.13,0.01915453,0.07049859,7.762721000000001
I40.png,I40_06_02.png,6,2,0.512,4.27,0.02350101,0.082169,7.588112
I40.png,I40_06_03.png,6,3,0.883,3.77,0.036090199999999996,0.11058202,10.251677
I40.png,I40_06_04.png,6,4,0.752,3.97,0.05291167,0.13801813,12.735467
I40.png,I40_06_05.png,6,5,1.1179999999999999,2.68,0.10328614,0.20427514,25.997877
I40.png,I40_07_01.png,7,1,0.8,2.6,0.01587612,0.02234508,14.08433
I40.png,I40_07_02.png,7,2,0.955,2.23,0.03088925,0.04524379,20.638346
I40.png,I40_07_03.png,7,3,0.856,2.0,0.04055602,0.06032163,24.147747
I40.png,I40_07_04.png,7,4,0.894,2.0,0.05158173,0.07689287,27.677359000000003
I40.png,I40_07_05.png,7,5,0.846,1.87,0.1290146,0.148316,50.994667
I40.png,I40_08_01.png,8,1,0.763,4.47,0.0,0.0,0.0
I40.png,I40_08_02.png,8,2,0.8029999999999999,3.23,0.01690262,0.02057309,12.769297
I40.png,I40_08_03.png,8,3,0.9640000000000001,2.27,0.041043,0.03897782,22.458784
I40.png,I40_08_04.png,8,4,0.745,1.67,0.08604556,0.06796441,33.043564
I40.png,I40_08_05.png,8,5,0.605,1.37,0.11457147,0.08552824,36.522797
I40.png,I40_09_01.png,9,1,0.98,4.2,0.03298316,0.09252549,6.039238
I40.png,I40_09_02.png,9,2,1.075,3.33,0.08571002,0.16688076,11.963550999999999
I40.png,I40_09_03.png,9,3,0.894,3.0,0.12831876,0.20643364,14.694591
I40.png,I40_09_04.png,9,4,0.6709999999999999,1.5,0.28616275,0.30738221,33.329784000000004
I40.png,I40_09_05.png,9,5,0.423,1.23,0.74071789,0.43318518,65.24266800000001
I40.png,I40_10_01.png,10,1,0.792,4.2,0.02376089,0.08179443,3.649626
I40.png,I40_10_02.png,10,2,0.792,4.2,0.02812737,0.09076342,3.814193
I40.png,I40_10_03.png,10,3,0.795,3.97,0.04180851,0.11350885,5.492433999999999
I40.png,I40_10_04.png,10,4,1.088,2.5,0.15436197,0.23281010000000002,14.221554000000001
I40.png,I40_10_05.png,10,5,0.5589999999999999,1.57,0.2987395,0.31591192,22.584498999999997
I40.png,I40_11_01.png,11,1,0.667,4.43,0.00961955,0.05251466,2.882214
I40.png,I40_11_02.png,11,2,0.667,4.43,0.0184543,0.08098103,3.815825
I40.png,I40_11_03.png,11,3,0.9690000000000001,3.83,0.0269714,0.10406760000000001,4.722332
I40.png,I40_11_04.png,11,4,0.9890000000000001,3.77,0.04328714,0.13881115,5.463822
I40.png,I40_11_05.png,11,5,1.1059999999999999,3.33,0.079253,0.20311686,7.92749
I40.png,I40_12_01.png,12,1,0.496,4.57,0.00238389,0.0208085,1.318486
I40.png,I40_12_02.png,12,2,0.5,4.5,0.01170041,0.06370576,2.788251
I40.png,I40_12_03.png,12,3,0.8440000000000001,3.77,0.02245617,0.09561484,3.7051510000000003
I40.png,I40_12_04.png,12,4,1.02,3.6,0.04259248,0.14033207,5.037129
I40.png,I40_12_05.png,12,5,0.883,3.43,0.06075367,0.17182707,6.641249
I40.png,I40_13_01.png,13,1,0.705,4.23,0.00892976,0.01432681,9.648464
I40.png,I40_13_02.png,13,2,1.153,3.27,0.04100611,0.04432483,17.144939
I40.png,I40_13_03.png,13,3,1.077,2.8,0.06896613,0.07070211,16.789526000000002
I40.png,I40_13_04.png,13,4,1.172,2.6,0.10982016,0.11859756,16.893202
I40.png,I40_13_05.png,13,5,0.934,2.17,0.15014303,0.15242383,19.862885000000002
I40.png,I40_14_01.png,14,1,0.83,4.33,0.0019541,0.01547889,1.05555
I40.png,I40_14_02.png,14,2,0.586,4.3,0.00940118,0.04633371,2.507146
I40.png,I40_14_03.png,14,3,0.789,4.33,0.01830641,0.0691113,3.393986
I40.png,I40_14_04.png,14,4,0.748,3.8,0.03471488,0.10408495,4.9080129999999995
I40.png,I40_14_05.png,14,5,1.062,3.07,0.07896272,0.17601211,8.554813000000001
I40.png,I40_15_01.png,15,1,1.012,3.1,0.07319783,0.14009653,10.944413
I40.png,I40_15_02.png,15,2,0.92,2.23,0.15390135,0.21591660000000001,14.974483
I40.png,I40_15_03.png,15,3,0.778,1.83,0.20969583,0.25204719,19.207735
I40.png,I40_15_04.png,15,4,0.64,1.7,0.33201621,0.30687303,19.018227
I40.png,I40_15_05.png,15,5,0.526,1.7,0.41288843,0.34362988,21.096689
I40.png,I40_16_01.png,16,1,0.802,4.26,0.0032363,0.00516506,6.539988
I40.png,I40_16_02.png,16,2,0.6829999999999999,4.0,0.01268834,0.01622955,12.741214
I40.png,I40_16_03.png,16,3,0.98,3.2,0.0507196,0.0505414,24.403412
I40.png,I40_16_04.png,16,4,0.955,2.43,0.18188215,0.14025918,40.037533
I40.png,I40_16_05.png,16,5,0.6609999999999999,1.53,0.6485156999999999,0.32775986,60.04311800000001
