refnames_all,orgs,dist_img,dst_type,dmos_std,dmos_new,DSSIM,SSIMULACRA,Butteraugli
sailing2.bmp,0,img10.bmp,gblur,2.308539204467474,89.72374712250675,0.51707234,0.36929506,147.380447
monarch.bmp,0,img11.bmp,gblur,2.494991077873698,83.26954044809332,0.89172515,0.38901782,204.543549
parrots.bmp,0,img12.bmp,gblur,1.3362430917558406,23.747800588472256,0.0125326,0.03278859,15.59291
cemetry.bmp,0,img13.bmp,gblur,1.555964716980339,30.514445202895608,0.01485969,0.03004202,4.345897
manfishing.bmp,0,img14.bmp,gblur,2.433874026965244,33.317365184485546,0.03125121,0.06246984,5.762074
lighthouse.bmp,0,img15.bmp,gblur,2.3920833214772768,43.371393473652745,0.07140805,0.14380588,20.404839
manfishing.bmp,0,img16.bmp,gblur,1.5003337001865147,63.381935483061866,0.15785694,0.2042761,21.449707
rapids.bmp,0,img17.bmp,gblur,1.7475352749990436,88.25341457573218,0.93700005,0.4343049,141.698135
stream.bmp,0,img18.bmp,gblur,1.9751344266739725,32.28879443889066,0.04704644,0.07841065,8.775881
coinsinfountain.bmp,0,img19.bmp,gblur,2.3923698915382423,53.1730822979176,0.11262215,0.15728256,17.325468
studentsculpture.bmp,0,img20.bmp,gblur,2.245740505763918,41.4683726766827,0.07350917,0.09832039,7.626811
dancers.bmp,0,img21.bmp,gblur,1.6223496681170844,39.157564151102406,0.05291526,0.08610592,8.158107
coinsinfountain.bmp,0,img22.bmp,gblur,1.7750750540757767,47.539839513629076,0.0843463,0.12848227,12.546923
paintedhouse.bmp,0,img23.bmp,gblur,1.7922023569227732,19.81956588915427,0.01184093,0.02651061,14.739696
lighthouse.bmp,0,img24.bmp,gblur,2.19384565088695,93.40865465910048,0.79845763,0.44747763,188.148346
building2.bmp,0,img25.bmp,gblur,1.8770858518463862,60.85908908030956,0.34620208,0.25754043,31.918072
bikes.bmp,0,img26.bmp,gblur,1.9808109994597176,43.11752291546036,0.12550007,0.13856087,22.348948
carnivaldolls.bmp,0,img27.bmp,gblur,2.4428979591287803,32.45533469024021,0.02414531,0.05626214,5.752901
caps.bmp,0,img28.bmp,gblur,2.0059524347878894,22.96359302071471,0.0098894,0.03711568,9.725017
rapids.bmp,0,img29.bmp,gblur,1.5906734819841764,29.707112621076355,0.03030154,0.05415228,8.932654
plane.bmp,0,img30.bmp,gblur,2.232284618209279,50.78289110295646,0.09925856,0.16586962,46.417332
parrots.bmp,0,img31.bmp,gblur,2.6203712010665767,52.1680931480972,0.07839617,0.12825481,39.933979
coinsinfountain.bmp,0,img32.bmp,gblur,1.3355522844864443,20.42170138535499,0.00718157,0.01505824,2.909541
building2.bmp,0,img33.bmp,gblur,1.9034412406176267,37.06966908699679,0.07490601,0.08455406,8.505204
rapids.bmp,0,img34.bmp,gblur,1.8256827254408345,46.75861493731215,0.05571045,0.08752957,11.782184
sailing1.bmp,0,img35.bmp,gblur,2.7494388167776598,29.946921048434994,0.02831927,0.06291974,9.344679
womanhat.bmp,0,img36.bmp,gblur,1.770225062956701,49.3887315611896,0.09659259,0.18268145,25.874022
monarch.bmp,0,img37.bmp,gblur,2.338227982177359,55.79859697122191,0.17431114,0.1631764,63.456917
studentsculpture.bmp,0,img38.bmp,gblur,3.1136197471288596,49.57258124925823,0.13781089,0.16008269,12.238012
paintedhouse.bmp,0,img39.bmp,gblur,2.3991024210411096,35.163418897152994,0.05485965,0.09589623,30.602993
bikes.bmp,0,img40.bmp,gblur,2.3060774180182393,59.72797575732214,0.40113306,0.28790273,47.181839
dancers.bmp,0,img41.bmp,gblur,1.754584261265361,64.24080369440135,0.25618619,0.25743882,31.862431
womanhat.bmp,0,img42.bmp,gblur,2.202831397807856,37.61345259412877,0.06365775,0.13604209,19.163658
sailing2.bmp,0,img43.bmp,gblur,1.7849435521133843,41.36298389729544,0.03336619,0.09180323,17.840504
studentsculpture.bmp,0,img44.bmp,gblur,1.9688416856063966,26.588236919388123,0.0240037,0.03670691,3.667835
buildings.bmp,0,img45.bmp,gblur,1.8114081733478482,21.680338672475234,0.013725,0.02441535,5.447019
sailing1.bmp,0,img46.bmp,gblur,1.773975393173413,21.37173574127878,0.01365107,0.03186254,6.534726
manfishing.bmp,0,img47.bmp,gblur,2.2326017822216646,48.37779845595415,0.06673826,0.11574376,9.423041
sailing2.bmp,0,img48.bmp,gblur,1.8080209676976595,57.040994158487464,0.10907944,0.19878418,31.974497
house.bmp,0,img49.bmp,gblur,1.66860996634617,35.511076424494355,0.04993722,0.10463904,19.824261
stream.bmp,0,img50.bmp,gblur,2.2496830510678945,46.66501375774308,0.09156478,0.13615891,11.801794
dancers.bmp,0,img51.bmp,gblur,2.169015602957382,21.90766424535399,0.01247448,0.02214373,4.120255
carnivaldolls.bmp,0,img52.bmp,gblur,1.6390298842523514,68.54058128580095,0.21376678,0.23084364,46.719208
lighthouse2.bmp,0,img53.bmp,gblur,2.251308749665689,59.567814555450866,0.11519435,0.17280383,22.956011
statue.bmp,0,img54.bmp,gblur,1.5641668521929553,59.07594073978924,0.14095696,0.19829575,30.956966
lighthouse2.bmp,0,img55.bmp,gblur,2.1036959968633115,50.30002190258614,0.08026695,0.13529214,20.477041
parrots.bmp,0,img56.bmp,gblur,1.3977156183039796,37.03663806134327,0.03307087,0.06792111,24.163231
ocean.bmp,0,img57.bmp,gblur,2.7568712876555725,53.613271673219984,0.09689841,0.17499589,26.697622
stream.bmp,0,img58.bmp,gblur,1.888854976575692,72.87394931569021,0.50770317,0.36293962,58.393837
carnivaldolls.bmp,0,img59.bmp,gblur,1.9558464014740196,43.22494778304786,0.05706697,0.10727253,10.351699
bikes.bmp,0,img60.bmp,gblur,2.256347290535547,20.19888494169012,0.01884724,0.02926773,9.678331
womanhat.bmp,0,img61.bmp,gblur,2.083209292708992,26.8104249250671,0.03197557,0.0844103,14.631701
buildings.bmp,0,img62.bmp,gblur,1.9997587953047948,33.289587739887395,0.06569923,0.09788839,11.569625
plane.bmp,0,img63.bmp,gblur,1.8595906014930912,18.638782031279458,0.00925655,0.02402888,14.728943
woman.bmp,0,img64.bmp,gblur,2.1992965017924417,38.730110284620814,0.04707773,0.10303237,8.61824
flowersonih35.bmp,0,img65.bmp,gblur,1.5546796990651282,41.54577164748736,0.05622138,0.08390318,7.108427
churchandcapitol.bmp,0,img66.bmp,gblur,1.7660556719850444,58.91249145488299,0.11239286,0.17078265,18.697676
manfishing.bmp,0,img67.bmp,gblur,1.081157775318624,22.83897810739422,0.00548095,0.01119826,2.509003
woman.bmp,0,img68.bmp,gblur,1.8335523152937063,64.7162926008737,0.19535133,0.25792849,29.283518
parrots.bmp,0,img69.bmp,gblur,2.4235697617880843,79.75902400389953,0.27160745,0.24737607,169.114365
caps.bmp,0,img70.bmp,gblur,1.814286704256212,75.36497201033434,0.26813102,0.31748863,78.094543
stream.bmp,0,img71.bmp,gblur,1.172616531525297,20.381731958065036,0.00222597,0.00427894,1.797964
sailing2.bmp,0,img72.bmp,gblur,1.905641321629917,47.86237098807869,0.05631914,0.13306862,20.965027
buildings.bmp,0,img73.bmp,gblur,1.630337445805143,60.10697150963521,0.39670515,0.28929437,58.97913
sailing1.bmp,0,img74.bmp,gblur,2.0614826406073803,40.94953032442054,0.06965228,0.12990638,13.839329
lighthouse2.bmp,0,img75.bmp,gblur,1.748948388118464,42.418404613662226,0.05840462,0.10783711,18.122019
sailing4.bmp,0,img76.bmp,gblur,2.747517042495489,40.31616322660909,0.05323787,0.09872722,15.914993
statue.bmp,0,img77.bmp,gblur,1.9992968372138171,40.77253768425125,0.05866443,0.1026216,18.190975
manfishing.bmp,0,img78.bmp,gblur,2.0672094371308085,67.58397974933878,0.20225919,0.23360562,30.391638
sailing3.bmp,0,img79.bmp,gblur,1.9523390035186423,38.207970020009036,0.02845513,0.06774001,18.96933
building2.bmp,0,img80.bmp,gblur,2.359836118641247,42.393658246536816,0.12130782,0.12545936,11.131116
paintedhouse.bmp,0,img81.bmp,gblur,2.0754952824460577,46.51061125048729,0.11994826,0.16648238,42.207569
womanhat.bmp,0,img82.bmp,gblur,1.9008501169662875,21.322050993497648,0.01168357,0.03915503,9.484835
cemetry.bmp,0,img83.bmp,gblur,1.8756951462645601,64.73522264796105,0.24453804,0.2717399,39.324158
sailing2.bmp,0,img84.bmp,gblur,2.4413108526282534,26.21419093598192,0.01376569,0.04389467,12.434942
flowersonih35.bmp,0,img85.bmp,gblur,2.1177072259806606,56.267384043975134,0.09617317,0.13040415,9.835813
plane.bmp,0,img86.bmp,gblur,1.779155522415742,37.337748831262275,0.04717542,0.10189111,34.259949
flowersonih35.bmp,0,img87.bmp,gblur,2.172449767322129,38.07307012751651,0.03753518,0.05869589,5.820043
caps.bmp,0,img88.bmp,gblur,1.557926702287045,65.58275601959907,0.14185716,0.26185267,45.863544
sailing4.bmp,0,img89.bmp,gblur,2.752166164812364,30.699919723279706,0.02851454,0.05939616,12.321322
flowersonih35.bmp,0,img90.bmp,gblur,1.5865771680778582,20.69642513725109,0.00301064,0.00510425,1.759145
churchandcapitol.bmp,0,img91.bmp,gblur,1.9373219706232583,48.86374565914097,0.07473346,0.12832024,11.351956
ocean.bmp,0,img92.bmp,gblur,1.5102789187268693,22.85851059949997,0.00913343,0.02634904,9.486562
dancers.bmp,0,img93.bmp,gblur,1.7586950163318038,45.65407108816057,0.06062978,0.09611014,8.826173
house.bmp,0,img94.bmp,gblur,1.8106389732019526,24.30864453533312,0.00768944,0.02012255,7.792306
carnivaldolls.bmp,0,img95.bmp,gblur,1.2637741370305293,17.156424264142174,0.00329086,0.00858624,2.366059
monarch.bmp,0,img96.bmp,gblur,2.257559883616584,21.419440237228148,0.01998614,0.0372531,16.513969
lighthouse.bmp,0,img97.bmp,gblur,1.996390893527806,52.89921636764908,0.11213349,0.19044067,23.652014
statue.bmp,0,img98.bmp,gblur,1.6732859578912507,26.93797934114651,0.02339128,0.05525276,10.717391
woman.bmp,0,img99.bmp,gblur,2.1257372947241175,59.43768243275185,0.13968001,0.21343925,18.963158
studentsculpture.bmp,0,img100.bmp,gblur,1.9330781648894442,55.99099722787511,0.19776817,0.20673565,17.041059
coinsinfountain.bmp,0,img101.bmp,gblur,1.575332735995221,26.079483169620147,0.02704969,0.05273044,5.258896
lighthouse.bmp,0,img102.bmp,gblur,1.6598212528591836,33.02457411335329,0.03590092,0.08842132,15.617222
monarch.bmp,0,img103.bmp,gblur,2.1992943575966315,41.62202095479563,0.07224993,0.08812361,26.953722
churchandcapitol.bmp,0,img104.bmp,gblur,1.6195672422225718,90.83144264010389,0.84346277,0.43172628,194.452011
parrots.bmp,0,img105.bmp,gblur,1.9469798613148697,69.29558963921917,0.15674572,0.21126335,118.598625
ocean.bmp,0,img106.bmp,gblur,1.7474789512431663,27.43814252019736,0.02824479,0.07281574,16.290071
flowersonih35.bmp,0,img107.bmp,gblur,1.937230645973493,73.06324854706611,0.38883446,0.32138588,48.484482
studentsculpture.bmp,0,img108.bmp,gblur,1.9825914298390337,20.98121105422193,0.00894225,0.01417019,2.267598
cemetry.bmp,0,img109.bmp,gblur,1.628680913975531,43.64868973704411,0.05226982,0.09410458,8.258033
paintedhouse.bmp,0,img110.bmp,gblur,1.8216023261071943,43.59300169983794,0.09559878,0.14301868,38.751961
sailing3.bmp,0,img111.bmp,gblur,2.523224372749732,25.46083862616192,0.00602523,0.01782886,8.750661
bikes.bmp,0,img112.bmp,gblur,2.0974082425340135,29.841330546597327,0.056357,0.07539836,16.393892
house.bmp,0,img113.bmp,gblur,1.7881308838729517,45.10971717685527,0.0947287,0.1670121,25.118425
sailing3.bmp,0,img114.bmp,gblur,2.151144842192191,52.283257841139225,0.0631052,0.11907126,24.450375
caps.bmp,0,img115.bmp,gblur,2.1414660647530557,57.78121193545228,0.06696461,0.17288406,21.230164
paintedhouse.bmp,0,img116.bmp,gblur,2.371653802697252,86.27444720136725,0.92437383,0.44178693,165.19249
ocean.bmp,0,img117.bmp,gblur,1.9714606038523592,84.55564220108053,0.40723558,0.32816883,78.244492
lighthouse2.bmp,0,img118.bmp,gblur,1.766019239173562,70.26112633028697,0.23948253,0.2576457,51.093338
ocean.bmp,0,img119.bmp,gblur,1.8165778472355079,40.38463431058608,0.0560857,0.12298906,21.823261
statue.bmp,0,img120.bmp,gblur,1.446242440031924,71.84453613923937,0.32606515,0.29293029,71.530205
sailing4.bmp,0,img121.bmp,gblur,2.097593302463487,74.66704277991492,0.33289631,0.3044931,73.073174
house.bmp,0,img122.bmp,gblur,1.8003603577480416,38.009055999426565,0.05603504,0.11457518,20.81893
coinsinfountain.bmp,0,img123.bmp,gblur,1.5615860957580692,61.346819585982885,0.20663495,0.22596424,40.569107
sailing3.bmp,0,img124.bmp,gblur,1.782404360910398,64.71710859945146,0.14733334,0.19903576,38.478859
sailing1.bmp,0,img125.bmp,gblur,2.1771822093098345,68.01663301489151,0.20557661,0.2597375,32.533897
stream.bmp,0,img126.bmp,gblur,2.02092118076,36.50002223269209,0.05886792,0.09531113,9.730934
sailing4.bmp,0,img127.bmp,gblur,3.021715171795851,53.305640851612196,0.1003125,0.15755211,19.776653
dancers.bmp,0,img128.bmp,gblur,1.8298860160782875,58.02915765036237,0.13866272,0.17844819,16.288168
bikes.bmp,0,img129.bmp,gblur,2.0792447693044007,29.31846908583694,0.06514367,0.08449588,17.409365
sailing1.bmp,0,img130.bmp,gblur,2.1183774275666685,49.54061655633064,0.09223278,0.15854344,15.499659
statue.bmp,0,img131.bmp,gblur,1.5209358765131336,55.584211099300234,0.10630832,0.16162941,24.381517
womanhat.bmp,0,img132.bmp,gblur,2.358234407205805,64.12525460567022,0.20038527,0.26082831,86.730804
lighthouse2.bmp,0,img133.bmp,gblur,1.175522088565494,24.91286361762859,0.01215738,0.02944953,8.793007
buildings.bmp,0,img134.bmp,gblur,2.1862955425328296,48.95564454107609,0.17406651,0.19039222,19.663248
cemetry.bmp,0,img135.bmp,gblur,1.7730139063342016,47.96322103017178,0.09249365,0.14688446,12.958534
sailing4.bmp,0,img136.bmp,gblur,2.083740406387225,30.4216928832291,0.01864642,0.04042531,9.569288
building2.bmp,0,img137.bmp,gblur,1.8000736006243856,17.750595646159454,0.01190628,0.01486437,3.409117
house.bmp,0,img138.bmp,gblur,1.7838263232170697,73.01791251884717,0.36481938,0.32846446,76.014313
plane.bmp,0,img139.bmp,gblur,1.7571187484147568,64.55945570551016,0.22239628,0.26378589,68.483154
woman.bmp,0,img140.bmp,gblur,1.8556972294792302,39.758967595843245,0.05696892,0.11902846,9.520581
rapids.bmp,0,img141.bmp,gblur,1.6383158275062488,56.67448459201258,0.10826163,0.14151328,18.724039
churchandcapitol.bmp,0,img142.bmp,gblur,1.709836560292934,30.519428175117486,0.02228113,0.0507693,5.246322
cemetry.bmp,0,img143.bmp,gblur,1.344143883670629,33.84223042572021,0.02873135,0.05589187,5.845753
sailing3.bmp,0,img144.bmp,gblur,2.1843112908282403,72.07038503902243,0.22517574,0.24473264,66.952263
woman.bmp,0,img145.bmp,gblur,2.053298466265542,22.31027731867567,0.01790743,0.04437357,5.404334
coinsinfountain.bmp,0,img1.bmp,fastfading,3.1697271612014375,75.69834484894027,0.44450728,0.32187681,77.05822
coinsinfountain.bmp,0,img2.bmp,fastfading,3.127486454760219,72.38923371278747,0.37047472,0.31552974,75.521904
coinsinfountain.bmp,0,img3.bmp,fastfading,4.081609982408548,70.14186312814755,0.36929285,0.31431161,75.226532
coinsinfountain.bmp,0,img4.bmp,fastfading,3.5604776169504753,21.236876374403256,0.03239606,0.08536898,22.501455
coinsinfountain.bmp,0,img5.bmp,fastfading,2.6454161129929696,13.035300360483568,0.00708077,0.02665708,2.503106
ocean.bmp,0,img6.bmp,fastfading,3.532928485111395,61.91884706998839,0.18445115,0.27756441,37.336651
ocean.bmp,0,img7.bmp,fastfading,3.751627275678651,51.55241265731182,0.05764761,0.13740242,8.195932
ocean.bmp,0,img8.bmp,fastfading,3.6075979180579907,83.14840637381712,0.24793613,0.29862163,66.856575
ocean.bmp,0,img9.bmp,fastfading,3.3040264347306105,63.12396333336599,0.15814054,0.28835167,31.04978
ocean.bmp,0,img10.bmp,fastfading,2.2750658347201465,5.932762842632151,0.00424552,0.01683464,4.028528
statue.bmp,0,img11.bmp,fastfading,3.419802659667145,72.19553583563231,0.25710072,0.24397314,62.886276
statue.bmp,0,img12.bmp,fastfading,3.25811532493205,46.15722197754742,0.08101469,0.13631029,31.618896
statue.bmp,0,img13.bmp,fastfading,2.2118867692393525,10.62005747868401,0.00504679,0.02225748,4.810988
statue.bmp,0,img14.bmp,fastfading,2.91890489633748,19.717544269834338,0.01335893,0.05280829,11.014099
statue.bmp,0,img15.bmp,fastfading,2.734508675045638,10.833354821743228,0.00322577,0.01973587,11.329529
dancers.bmp,0,img16.bmp,fastfading,3.5601464054188727,65.82497819643346,0.22120995,0.2437894,29.238157
dancers.bmp,0,img17.bmp,fastfading,2.357956180299048,54.373331274324045,0.15439651,0.22469277,35.521729
dancers.bmp,0,img18.bmp,fastfading,2.4832328267043593,81.0179705378508,0.56823418,0.37837129,91.970268
dancers.bmp,0,img19.bmp,fastfading,2.806607407404946,41.92217758138109,0.07802491,0.17295657,20.777573
dancers.bmp,0,img20.bmp,fastfading,3.840798353513802,22.00058839495432,0.01944959,0.04896726,13.49704
paintedhouse.bmp,0,img21.bmp,fastfading,2.906424772847812,78.39976353763907,0.40017634,0.31872104,75.63089
paintedhouse.bmp,0,img22.bmp,fastfading,3.767154345056687,62.589208895964546,0.10663051,0.19546616,19.292152
paintedhouse.bmp,0,img23.bmp,fastfading,3.227418955062686,47.03150565208161,0.05610441,0.14853507,16.216825
paintedhouse.bmp,0,img24.bmp,fastfading,2.510187826320524,54.39350290165264,0.13751305,0.17634069,21.139698
paintedhouse.bmp,0,img25.bmp,fastfading,3.3201203148056284,13.64960869971246,0.01008872,0.03081662,6.414557
stream.bmp,0,img26.bmp,fastfading,4.202435523831104,67.11403306513637,0.31585355,0.28981753,45.44154
stream.bmp,0,img27.bmp,fastfading,3.1961503007211456,10.904306643436378,0.03870166,0.0576166,9.158885
stream.bmp,0,img28.bmp,fastfading,2.148882452322508,15.804461414590346,0.08554322,0.07848663,13.787346
stream.bmp,0,img29.bmp,fastfading,2.552095474903708,16.145172839516636,0.04383282,0.06003666,10.592699
stream.bmp,0,img30.bmp,fastfading,1.9060613536718118,7.247282319675264,0.01783697,0.0486742,9.256319
bikes.bmp,0,img31.bmp,fastfading,3.245519320395442,99.58651348686959,2.76699357,0.55911657,181.172791
bikes.bmp,0,img32.bmp,fastfading,2.954243541648991,52.327717808871576,0.12102759,0.15185441,34.270885
bikes.bmp,0,img33.bmp,fastfading,2.596156795337599,33.16214637834979,0.02551928,0.04811734,18.212709
bikes.bmp,0,img34.bmp,fastfading,2.81934062618964,10.492456034882686,0.00947392,0.0274874,6.212881
bikes.bmp,0,img35.bmp,fastfading,3.0754059271343475,48.840839515922575,0.14970011,0.17035237,30.773436
flowersonih35.bmp,0,img36.bmp,fastfading,2.60932535108315,54.76502889570662,0.18555608,0.22727426,38.501965
flowersonih35.bmp,0,img37.bmp,fastfading,3.419685102521834,95.77409374141652,1.4365074,0.5246445,169.528442
flowersonih35.bmp,0,img38.bmp,fastfading,3.1321979313328745,30.78023533858247,0.03836892,0.05383422,12.508099
flowersonih35.bmp,0,img39.bmp,fastfading,4.782410081382477,34.07425249043993,0.04004738,0.05235466,28.690386
flowersonih35.bmp,0,img40.bmp,fastfading,3.0877140298460852,16.429121525519584,0.01279694,0.0370716,11.322129
parrots.bmp,0,img41.bmp,fastfading,3.7454853414753413,47.90779725297225,0.04064527,0.09869891,21.644569
parrots.bmp,0,img42.bmp,fastfading,4.012353367286302,58.41939049817109,0.09266839,0.15116177,54.6082
parrots.bmp,0,img43.bmp,fastfading,1.781069037632149,7.234500306160264,0.00663465,0.01692859,5.928976
parrots.bmp,0,img44.bmp,fastfading,2.553261450413017,20.695027475202703,0.04653826,0.06425733,20.583105
parrots.bmp,0,img45.bmp,fastfading,2.5350742658568346,3.3916336118871087,0.00380004,0.02710021,4.048518
studentsculpture.bmp,0,img46.bmp,fastfading,3.238886798851759,84.35398937606175,1.4909893,0.52247594,114.034576
studentsculpture.bmp,0,img47.bmp,fastfading,2.027024004253147,99.04090626921534,2.4693147,0.64643676,120.38591
studentsculpture.bmp,0,img48.bmp,fastfading,3.488755211393321,57.11706071800262,0.26355635,0.25969282,42.136707
studentsculpture.bmp,0,img49.bmp,fastfading,3.0707170780852175,13.315534024440112,0.01671221,0.04169942,6.771785
studentsculpture.bmp,0,img50.bmp,fastfading,2.7747063316240057,14.480616750326682,0.06144681,0.06752181,17.127426
building2.bmp,0,img51.bmp,fastfading,2.9519268338376077,84.84405450844739,1.54567963,0.49484186,149.26796
building2.bmp,0,img52.bmp,fastfading,2.2018292848094734,102.67047076529366,3.74211421,0.70673497,135.561966
building2.bmp,0,img53.bmp,fastfading,3.464605737687111,49.21986908481058,0.1482638,0.17431052,20.281307
building2.bmp,0,img54.bmp,fastfading,1.706059328837654,11.099089191674402,0.01753708,0.05131077,5.276859
building2.bmp,0,img55.bmp,fastfading,2.9001883762226464,16.0834094198751,0.03797722,0.05846605,16.144011
plane.bmp,0,img56.bmp,fastfading,3.9564060748368686,49.8049500050861,0.06194826,0.10786248,15.203392
plane.bmp,0,img57.bmp,fastfading,3.346654336780054,76.03556974499287,0.20060049,0.2346449,60.753483
plane.bmp,0,img58.bmp,fastfading,2.796728293298564,95.95778317943885,0.73885457,0.46915248,131.679581
plane.bmp,0,img59.bmp,fastfading,3.1401913610335006,9.426468350910561,0.00785408,0.05363467,6.446879
plane.bmp,0,img60.bmp,fastfading,3.641240043239738,14.523194856047589,0.00235038,0.01560414,3.622499
woman.bmp,0,img61.bmp,fastfading,4.283344124735823,75.73546444515758,0.40962059,0.36206527,69.654907
woman.bmp,0,img62.bmp,fastfading,4.298119492721364,73.80284324741564,0.41680546,0.36920143,69.764458
woman.bmp,0,img63.bmp,fastfading,4.5245745138395606,20.510661566218758,0.02860743,0.05277562,10.735335
woman.bmp,0,img64.bmp,fastfading,2.781167148408399,10.139030733080304,0.01214303,0.04391947,6.510023
woman.bmp,0,img65.bmp,fastfading,3.486210547961122,87.9097236928659,0.80003774,0.4597729,149.73024
buildings.bmp,0,img66.bmp,fastfading,2.554823999854392,59.220408784962586,0.2325677,0.21816151,42.559761
buildings.bmp,0,img67.bmp,fastfading,2.800612226033104,73.46184832990365,0.72247063,0.36325704,106.27121
buildings.bmp,0,img68.bmp,fastfading,3.2919404520734865,69.5058791325869,0.50405782,0.34861084,42.026314
buildings.bmp,0,img69.bmp,fastfading,2.4885579828991586,89.79611578262839,1.57411185,0.46650067,165.669678
buildings.bmp,0,img70.bmp,fastfading,2.08687210907679,8.049363347373571,0.0346145,0.04991429,13.352607
house.bmp,0,img71.bmp,fastfading,2.358448027031954,97.87628555010909,0.75374876,0.46198791,137.170135
house.bmp,0,img72.bmp,fastfading,3.2015883049673124,22.841368890743222,0.02591614,0.04363086,10.965684
house.bmp,0,img73.bmp,fastfading,2.8757061211864245,36.83680677608689,0.03441117,0.12298826,13.156311
house.bmp,0,img74.bmp,fastfading,3.743495203105928,11.021255348207085,0.0092895,0.02951007,6.529831
house.bmp,0,img75.bmp,fastfading,3.460430796672716,10.886885674413485,0.00677003,0.02660543,6.512389
rapids.bmp,0,img76.bmp,fastfading,2.194877282581972,97.93005426044192,1.40439328,0.51811616,113.591644
rapids.bmp,0,img77.bmp,fastfading,3.1057913931358034,46.61397691273123,0.06735191,0.12293926,10.005684
rapids.bmp,0,img78.bmp,fastfading,1.7099508828898748,45.771721280740564,0.03973701,0.08275229,18.706631
rapids.bmp,0,img79.bmp,fastfading,3.4968501618212335,57.0121131162158,0.09691932,0.16305975,16.115225
rapids.bmp,0,img80.bmp,fastfading,1.778578809301602,6.827347477667608,0.00656316,0.02782188,3.850689
womanhat.bmp,0,img81.bmp,fastfading,3.0397827727771167,48.85321204142524,0.0589086,0.1166138,24.63409
womanhat.bmp,0,img82.bmp,fastfading,3.4343585222600104,41.631702200296125,0.02943337,0.11979456,10.501902
womanhat.bmp,0,img83.bmp,fastfading,4.193385518933229,24.486863891147017,0.01367997,0.03311167,8.62173
womanhat.bmp,0,img84.bmp,fastfading,3.4492401408015243,19.021435287056377,0.0103692,0.04539628,9.244495
womanhat.bmp,0,img85.bmp,fastfading,2.6554492421450697,54.56990823000827,0.07502373,0.1502851,24.801115
caps.bmp,0,img86.bmp,fastfading,3.1179694450311066,90.82715103470838,0.28363183,0.26818715,83.621613
caps.bmp,0,img87.bmp,fastfading,2.479285844547587,75.44972331293029,0.19822543,0.23622827,64.797905
caps.bmp,0,img88.bmp,fastfading,3.318311520530094,59.172591067376246,0.06781188,0.14514189,34.294319
caps.bmp,0,img89.bmp,fastfading,3.7435920642793663,31.05987190620283,0.01087717,0.05960745,17.792429
caps.bmp,0,img90.bmp,fastfading,3.6375787774980446,45.10596694497139,0.01755174,0.08979837,9.446643
lighthouse.bmp,0,img91.bmp,fastfading,2.1833212843685974,55.63083463174906,0.15941785,0.24666391,38.482838
lighthouse.bmp,0,img92.bmp,fastfading,2.743516216475299,81.44321011813874,0.42625959,0.35448289,174.991623
lighthouse.bmp,0,img93.bmp,fastfading,2.7820362039379245,38.38644793948208,0.05029752,0.17654676,15.111267
lighthouse.bmp,0,img94.bmp,fastfading,3.62080927274637,46.66136696626988,0.05280636,0.18268942,12.613247
lighthouse.bmp,0,img95.bmp,fastfading,3.369791629000233,58.4995162932027,0.14495553,0.23575517,36.307106
sailing1.bmp,0,img96.bmp,fastfading,2.28202884767212,96.01007026787254,0.72423036,0.53359336,100.049995
sailing1.bmp,0,img97.bmp,fastfading,2.463917143356269,71.3583186945212,0.26064343,0.34517395,28.879963
sailing1.bmp,0,img98.bmp,fastfading,3.638273542728558,20.898734424376453,0.02850161,0.04091678,9.734547
sailing1.bmp,0,img99.bmp,fastfading,2.933472271225668,60.48403996902601,0.10324592,0.1728187,19.465601
sailing1.bmp,0,img100.bmp,fastfading,3.3057358170459605,64.71622731164517,0.1713355,0.22869689,25.20483
carnivaldolls.bmp,0,img101.bmp,fastfading,2.388123931671707,60.849733945404864,0.11927126,0.20546283,54.221985
carnivaldolls.bmp,0,img102.bmp,fastfading,3.009389934191752,37.96393061413332,0.04535893,0.09856206,44.500885
carnivaldolls.bmp,0,img103.bmp,fastfading,2.6143571792538722,67.64800840348245,0.21058293,0.27169415,78.968613
carnivaldolls.bmp,0,img104.bmp,fastfading,2.007024960002839,9.516793517983984,0.00582074,0.01986371,5.850843
carnivaldolls.bmp,0,img105.bmp,fastfading,1.8427295100311356,12.867990241491285,0.00714021,0.02338564,7.459152
lighthouse2.bmp,0,img106.bmp,fastfading,2.753347587553952,64.70246714917701,0.20874888,0.24303948,63.051662
lighthouse2.bmp,0,img107.bmp,fastfading,2.9129814779071825,57.32734095341542,0.12212863,0.17477174,23.105015
lighthouse2.bmp,0,img108.bmp,fastfading,2.1927887874688365,55.59412076716161,0.10903454,0.17505015,38.091728
lighthouse2.bmp,0,img109.bmp,fastfading,2.588726324195452,30.886193546551326,0.02887824,0.0781096,13.290313
lighthouse2.bmp,0,img110.bmp,fastfading,2.411174140159029,9.347556490035203,0.00395575,0.02604927,3.314168
sailing2.bmp,0,img111.bmp,fastfading,2.6766002595811735,54.35298311169535,0.08335267,0.17258887,23.905136
sailing2.bmp,0,img112.bmp,fastfading,2.966244273933893,70.07786306570196,0.22200591,0.27594107,101.881226
sailing2.bmp,0,img113.bmp,fastfading,2.889528710311473,54.5241692380685,0.10148579,0.19299377,35.838169
