image,dst_type,dst_idx,dst_lev,dmos_std,dmos,DSSIM,SSIMULACRA,Butteraugli,Butteraugli_XL,Butteraugli_XL_3m,Butteraugli_XL_2s,Butteraugli_XL_3s,Butteraugli_XL_6s,Butteraugli_XL_12s
foxy,contrast,6,1,0.0336616537554278,0.0467667996207463,0.0073241,0.03840359,5.421729,7.1267805099,4.993351,3.96326,4.307948,5.012782,5.659324
foxy,contrast,6,2,0.051528577675179,0.183250495086475,0.04407052,0.08787588,12.397456,17.7445278168,12.286708,9.585061,10.486953,12.34379,14.02938
foxy,contrast,6,3,0.11512498836864997,0.35607679838777506,0.20718828,0.18265219,26.479855,38.5843086243,25.265009,19.358327,21.270046,25.337575,29.187406
foxy,contrast,6,4,0.156034076406512,0.4699252792250971,0.91891582,0.40636784,57.41478000000001,75.7416000366,43.618633,33.742545,36.694368,43.48493,50.676601
geckos,AWGN,1,1,0.0153542753740437,0.028506453031450007,0.0018699,0.01504264,1.373981,1.3860419989,0.554057,0.412939,0.441976,0.533361,0.686833
geckos,AWGN,1,2,0.0410363489287314,0.0602723033841468,0.00669627,0.04263609,2.5389630000000003,2.2396893501,1.001991,0.794024,0.83862,0.973735,1.193617
geckos,AWGN,1,3,0.05715603543883401,0.11669462705680303,0.01915303,0.09033852,4.324952,3.4325060844,1.636641,1.342133,1.405357,1.597665,1.906899
geckos,AWGN,1,4,0.0527051962285021,0.201859217899382,0.04620265,0.15701553,7.2091080000000005,5.4681682587,2.661135,2.144535,2.248087,2.592214,3.143103
geckos,AWGN,1,5,0.12001356794447303,0.336185973541656,0.10011568,0.24428702,10.855022,9.3828582764,4.609121,3.377578,3.630822,4.499584,5.696957
geckos,JPEG,2,1,0.0,0.0219952381184452,0.0008353,0.01271453,1.1561270000000001,0.9564870596,0.384981,0.330788,0.338365,0.367236,0.449344
geckos,JPEG,2,2,0.08506012684844097,0.0467410495918013,0.00424035,0.0284781,1.9359990000000002,1.9130946398,0.780241,0.680828,0.697108,0.753005,0.890611
geckos,JPEG,2,3,0.16331619708679598,0.13477463124570402,0.02208093,0.06451259,3.814746,3.5497264862,1.635251,1.444576,1.477128,1.583915,1.844708
geckos,JPEG,2,4,0.0704944825781395,0.462546028309157,0.10511034,0.15178139,11.396256,11.0321445465,4.228779,3.578854,3.674941,4.006741,5.004653
geckos,JPEG,2,5,0.0,0.7343663274248299,0.5128062,0.34518752,39.491623,31.5388565063,12.969761,10.450676,10.867869,12.304506,15.736908
geckos,jpeg2000,3,1,0.000548868201176806,0.0223502321980904,0.00194683,0.012893,1.955956,1.8721327782,0.616109,0.419108,0.452926,0.575095,0.820305
geckos,jpeg2000,3,2,0.0728202063639945,0.0441892113946549,0.00948935,0.03672956,3.338056,3.6588656902,1.238623,0.937318,0.991767,1.170789,1.553313
geckos,jpeg2000,3,3,0.0895299254663187,0.17047949460681602,0.03960224,0.07894277,6.830996000000001,8.0361261368,2.585114,1.907556,2.0168,2.409816,3.328728
geckos,jpeg2000,3,4,0.0649234542942297,0.3773908149684561,0.13200996,0.15107044,14.946845999999999,13.3591966629,4.718995,3.595134,3.761849,4.379836,6.015302
geckos,jpeg2000,3,5,0.0630184956623094,0.6171026802304879,0.52550861,0.34040342,39.645912,29.3790340424,12.383131,9.561022,10.1496,11.918179,15.081613
geckos,fnoise,4,1,0.00604022446069664,0.00404056257706617,0.00490064,0.01048954,2.976673,4.0569143295,1.81556,1.265192,1.382576,1.733548,2.330557
geckos,fnoise,4,2,0.114962845432182,0.19014872953165,0.01556023,0.03472805,8.225893,8.7870578766,4.189415,2.977623,3.277006,4.07811,5.213128
geckos,fnoise,4,3,0.138473109316797,0.33751295659178304,0.04940259,0.07459063,10.832569,12.6230211258,6.135239,4.557941,4.92699,5.975644,7.503083
geckos,fnoise,4,4,0.129162586339423,0.451414332590196,0.11214239,0.12889784,21.309504999999998,23.9838085175,11.215019,8.274729,8.948326,10.816011,13.880721
geckos,fnoise,4,5,0.0948042650297192,0.609817511624709,0.26014074,0.21386192,30.279020000000003,31.820898056,15.683841,11.51746,12.585595,15.375978,19.08995
geckos,BLUR,5,1,0.0222810632388306,0.0125227979269504,0.00236188,0.00414303,1.007471,0.7755172849,0.425304,0.367125,0.38174,0.419616,0.474555
geckos,BLUR,5,2,0.0357462551744195,0.0676278816560726,0.00933879,0.01566915,2.022903,1.6454849243,0.867939,0.752215,0.781167,0.856191,0.966459
geckos,BLUR,5,3,0.0999029609772808,0.23096193046682295,0.0336331,0.05182881,4.269383,3.4820404053,1.798994,1.567985,1.625984,1.77536,1.995638
geckos,BLUR,5,4,0.137291343610885,0.34085815098167205,0.11712569,0.14495285,10.766983999999999,7.3508639336,4.031949,3.51901,3.646326,3.974255,4.475267
geckos,BLUR,5,5,0.126530355777186,0.5697377920473891,0.46570196,0.34353991,53.280102,35.4497642517,14.19765,11.332943,11.913849,13.617692,17.06141
geckos,contrast,6,1,0.0768990027852296,0.10539768448341,0.01158812,0.04713007,10.023334,15.09633255,8.101867,4.184228,5.558416,8.245525,10.501661
geckos,contrast,6,2,0.122986665172372,0.23884004434635006,0.07541606,0.09700664,23.557357999999997,38.8117828369,20.70725,10.384472,14.015434,21.139514,26.966802
geckos,contrast,6,3,0.10364964118403802,0.4523827246646339,0.3974033,0.24229324,44.593506,85.693611145,40.360338,20.200124,26.894581,40.980139,53.206293
lady_liberty,AWGN,1,1,0.0409574196789398,0.0324762100136628,0.00480079,0.04700712,2.4927479999999997,1.8728374243,1.060178,0.944092,0.980181,1.052718,1.147634
lady_liberty,AWGN,1,2,0.0758878545412619,0.151055252815776,0.017639,0.13700366,4.4268160000000005,2.9393591881,1.700702,1.542434,1.589672,1.689733,1.822702
lady_liberty,AWGN,1,3,0.0873584620895848,0.254612477058658,0.04885126,0.26528273,8.479782,4.2108139992,2.32085,2.136155,2.185688,2.301916,2.474946
lady_liberty,AWGN,1,4,0.17338812066998702,0.384169331053546,0.1086851,0.39149439,12.003879,4.9470443726,2.98714,2.793678,2.841743,2.962911,3.156768
lady_liberty,AWGN,1,5,0.185656002902408,0.487482878919033,0.21709277,0.50810774,17.501188,7.8188195229,4.07922,3.71016,3.774873,3.974755,4.488032
lady_liberty,JPEG,2,1,0.008541703032770841,0.0169723412797432,0.00364426,0.024369599999999998,2.38167,2.0451426506,0.918985,0.834514,0.852396,0.902875,1.001685
lady_liberty,JPEG,2,2,0.0447302915255724,0.273513737072985,0.02472618,0.06581831,5.525636,5.4677176476,2.543941,2.218629,2.281429,2.473803,2.876592
lady_liberty,JPEG,2,3,0.170300145658254,0.531659729393099,0.09968425,0.13323122,14.086127,14.4403038025,7.535563,5.900522,6.257316,7.327785,9.021587
lady_liberty,JPEG,2,4,0.155064066605249,0.6545024881498829,0.15778786,0.15603147,19.962286,16.6645431519,7.748436,6.443212,6.692943,7.464223,9.088144
lady_liberty,JPEG,2,5,0.15860065788287306,0.7703178811551259,0.33544002,0.22118763,33.638690999999994,39.9534072876,21.372702,16.094777,17.54774,21.102386,25.46798
lady_liberty,jpeg2000,3,1,0.0430576749657419,0.0312465408777498,0.0084212,0.03337882,5.335227,4.6726236343,1.863719,1.442392,1.527365,1.780477,2.283316
lady_liberty,jpeg2000,3,2,0.120139002235193,0.267003952398056,0.02678179,0.06134271,10.00528,9.6945009232,3.366604,2.416542,2.56738,3.101694,4.430739
lady_liberty,jpeg2000,3,3,0.061351242282401,0.508630007134519,0.07655283,0.11500610000000001,20.947096,17.1273460388,6.410975,4.227993,4.642064,6.031012,8.559848
lady_liberty,jpeg2000,3,4,0.113152957644047,0.7634242439153901,0.19986416,0.20429668,81.810577,68.0442199707,19.660874,9.296681,11.38106,18.068437,29.533126
lady_liberty,jpeg2000,3,5,0.0386663339912867,0.907292019378275,0.39724408,0.28594908,125.3405,96.2759170532,36.152864,18.907772,23.99231,35.30897,49.157311
lady_liberty,fnoise,4,1,0.0526350243713625,0.031953601177432005,0.01046006,0.02183979,4.733219,5.0755529404,2.524239,1.916829,2.051518,2.445468,3.075733
lady_liberty,fnoise,4,2,0.105992566557764,0.19346122699515694,0.03924666,0.07523364,9.233132000000001,9.4112548828,4.449523,3.456574,3.676454,4.303691,5.368424
lady_liberty,fnoise,4,3,0.147530062115931,0.35243224472398205,0.10716702,0.17177604,15.684156,16.1871013641,8.303804,6.289656,6.787473,8.114394,10.009545
lady_liberty,fnoise,4,4,0.195159527696244,0.505369606266316,0.30810663,0.35201429,22.944305,20.1444568634,10.17638,8.040043,8.544014,9.93849,12.046636
lady_liberty,fnoise,4,5,0.211244745326049,0.6419916025765571,0.58787158,0.50376387,39.546478,32.5957336426,16.490921,12.730735,13.628381,16.097575,19.746807
lady_liberty,BLUR,5,1,0.0394067057021596,0.0589375055397078,0.00255447,0.00872976,2.542328,2.1869697571,0.773636,0.488087,0.565223,0.756058,0.999628
lady_liberty,BLUR,5,2,0.0917274822576504,0.226532464087034,0.01124778,0.02995534,6.593852,5.0872731209,1.956641,1.199628,1.430441,1.938715,2.500767
lady_liberty,BLUR,5,3,0.0912119061251637,0.461503187958648,0.0469326,0.08420159,23.062334,16.5938110352,6.364476,3.38852,4.32326,6.253125,8.517045
lady_liberty,BLUR,5,4,0.0801931564942794,0.673303920042541,0.16739271,0.180513,108.459488,66.5915908813,24.20006,11.415851,15.301318,23.58898,33.709882
lady_liberty,BLUR,5,5,0.0,0.965804775136334,0.40860127,0.27812433,126.150581,98.1487121582,40.558873,21.351029,27.773868,40.215827,53.686924
lady_liberty,contrast,6,1,0.0701371151412987,0.091670858420499,0.01056659,0.01575643,12.314991000000001,19.9711608887,9.376169,5.423832,6.332597,9.222575,12.573336
lady_liberty,contrast,6,2,0.120681141513584,0.305202654274408,0.06649359,0.06220395,29.530178000000003,46.4899291992,21.569006,12.443602,14.49226,21.175085,29.039674
lady_liberty,contrast,6,3,0.0734947879858848,0.640589645918238,0.34535634,0.25663637,73.86488299999999,92.693572998,42.31597,27.482251,30.471861,40.994976,55.481074
lake,AWGN,1,1,0.0284253975778787,0.0221403298301723,0.00224193,0.02499058,2.268255,1.8036460876,0.741744,0.508974,0.564164,0.725503,0.935564
lake,AWGN,1,2,0.0348261941481423,0.136921328964311,0.00808653,0.06989446,3.990642,2.8418579102,1.267628,0.982865,1.04579,1.235086,1.522007
lake,AWGN,1,3,0.111671442467187,0.295296301578588,0.02399927,0.14213702,7.104155,4.0163550377,2.094717,1.80841,1.878414,2.06518,2.340556
lake,AWGN,1,4,0.12847965064221098,0.43723698059651,0.05801249,0.22271822,11.216074,6.1060948372,3.615563,3.21336,3.322187,3.588663,3.935839
lake,AWGN,1,5,0.14365820056858405,0.536121838769435,0.12274476,0.30749213,16.289928,9.7908477783,6.389824,5.69696,5.90078,6.367388,6.901305
lake,JPEG,2,1,0.0258995174044007,0.0207020316883273,0.00040305,0.0100115,0.8848450000000001,0.8600210547,0.406322,0.260448,0.295887,0.397817,0.52526
lake,JPEG,2,2,0.0504638332020079,0.0788369831914257,0.00450911,0.03336057,2.502795,2.0430006981,0.834268,0.705734,0.732595,0.810846,0.959363
lake,JPEG,2,3,0.12402197616285,0.155843224232949,0.01876698,0.06505373,4.17206,3.3357913494,1.508126,1.326066,1.363228,1.472305,1.688845
lake,JPEG,2,4,0.160479519564019,0.4293711251588029,0.07797135,0.14359263,8.218696000000001,8.124209404,3.414496,2.992129,3.075353,3.32186,3.846275
lake,JPEG,2,5,0.0,0.729901467186096,0.31345228,0.28850354,32.663128,25.5633811951,9.587642,7.686171,8.03705,9.174144,11.551731
lake,jpeg2000,3,1,0.105149750157087,0.0654311282609431,0.00195527,0.01844407,2.5219869999999998,2.8690099716,0.854257,0.486395,0.55255,0.801508,1.208712
lake,jpeg2000,3,2,0.14769645693341,0.166943861955545,0.00883165,0.04172842,4.1102,4.6165456772,1.517148,0.963628,1.053924,1.40035,2.097171
lake,jpeg2000,3,3,0.16266901358348598,0.24779660537805706,0.03324642,0.08435419,6.633379,6.9337043762,2.490282,1.832969,1.933568,2.303132,3.234144
lake,jpeg2000,3,4,0.14206929227462695,0.408122501042693,0.11033452,0.16197501,14.29163,12.6189975739,4.664604,3.703258,3.866672,4.412037,5.715104
lake,jpeg2000,3,5,0.0431680532219137,0.6823373296365121,0.42910032,0.32736954,44.648994,34.3394889832,12.487654,9.414379,10.045222,11.909612,15.508126
lake,fnoise,4,1,0.13287816137882902,0.124646515990482,0.00450895,0.01732587,5.109555,5.3683485985,2.401402,1.506171,1.691765,2.291693,3.220746
lake,fnoise,4,2,0.147404388128055,0.29034460820947,0.01728458,0.04418303,7.79655,9.4999704361,4.517545,2.905121,3.307586,4.41135,5.8337
lake,fnoise,4,3,0.17894452546974104,0.4396969536072421,0.04792614,0.09831160000000001,14.086425,17.1034126282,7.640657,5.016765,5.612545,7.368485,9.94094
lake,fnoise,4,4,0.0570139608071078,0.571498216670102,0.11986937,0.17070764,22.277357000000002,25.1585063934,12.641115,8.775445,9.895396,12.484812,15.543136
lake,fnoise,4,5,0.0333260172650377,0.659031880730699,0.25458301,0.26751622,31.322896999999998,35.6118545532,17.318163,12.287377,13.689599,17.077017,21.187872
lake,BLUR,5,1,0.0737124373805785,0.07417684639598797,0.00217301,0.00353439,1.391239,1.5433077812,0.848074,0.612052,0.679004,0.841169,1.024049
lake,BLUR,5,2,0.105037103070134,0.162925993919541,0.00820118,0.01298417,2.842068,2.7707681656,1.509571,1.116544,1.224962,1.494711,1.80904
lake,BLUR,5,3,0.0765775578346332,0.295627731106607,0.02778647,0.04420581,5.2413870000000005,4.6252861023,2.432073,1.912159,2.047618,2.397875,2.850725
lake,BLUR,5,4,0.10737447799354302,0.470206654381984,0.08764606,0.12248331,9.558728,7.6880464554,3.910474,3.328056,3.477055,3.845988,4.40838
lake,BLUR,5,5,0.0454493748347975,0.654703984124974,0.35155491,0.29847892,43.484253,25.44713974,11.516802,9.349187,9.865922,11.171,13.513484
lake,contrast,6,1,0.0647000358301052,0.094336192672836,0.00882537,0.06774971,5.754561,7.0784349442,4.278772,3.432643,3.689405,4.242969,4.903944
lake,contrast,6,2,0.093119531180929,0.26506273334541297,0.0592923,0.12289059,14.131844000000001,17.1811180115,10.495593,8.388226,9.039233,10.428717,12.018829
lake,contrast,6,3,0.13821457705209805,0.4097319656624741,0.33264709,0.24353328,34.536235999999995,68.9863891602,28.322707,18.281243,20.097448,26.085944,38.78473
lake,contrast,6,4,0.0177684247042986,0.5064556060646389,0.50167962,0.30061998,41.716473,83.1508102417,33.894025,21.590472,23.757635,31.215086,46.709354
log_seaside,AWGN,1,1,0.0,0.0,0.00246341,0.03606098,2.216114,1.7003136873,0.759316,0.524868,0.590968,0.750792,0.936189
log_seaside,AWGN,1,2,0.0392474472727247,0.0565610642206485,0.00881353,0.10177463,3.981302,2.7215409279,1.249947,0.95272,1.033355,1.233938,1.482549
log_seaside,AWGN,1,3,0.0758610166541937,0.131854571888407,0.02530948,0.19818366,5.989343,3.8842053413,1.88501,1.579119,1.659828,1.860748,2.134455
log_seaside,AWGN,1,4,0.120851221357974,0.26746544001447,0.05903502,0.29522719,9.522388000000001,5.6692566872,3.058384,2.612858,2.722246,3.012829,3.440077
log_seaside,AWGN,1,5,0.118960280972502,0.441761665932138,0.11667542,0.38196662,14.738992999999999,9.3600215912,5.303372,4.290034,4.549205,5.23211,6.128801
log_seaside,JPEG,2,1,0.00044260525539042,0.000207530393361341,0.00038273,0.01124381,1.486974,1.6085202694,0.777228,0.45077,0.551486,0.777991,1.002206
log_seaside,JPEG,2,2,0.006998135107065521,0.0092886386361385,0.00293379,0.03292961,1.943601,1.7250988483,0.907832,0.711445,0.755498,0.888379,1.07962
log_seaside,JPEG,2,3,0.0358102027024801,0.0378058886172169,0.01597446,0.07460178,3.660219,3.2952795029,1.570077,1.369412,1.412704,1.537981,1.759547
log_seaside,JPEG,2,4,0.0526224108220473,0.26925790187238896,0.06145259,0.15341404,9.380005,9.7207565308,3.531909,2.759799,2.877402,3.305501,4.412822
log_seaside,JPEG,2,5,0.0644357535209272,0.638936428106042,0.21861212,0.28601583,24.653605,29.4152774811,10.114901,6.685398,7.327444,9.562209,13.455051
log_seaside,jpeg2000,3,1,0.00044260525539042,0.000207530393361341,0.00213842,0.02155858,2.256231,2.5709514618,0.809865,0.510311,0.582285,0.777569,1.06974
log_seaside,jpeg2000,3,2,0.0465520959778071,0.0447634989163678,0.00879522,0.04878908,4.491336,4.2191572189,1.526708,0.99963,1.104598,1.451069,2.024456
log_seaside,jpeg2000,3,3,0.0255180529055984,0.15995182883201,0.03379804,0.10962001,11.412532,9.976682663,3.226332,1.995143,2.200926,2.967704,4.510366
log_seaside,jpeg2000,3,4,0.0744506482575304,0.3944238422372229,0.10407739999999999,0.20040134,24.644165,19.6129779816,5.816249,3.758862,4.087143,5.263855,8.097748
log_seaside,jpeg2000,3,5,0.0595114010341876,0.693041484714611,0.24133804,0.29391207,40.447144,33.2786865234,10.389532,6.727871,7.298581,9.357074,14.51294
log_seaside,fnoise,4,1,0.0124710104381383,0.0175102254593008,0.00499133,0.01917311,3.9214290000000003,4.4471673965,2.169853,1.596841,1.737316,2.111739,2.660503
log_seaside,fnoise,4,2,0.0476859070087657,0.143125216780299,0.01860215,0.05218723,8.551912,10.5113677979,4.854454,3.11476,3.520434,4.709092,6.333837
log_seaside,fnoise,4,3,0.102866666021679,0.3229692436329489,0.05740035,0.12440815,14.643668,17.1365280151,8.123691,5.525003,6.19327,7.928136,10.249667
log_seaside,fnoise,4,4,0.0821636325562425,0.518165050961577,0.14297555,0.23315879,18.064476000000003,18.3664131165,9.271471,6.819606,7.416481,9.047737,11.350197
log_seaside,fnoise,4,5,0.0785310634717683,0.6726434086871539,0.30719597,0.35269415,31.820244,32.5549125671,15.15802,10.883288,11.922868,14.792018,18.759174
log_seaside,BLUR,5,1,0.0111999765533853,0.0134944400765824,0.00132218,0.00264885,1.684577,1.8075461388,0.827196,0.523009,0.616415,0.823009,1.042165
log_seaside,BLUR,5,2,0.0527764210118956,0.0780735246932458,0.00528279,0.01009125,3.175505,3.4008955956,1.538519,0.990427,1.153619,1.526175,1.935762
log_seaside,BLUR,5,3,0.0777473404192762,0.207243120376521,0.01694497,0.0322901,5.2345489999999995,5.4063024521,2.423231,1.634374,1.856593,2.389144,3.023954
log_seaside,BLUR,5,4,0.0733960608591554,0.35051352124547,0.05010656,0.08648869999999999,8.590816,7.8349981308,3.540025,2.646206,2.888543,3.47873,4.252803
log_seaside,BLUR,5,5,0.0971187367005783,0.590394371320891,0.15151054,0.19592982,15.282792,12.7084674835,6.532419,5.136783,5.539768,6.451044,7.606444
log_seaside,contrast,6,1,0.0209273158769666,0.0234199582426099,0.00524188,0.03367776,6.417622,8.4132671356,4.484793,3.367595,3.683673,4.454555,5.316152
log_seaside,contrast,6,2,0.0627619052008187,0.156704774941998,0.03409902,0.06700652,15.188877,25.1710834503,11.646592,8.4122,9.319574,11.535861,14.084341
log_seaside,contrast,6,3,0.172219859482967,0.369062184113324,0.15917077,0.14631504,29.59037,61.3961105347,25.087239,17.182863,19.246475,24.475622,31.539619
log_seaside,contrast,6,4,0.19063574231253505,0.458281658081717,0.22599989,0.17934095,34.182362,76.9876785278,29.920854,19.986118,22.411258,28.786307,38.564997
monument,AWGN,1,1,0.0153670097219721,0.0124067261258512,0.00342745,0.03752617,2.433555,1.7010047436,0.814317,0.654407,0.697177,0.802289,0.943484
monument,AWGN,1,2,0.0427926939089634,0.0810701023513949,0.01269607,0.11030205,3.929067,2.7806682587,1.40481,1.194801,1.249812,1.386564,1.578054
monument,AWGN,1,3,0.0871347370439149,0.183266368497344,0.03523643,0.22176225,6.38203,4.0648212433,2.167671,1.91135,1.977839,2.14417,2.381004
monument,AWGN,1,4,0.185645792016415,0.32475796544679103,0.08417543,0.34457872,11.407924000000001,6.2357153893,3.54279,3.072822,3.199843,3.515474,3.913052
monument,AWGN,1,5,0.22570283851164,0.4677430340193111,0.17023344,0.44448894,17.360722,9.505689621,5.934588,4.913207,5.22501,5.929829,6.648924
monument,JPEG,2,1,0.006580520661344761,0.0155654016856816,0.00218058,0.02356699,1.7845790000000001,1.5401525497,0.653259,0.523264,0.552222,0.632867,0.774687
monument,JPEG,2,2,0.0520398611127972,0.0632695393426818,0.01384098,0.06274456,3.570327,3.2195622921,1.530309,1.306915,1.357388,1.496416,1.737123
monument,JPEG,2,3,0.0985828393535527,0.32396333981576503,0.06399921,0.13430044,9.09929,8.7549057007,4.146644,3.094952,3.266434,3.916811,5.256686
monument,JPEG,2,4,0.130991484646134,0.567924204716453,0.14923785,0.20344846,15.974355,13.5994091034,6.535415,5.405215,5.652408,6.36086,7.592976
monument,JPEG,2,5,0.0499030524429944,0.765558606165024,0.37391656,0.3216341,31.621934999999997,38.7495231628,16.013677,10.771461,12.040741,15.81322,20.18707
monument,jpeg2000,3,1,0.0016971444829805599,0.0146237022202119,0.00462041,0.02942782,2.5867080000000002,2.5684781075,1.035985,0.768523,0.831804,1.00205,1.274101
monument,jpeg2000,3,2,0.0348859199330424,0.10641212793247197,0.02530716,0.0663323,7.936642,6.5012207031,2.397752,1.795526,1.912737,2.275973,3.004547
monument,jpeg2000,3,3,0.0487337179451706,0.380948149974094,0.08810308,0.15203863,21.334127,18.2116603851,5.553003,3.630952,3.943717,5.068999,7.646293
monument,jpeg2000,3,4,0.0511634807195756,0.665181991863033,0.28286632,0.28565898,38.151061999999996,33.6410331726,11.733669,8.02081,8.759388,11.003455,15.438163
monument,jpeg2000,3,5,0.0,0.8205976601218911,0.70701113,0.41699175,87.53647600000001,84.7396392822,26.553271,16.055668,17.928432,24.247948,37.483432
monument,fnoise,4,1,0.0433526276996902,0.0309425951566799,0.00692161,0.02290228,4.165576000000001,4.7445750237,2.366612,1.69594,1.86166,2.309768,2.928408
monument,fnoise,4,2,0.172287736502394,0.208239876527408,0.02404135,0.07360038,7.342303,8.8149175644,3.93189,2.778183,3.006578,3.744398,5.044692
monument,fnoise,4,3,0.212115677500549,0.320126538932693,0.0703831,0.15080679,14.831406,15.3005332947,7.006376,4.982677,5.456832,6.786302,8.775994
monument,fnoise,4,4,0.21537151340977695,0.513709065441722,0.18992699,0.27348581,27.350576,28.0492153168,12.440462,8.286763,9.247902,12.012069,16.061415
monument,fnoise,4,5,0.21687914326727,0.5984775820319761,0.38879194,0.39989045,30.376419,36.0371360779,18.108001,12.46356,13.922605,17.779553,22.621844
monument,BLUR,5,1,0.0377772354464753,0.0476681560558539,0.00311599,0.00850921,1.7631560000000002,1.3973112106,0.55895,0.439949,0.465373,0.537922,0.673554
monument,BLUR,5,2,0.07591990521804699,0.17704606099594,0.01239047,0.03223569,3.281652,2.8772556782,1.220772,0.968384,1.026188,1.181954,1.454175
monument,BLUR,5,3,0.12727409288015,0.359401222442396,0.04582681,0.09716257,6.934346000000001,5.9738903046,2.830409,2.232017,2.384479,2.764244,3.342505
monument,BLUR,5,4,0.0515709686633564,0.58754919481282,0.17854515,0.24491132,36.310448,25.2011394501,10.468447,7.0708,7.902232,10.092615,13.410495
monument,BLUR,5,5,0.0130939762299301,0.790274774002731,0.5773384,0.37328281,114.16053799999999,84.1286010742,30.086222,18.75343,21.580714,29.029682,39.648269
monument,contrast,6,1,0.0152933213019066,0.0131772067093427,0.00549587,0.08304265,6.068511,8.2445840836,4.97138,3.894547,4.251779,4.988165,5.674196
monument,contrast,6,2,0.08261703027600599,0.142370260524047,0.03322841,0.14033058,13.959017000000001,22.8935489655,12.772461,9.741744,10.763784,12.846029,14.707568
monument,contrast,6,3,0.166555370109478,0.258125453354668,0.15210908,0.21454928,27.487143,65.4489440918,28.866971,20.244085,22.79542,28.405408,35.400085
monument,contrast,6,4,0.21203302095988105,0.323350586276559,0.21504834,0.24166905,31.732677000000002,79.7695465088,34.719345,23.633248,26.72502,33.833801,43.599215
native_american,AWGN,1,1,0.0611467735662768,0.0403223836318586,0.00408656,0.03323965,2.0550479999999998,1.8071832657,0.84696,0.706925,0.743222,0.833314,0.964343
native_american,AWGN,1,2,0.0734590238391163,0.0690798396360254,0.01446615,0.09497698,3.689051,2.8616809845,1.442354,1.252544,1.299912,1.421555,1.605596
native_american,AWGN,1,3,0.0696976544261774,0.223948142795052,0.03980279,0.18898026,6.883427,4.0141005516,2.151807,1.938797,1.990279,2.124955,2.340185
native_american,AWGN,1,4,0.137259778779798,0.401099171493965,0.09170271,0.30315056,8.890216,5.8391318321,3.279214,2.918955,3.005286,3.240235,3.592122
native_american,AWGN,1,5,0.109312717722823,0.476059648735469,0.18390097,0.4169208,15.809939000000002,9.4827108383,5.685223,4.690379,4.969232,5.658418,6.428017
native_american,JPEG,2,1,0.0352948393249323,0.0226057755963522,0.00087572,0.01170703,1.127675,1.1030349731,0.394999,0.33352,0.345297,0.380053,0.459647
native_american,JPEG,2,2,0.0845324244625743,0.0917093587465779,0.01035252,0.05340798,2.847055,2.7740466595,1.243665,1.108125,1.135519,1.217054,1.378421
native_american,JPEG,2,3,0.133749143951017,0.362078209401192,0.06076728,0.12982014,7.637541000000001,6.9894704819,3.200743,2.796495,2.870614,3.104693,3.626922
native_american,JPEG,2,4,0.0644142689361603,0.699263328904396,0.24276816,0.25708561,20.134781,25.6594200134,8.889849,6.59176,6.8791,8.015223,11.775224
native_american,JPEG,2,5,0.0359358289398652,0.827043675677701,0.46603461,0.3587438,36.373421,36.2495231628,14.378582,10.700023,11.364943,13.682542,18.088262
native_american,jpeg2000,3,1,0.0683551294401013,0.0549065953090578,0.00459225,0.02901067,2.464854,2.4636144638,0.998333,0.7661,0.819852,0.966671,1.208476
native_american,jpeg2000,3,2,0.0687601983098467,0.15030966828580405,0.02394114,0.07007079,5.979178,5.3737397194,2.263668,1.819238,1.908891,2.176964,2.705147
native_american,jpeg2000,3,3,0.0820074536471948,0.372919861542802,0.08540487,0.15091202,15.387589000000002,15.5013160706,5.288799,3.800468,4.060087,4.965552,6.840756
native_american,jpeg2000,3,4,0.0638552270140232,0.7231220816523759,0.27971011,0.2806808,51.606196999999995,54.5087585449,15.786095,8.850527,9.784871,13.621965,23.951451
native_american,jpeg2000,3,5,0.0039740999459228704,0.887084645233867,0.77784065,0.42516323,140.953232,109.5350112915,35.743171,19.196677,22.698565,33.359012,51.171937
native_american,fnoise,4,1,0.11054187271940598,0.0868997288604232,0.00818223,0.01585216,5.556346,6.4426379204,2.741785,1.680353,1.894371,2.619617,3.711366
native_american,fnoise,4,2,0.107991629913041,0.254457180803182,0.02829616,0.04793632,7.494269999999999,7.9923639297,4.151972,3.143865,3.402909,4.068766,4.984243
native_american,fnoise,4,3,0.144235613806447,0.490956031484802,0.08345753,0.11980248,12.974114,15.9311733246,7.607457,5.435193,5.970887,7.44873,9.402755
native_american,fnoise,4,4,0.128670353659737,0.617729817482694,0.20592048,0.21996164,29.518394,19.7673130035,10.646814,8.199577,8.809507,10.453229,12.677706
native_american,fnoise,4,5,0.110019815913206,0.7354442595989721,0.45402127,0.36903909,34.039246,40.020980835,17.81855,12.236689,13.443947,17.083263,22.928441
native_american,BLUR,5,1,0.0158047414668743,0.0350806577397211,0.00363928,0.01145298,1.7035240000000003,1.5070714951,0.647541,0.475303,0.508401,0.617692,0.81653
native_american,BLUR,5,2,0.13710251153293498,0.172278655045137,0.01511384,0.04178006,3.850447,3.4264216423,1.510793,1.143452,1.220659,1.450211,1.86151
native_american,BLUR,5,3,0.100738828097712,0.36493872470823,0.06655723,0.12636468,13.578861999999999,10.4463653564,4.33486,3.183928,3.466428,4.199308,5.338845
native_american,BLUR,5,4,0.0749270456807105,0.606541844494651,0.26254086,0.25719889,80.24736800000001,52.0143432617,18.432986,10.932531,12.819741,17.743147,24.736069
