ref_img,dist_img,dst_type,dst_lev,var,dmos,DSSIM,SSIMULACRA,Butteraugli,Butteraugli_XL,Butteraugli_XL_3m,Butteraugli_XL_2s,Butteraugli_XL_3s,Butteraugli_XL_6s,Butteraugli_XL_12s
I40.png,I40_09_05.png,9,5,0.423,1.23,0.74071789,0.43318518,65.24266800000001,50.3462562561,18.596916,13.638138,14.629333,17.709226,23.452188
I40.png,I40_10_01.png,10,1,0.792,4.2,0.02376089,0.08179443,3.649626,3.4478311539,1.640282,1.436559,1.479863,1.605584,1.835399
I40.png,I40_10_02.png,10,2,0.792,4.2,0.02812737,0.09076342,3.814193,3.8171274662,1.793897,1.574305,1.620254,1.754512,2.006926
I40.png,I40_10_03.png,10,3,0.795,3.97,0.04180851,0.11350885,5.4924339999999985,4.5870141983,2.250015,1.984023,2.03773,2.198292,2.514022
I40.png,I40_10_04.png,10,4,1.088,2.5,0.15436197,0.2328101,14.221554,11.7278985977,5.378376,4.50616,4.667586,5.191235,6.276308
I40.png,I40_10_05.png,10,5,0.5589999999999999,1.57,0.2987395,0.31591192,22.584499,22.3026199341,8.838098,7.098384,7.402336,8.422497,10.689461
I40.png,I40_11_01.png,11,1,0.667,4.43,0.00961955,0.05251466,2.882214,2.729080677,1.1594,0.944819,0.988825,1.124082,1.365294
I40.png,I40_11_02.png,11,2,0.667,4.43,0.0184543,0.08098103,3.815825,3.9168486595,1.687179,1.393535,1.454088,1.639011,1.968439
I40.png,I40_11_03.png,11,3,0.969,3.83,0.0269714,0.1040676,4.722332,4.4114112854,2.056704,1.715574,1.78588,2.002332,2.381902
I40.png,I40_11_04.png,11,4,0.989,3.77,0.04328714,0.13881115,5.463822,5.0267381668,2.757643,2.341541,2.43705,2.71103,3.124848
I40.png,I40_11_05.png,11,5,1.106,3.33,0.079253,0.20311686,7.92749,8.0370750427,4.478599,3.703733,3.884795,4.401758,5.149243
I40.png,I40_12_01.png,12,1,0.496,4.57,0.00238389,0.0208085,1.318486,1.4361218214,0.574541,0.454704,0.477388,0.551642,0.694591
I40.png,I40_12_02.png,12,2,0.5,4.5,0.01170041,0.06370576,2.788251,3.1148386002,1.305671,1.078287,1.123419,1.264453,1.52914
I40.png,I40_12_03.png,12,3,0.8440000000000001,3.77,0.02245617,0.09561484,3.705151,3.9610204697,1.857293,1.570999,1.630273,1.81267,2.128935
I40.png,I40_12_04.png,12,4,1.02,3.6,0.04259248,0.14033207,5.037129,5.1808505058,2.74956,2.350186,2.436249,2.694737,3.117694
I40.png,I40_12_05.png,12,5,0.883,3.43,0.06075367,0.17182707,6.641249,6.2813768387,3.543218,3.058545,3.171449,3.493384,3.96482
I40.png,I40_13_01.png,13,1,0.705,4.23,0.00892976,0.01432681,9.648464,7.3807325363,2.023061,0.560098,0.898995,1.887074,3.283115
I40.png,I40_13_02.png,13,2,1.153,3.27,0.04100611,0.04432483,17.144939,12.9763469696,3.327045,1.393552,1.779451,2.970095,5.231588
I40.png,I40_13_03.png,13,3,1.077,2.8,0.06896613,0.07070211,16.789526000000002,11.8115901947,3.766133,2.047786,2.42979,3.546274,5.322336
I40.png,I40_13_04.png,13,4,1.172,2.6,0.10982016,0.11859756,16.893202,13.1915245056,4.856444,3.133358,3.53402,4.64442,6.390891
I40.png,I40_13_05.png,13,5,0.934,2.17,0.15014303,0.15242383,19.862885,14.7527399063,5.89926,4.115463,4.546847,5.707452,7.443482
I40.png,I40_14_01.png,14,1,0.83,4.33,0.0019541,0.01547889,1.05555,1.3131414652,0.489032,0.398392,0.412272,0.461481,0.593342
I40.png,I40_14_02.png,14,2,0.586,4.3,0.00940118,0.04633371,2.507146,2.6384859085,1.068616,0.926378,0.951645,1.033298,1.220906
I40.png,I40_14_03.png,14,3,0.789,4.33,0.01830641,0.0691113,3.393986,2.9259824753,1.496982,1.327238,1.359978,1.462224,1.668744
I40.png,I40_14_04.png,14,4,0.748,3.8,0.03471488,0.10408495,4.908013,5.1521286964,2.047926,1.844615,1.88003,1.99049,2.273258
I40.png,I40_14_05.png,14,5,1.062,3.07,0.07896272,0.17601211,8.554813000000001,6.1720523834,3.175083,2.943343,2.987835,3.124148,3.413267
I40.png,I40_15_01.png,15,1,1.012,3.1,0.07319783,0.14009653,10.944413,8.0921907425,3.720673,3.326422,3.399211,3.626861,4.135947
I40.png,I40_15_02.png,15,2,0.92,2.23,0.15390135,0.2159166,14.974483,13.6165485382,6.900201,6.27955,6.398787,6.766623,7.535195
I40.png,I40_15_03.png,15,3,0.778,1.83,0.20969583,0.25204719,19.207735,13.6739454269,6.19118,5.254038,5.425856,5.978797,7.168888
I40.png,I40_15_04.png,15,4,0.64,1.7,0.33201621,0.30687303,19.018227,16.1334896088,8.057836,7.047446,7.253225,7.87475,9.045534
I40.png,I40_15_05.png,15,5,0.526,1.7,0.41288843,0.34362988,21.096689,16.5279960632,8.788382,7.742803,7.962911,8.615464,9.78677
I40.png,I40_16_01.png,16,1,0.802,4.26,0.0032363,0.00516506,6.539988,10.8162593842,8.421765,8.023382,8.113531,8.366041,8.785725
I40.png,I40_16_02.png,16,2,0.6829999999999999,4.0,0.01268834,0.01622955,12.741214,21.0415096283,16.430487,15.61819,15.803298,16.320813,17.16735
I40.png,I40_16_03.png,16,3,0.98,3.2,0.0507196,0.0505414,24.403412,40.1496276855,31.251189,29.605725,29.983358,31.039408,32.7308
I40.png,I40_16_04.png,16,4,0.955,2.43,0.18188215,0.14025918,40.037533,64.9670257568,50.424044,47.553025,48.215319,50.073177,52.983637
I40.png,I40_16_05.png,16,5,0.6609999999999999,1.53,0.6485156999999999,0.32775986,60.04311800000001,91.0020294189,69.354015,64.393729,65.571951,68.838443,73.651651
I40.png,I40_17_01.png,17,1,0.562,4.53,0.00080918,0.00219366,3.492491,5.5523786545,4.32946,4.126164,4.172778,4.301908,4.513694
I40.png,I40_17_02.png,17,2,0.562,4.47,0.00346005,0.00757096,7.246185,11.4631347656,8.896816,8.492973,8.584268,8.839094,9.267086
I40.png,I40_17_03.png,17,3,0.772,3.93,0.01413049,0.02986335,14.587079999999998,23.039730072,17.930571,17.162479,17.334964,17.817354,18.639396
I40.png,I40_17_04.png,17,4,0.921,3.13,0.06791829,0.14864572,30.135704,47.1795272827,36.55202,35.130927,35.444555,36.327112,37.884392
I40.png,I40_17_05.png,17,5,0.991,1.87,0.44961703,0.56662097,59.7593,92.8469161987,68.083817,65.685154,66.195233,67.667227,70.388991
I40.png,I40_18_01.png,18,1,0.618,4.13,0.01351164,0.02122293,12.229984,18.1690826416,13.732306,13.241941,13.335714,13.625747,14.235458
I40.png,I40_18_02.png,18,2,0.6629999999999999,4.4,0.00348059,0.00742521,6.358899,9.3769321442,7.027556,6.777481,6.826945,6.975709,7.280016
I40.png,I40_18_03.png,18,3,0.611,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I40.png,I40_18_04.png,18,4,0.657,4.03,0.00875329,0.03209543,11.222262,16.1965866089,11.939058,10.562971,10.956562,11.887015,12.973598
I40.png,I40_18_05.png,18,5,0.7340000000000001,3.83,0.03580892,0.11089547,21.169134,30.7961158752,23.111152,20.891943,21.523657,23.010222,24.799577
I40.png,I40_19_01.png,19,1,0.943,4.1,0.00926986,0.00930898,4.54053,7.2230958939,3.963976,2.631728,3.033631,3.950855,4.907443
I40.png,I40_19_02.png,19,2,0.6509999999999999,3.9,0.02685478,0.02435687,8.181921,10.3373832703,5.642933,4.406735,4.755707,5.565954,6.607136
I40.png,I40_19_03.png,19,3,0.875,2.37,0.08430712,0.0846609,11.564797,18.6623954773,10.604155,7.466854,8.428953,10.57145,12.812064
I40.png,I40_19_04.png,19,4,0.6629999999999999,1.6,0.28242489,0.23892949,18.482975,13.9754743576,8.019669,7.017542,7.247785,7.896355,8.914867
I40.png,I40_19_05.png,19,5,0.4,1.2,0.58744928,0.38353894,28.815752000000003,19.6624393463,9.643092,8.330991,8.609014,9.417967,10.902295
I40.png,I40_20_01.png,20,1,0.67,4.47,0.04650965,0.04561557,41.200573,32.8562431335,8.946348,2.015534,3.7141,8.345497,14.779447
I40.png,I40_20_02.png,20,2,1.11,3.03,0.10603942,0.06360338,43.006573,39.4282875061,10.585312,3.06886,4.966589,9.763428,17.02592
I40.png,I40_20_03.png,20,3,1.1740000000000002,3.23,0.16156611,0.07514404,39.205421,33.3326339722,10.261801,3.653517,5.45871,9.706248,15.620446
I40.png,I40_20_04.png,20,4,1.289,3.07,0.20631747,0.12371163,62.328281,45.5413970947,12.562686,4.329405,6.38094,11.642585,19.664534
I40.png,I40_20_05.png,20,5,1.039,3.64,0.26872753,0.12182255,44.64677,38.9462814331,11.509511,4.475114,6.301154,10.777696,17.449683
I40.png,I40_21_01.png,21,1,0.978,3.9,0.19079403,0.23472044,20.90975,16.270242691,5.920222,4.255487,4.588372,5.608404,7.563892
I40.png,I40_21_02.png,21,2,1.11,3.03,0.18873121,0.22447164,19.838633,14.5020465851,5.924285,4.391178,4.641931,5.548501,7.582422
I40.png,I40_21_03.png,21,3,1.011,2.67,0.18579029,0.19894803,16.423679,13.6488876343,5.466055,4.233854,4.42235,5.122444,6.853372
I40.png,I40_21_04.png,21,4,1.095,3.0,0.25773067,0.26487591,29.866640000000004,20.2099494934,6.97861,4.875138,5.16745,6.370238,9.398141
I40.png,I40_21_05.png,21,5,0.471,1.33,0.75673971,0.39835688,55.648796,36.4222335815,14.041762,10.022511,10.691057,13.170051,18.264178
I40.png,I40_22_01.png,22,1,0.499,4.53,0.00235815,0.01655001,4.161976,5.9967765808,4.607313,4.344321,4.406992,4.57887,4.836078
I40.png,I40_22_02.png,22,2,0.789,4.33,0.00360772,0.02384092,5.179395,7.3925924301,5.713263,5.378337,5.45837,5.67811,6.003308
I40.png,I40_22_03.png,22,3,0.727,4.07,0.00533276,0.03235337,6.693110000000001,9.1834869385,6.871661,6.455617,6.55231,6.824031,7.238642
I40.png,I40_22_04.png,22,4,0.706,4.37,0.00883354,0.04751767,10.933704,11.8569784164,8.65202,8.134779,8.25507,8.592721,9.10827
I40.png,I40_22_05.png,22,5,0.836,3.97,0.01747822,0.06898342,14.591715,15.0984764099,11.252966,10.837926,10.927312,11.190082,11.641505
I40.png,I40_23_01.png,23,1,0.872,2.2,0.02730096,0.04166736,72.18782,83.3559112549,24.879282,4.797244,10.332789,24.299946,40.005112
I40.png,I40_23_02.png,23,2,0.5539999999999999,2.4,0.04832126,0.04812777,55.399872,85.2961349487,26.484578,5.971199,11.735173,25.8009,41.91766
I40.png,I40_23_03.png,23,3,0.7340000000000001,1.83,0.08528858,0.07837476,86.194122,102.3654403687,34.646359,9.292527,16.772243,34.041942,53.124893
I40.png,I40_23_04.png,23,4,0.92,2.43,0.09070659,0.08628895,71.483307,87.3770904541,30.601642,8.708541,15.307208,30.166183,46.331535
I40.png,I40_23_05.png,23,5,0.87,1.9,0.13054296,0.09249398,76.47287800000002,107.0666732788,37.944226,11.429122,19.506641,37.465426,56.860609
I40.png,I40_24_01.png,24,1,0.989,3.23,0.11012212,0.1044129,19.546318,12.7496843338,6.096664,5.095414,5.28377,5.891457,7.114765
I40.png,I40_24_02.png,24,2,0.795,1.97,0.25259952,0.21870017,31.229639,19.5085048676,9.481207,8.232162,8.45349,9.187804,10.802326
I40.png,I40_24_03.png,24,3,0.748,1.8,0.36423609,0.30631016,38.338032,23.2660999298,11.751979,10.45947,10.695384,11.462556,13.097997
I40.png,I40_24_04.png,24,4,0.537,1.33,0.57495822,0.46808022,46.942768,34.6793136597,17.962285,15.074304,15.628766,17.465653,20.792435
I40.png,I40_24_05.png,24,5,0.453,1.17,0.77109865,0.61365679,59.22434200000001,49.7737045288,26.238359,20.104267,21.479599,25.654166,31.581312
I40.png,I40_25_01.png,25,1,0.752,3.63,0.10033197,0.1473145,21.172709,29.6764755249,18.85901,13.992163,15.681198,18.954205,21.941628
I40.png,I40_25_02.png,25,2,0.763,3.47,0.05340937,0.07881513,14.866294,21.7200584412,13.773462,10.184965,11.42624,13.840844,16.053303
I40.png,I40_25_03.png,25,3,0.629,3.93,0.01928683,0.02931861,8.616038,12.899271965,8.147035,6.000336,6.73985,8.185343,9.51591
I40.png,I40_25_04.png,25,4,0.763,3.87,0.02687087,0.02048547,8.671304,13.4253253937,8.381686,6.03145,6.839069,8.422558,9.88343
I40.png,I40_25_05.png,25,5,0.836,2.45,0.13489936,0.08706285,17.175419,26.7477684021,16.65758,11.999414,13.567606,16.726094,19.67904
I41.png,I41_01_01.png,1,1,0.496,4.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I41.png,I41_01_02.png,1,2,0.496,4.43,0.00241622,0.00808294,1.321864,1.3143635988,0.488148,0.375442,0.39902,0.465969,0.599455
I41.png,I41_01_03.png,1,3,0.778,3.17,0.02518015,0.06960051,5.404539,5.5835595131,2.163098,1.677863,1.783749,2.074547,2.630999
I41.png,I41_01_04.png,1,4,0.573,2.07,0.09569348,0.17430386,21.208612,15.6915893555,5.986987,4.335921,4.720503,5.74531,7.495147
I41.png,I41_01_05.png,1,5,0.5539999999999999,1.4,0.30647456,0.30336667,89.691261,56.4879875183,21.546214,12.331068,14.455286,20.594033,29.589322
I41.png,I41_02_01.png,2,1,0.966,4.0,0.00836086,0.02895487,2.749026,2.585463047,1.055051,0.804721,0.858402,1.010544,1.296206
I41.png,I41_02_02.png,2,2,0.82,2.81,0.03662257,0.09891946,7.825456,7.6078672409,2.800669,2.126423,2.267456,2.662205,3.472347
I41.png,I41_02_03.png,2,3,0.583,1.81,0.13635562,0.22571936,30.779602,27.3600883484,8.785165,5.578833,6.20848,8.127709,12.019306
I41.png,I41_02_04.png,2,4,0.499,1.47,0.23311912,0.28687006,63.676819,41.6629371643,15.794497,9.121677,10.567842,14.964748,21.850901
I41.png,I41_02_05.png,2,5,0.482,1.37,0.32052637,0.31745381,88.022522,55.8364868164,21.003419,11.904523,14.048389,20.142826,28.819043
I41.png,I41_03_01.png,3,1,0.496,4.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I41.png,I41_03_02.png,3,2,0.6629999999999999,4.6,0.00399124,0.01515553,2.483318,2.5897653103,0.847206,0.506409,0.582403,0.792109,1.167107
I41.png,I41_03_03.png,3,3,0.884,3.47,0.0195988,0.05771847,7.289957000000001,6.7154803276,2.147423,1.282435,1.475768,1.993199,2.973303
I41.png,I41_03_04.png,3,4,0.879,2.4,0.05651834,0.11842621,15.759713,13.7144575119,4.318105,2.682499,2.996673,3.980015,5.977626
I41.png,I41_03_05.png,3,5,0.5589999999999999,1.77,0.15145168,0.20400536,52.384438,35.399181366,11.429062,5.685429,6.832977,10.624565,16.829642
I41.png,I41_04_01.png,4,1,0.537,4.67,0.00643098,0.01367554,3.441968,3.2838315964,1.110035,0.644385,0.750668,1.029262,1.550174
I41.png,I41_04_02.png,4,2,0.875,2.63,0.11991754,0.04902825,25.864241,29.9080619812,16.074232,11.891349,13.048838,15.745579,19.428278
I41.png,I41_04_03.png,4,3,0.49,1.4,0.32760572,0.12404875,47.208035,59.3274536133,28.436837,21.655387,23.237546,27.400837,34.672128
I41.png,I41_04_04.png,4,4,0.547,1.37,0.44718822,0.18241875,117.777596,117.8766479492,52.564359,29.322717,34.315605,51.573175,71.804297
I41.png,I41_04_05.png,4,5,0.4,1.2,0.56469579,0.23299109,124.62931100000002,130.034942627,65.649639,38.579973,45.726821,65.709414,85.512681
I41.png,I41_05_01.png,5,1,0.4,4.8,0.01141517,0.03037839,9.497044,7.3592061996,2.313132,1.000752,1.318599,2.184195,3.436601
I41.png,I41_05_02.png,5,2,0.831,2.9,0.10316948,0.12758405,34.564011,28.8612670898,9.258074,3.840729,5.232191,8.873918,13.668113
I41.png,I41_05_03.png,5,3,1.046,2.8,0.10006629,0.10156501,36.176197,34.8464660645,10.956284,4.089894,5.705185,10.359886,16.803779
I41.png,I41_05_04.png,5,4,0.841,2.4,0.1464019,0.14547588,55.314995,52.0542297363,14.209699,5.225419,7.207755,12.937671,22.483672
I41.png,I41_05_05.png,5,5,1.025,2.5,0.17577077,0.14793761,58.364666,51.2589569092,15.669315,6.498127,8.680827,14.571197,23.75592
I41.png,I41_06_01.png,6,1,0.892,4.27,0.02944646,0.13675316,12.097939,10.841047287,3.842409,2.166558,2.371945,3.512409,5.642873
I41.png,I41_06_02.png,6,2,0.884,3.87,0.03666335,0.16314941,11.906194,10.9434585571,3.921836,2.33212,2.528545,3.583421,5.653541
I41.png,I41_06_03.png,6,3,1.005,3.7,0.05230855,0.19158219,15.504859,16.6678466797,6.249606,3.353977,3.839711,5.908937,9.000169
I41.png,I41_06_04.png,6,4,0.93,2.81,0.07212510000000001,0.22260865,16.164207,14.2035102844,6.416033,4.319668,4.771441,6.212726,8.263932
I41.png,I41_06_05.png,6,5,0.5820000000000001,1.83,0.1612916,0.3416009,32.923922999999995,60.5772857666,18.084805,7.889985,9.298947,16.32616,28.629307
I41.png,I41_07_01.png,7,1,0.921,3.13,0.07492399,0.04319286,15.904447,22.9422416687,14.863445,10.46953,12.086806,14.99965,17.503878
I41.png,I41_07_02.png,7,2,1.202,2.57,0.1517984,0.07977889,23.465664,35.1580619812,22.571118,15.556622,18.134547,22.79983,26.778977
I41.png,I41_07_03.png,7,3,1.062,1.93,0.20280496,0.10314325,27.432785,41.3407592773,26.515993,18.183649,21.250176,26.792864,31.504941
I41.png,I41_07_04.png,7,4,0.966,2.0,0.26244315,0.12948739,31.549063,47.9900283813,30.528204,20.858791,24.422695,30.853337,36.308579
I41.png,I41_07_05.png,7,5,0.823,1.7,0.56793583,0.24341501,60.487087,69.3495025635,47.16029,39.292814,41.563936,46.98716,52.929773
I41.png,I41_08_01.png,8,1,0.499,4.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I41.png,I41_08_02.png,8,2,1.086,3.77,0.0348151,0.02187615,15.599771,17.6882858276,9.885367,6.837242,7.795555,9.829145,12.0314
I41.png,I41_08_03.png,8,3,0.922,2.5,0.08008401,0.04709794,23.771259,28.070230484,15.237897,10.772575,12.091332,15.024217,18.59814
I41.png,I41_08_04.png,8,4,1.031,2.27,0.21375419,0.12633167,35.378391,39.2306976318,23.549291,18.758324,20.338295,23.486092,26.823486
I41.png,I41_08_05.png,8,5,0.547,1.37,0.33817149,0.18747327,40.076283,46.833656311,29.44066,23.877987,25.669339,29.383399,33.269244
I41.png,I41_09_01.png,9,1,0.471,4.67,0.00851136,0.0328453,3.813087,3.5638504028,1.318405,1.047245,1.099591,1.256963,1.598661
I41.png,I41_09_02.png,9,2,0.5539999999999999,4.4,0.02415515,0.06779248,4.9771730000000005,5.5467133522,2.187649,1.778936,1.855899,2.098837,2.608211
I41.png,I41_09_03.png,9,3,1.016,3.97,0.03600536,0.09321089,12.214108,11.3972883224,3.173445,2.222024,2.340165,2.787539,4.392632
I41.png,I41_09_04.png,9,4,0.687,1.83,0.10408346,0.18774254,17.749681,15.5405893326,5.629761,4.201912,4.466874,5.329352,7.093056
I41.png,I41_09_05.png,9,5,0.5539999999999999,1.4,0.25274948,0.29275103,41.768581,33.4388771057,12.447618,8.632357,9.423164,11.810737,16.108955
I41.png,I41_10_01.png,10,1,0.49,4.6,0.01812776,0.06337016,3.705758,3.4068293571,1.621425,1.454262,1.486367,1.584219,1.793689
I41.png,I41_10_02.png,10,2,0.687,4.17,0.02141793,0.07011658,4.1483870000000005,4.1032562256,1.77569,1.590245,1.624087,1.728813,1.97417
I41.png,I41_10_03.png,10,3,0.948,4.03,0.03308106,0.0901601,5.662797,4.5314035416,2.2481,2.009955,2.056134,2.197676,2.490491
I41.png,I41_10_04.png,10,4,0.667,1.77,0.13974632,0.19898339,15.067039,13.9450511932,5.546268,4.645589,4.799068,5.303001,6.536736
I41.png,I41_10_05.png,10,5,0.373,1.17,0.28118390000000004,0.29513527,22.54376,21.3035888672,9.018623,7.295556,7.608796,8.646626,10.800448
I41.png,I41_11_01.png,11,1,0.772,4.27,0.02175389,0.1280964,5.235442,3.0787386894,1.665228,1.479138,1.522699,1.641118,1.831867
I41.png,I41_11_02.png,11,2,0.657,3.63,0.04180327,0.19561519,6.954160000000001,3.9960985184,2.093391,1.904275,1.947096,2.066067,2.267011
I41.png,I41_11_03.png,11,3,0.8140000000000001,3.07,0.05980368,0.24315462,8.304072999999999,4.4686398506,2.403991,2.205892,2.248999,2.371517,2.591457
I41.png,I41_11_04.png,11,4,0.907,2.67,0.091832,0.30464068,9.913239,5.1249322891,2.833036,2.620425,2.663061,2.790631,3.045417
I41.png,I41_11_05.png,11,5,0.5539999999999999,2.4,0.16215597,0.39783152,13.240468,7.6295714378,3.866558,3.373287,3.438323,3.696008,4.465342
I41.png,I41_12_01.png,12,1,0.471,4.67,0.00580627,0.04753133,2.682225,1.9716353416,1.02514,0.867981,0.90702,1.009269,1.15913
I41.png,I41_12_02.png,12,2,0.836,3.97,0.0268279,0.15138320000000002,5.413332,3.3072259426,1.828781,1.645866,1.687948,1.803793,1.994601
I41.png,I41_12_03.png,12,3,0.885,3.5,0.05125103,0.22692479,8.100094,4.073205471,2.314661,2.131227,2.171129,2.285221,2.487632
I41.png,I41_12_04.png,12,4,0.727,2.73,0.09351795,0.30870379,11.680666,5.3966832161,2.917701,2.721038,2.758806,2.873556,3.12074
I41.png,I41_12_05.png,12,5,0.5539999999999999,2.6,0.12856582,0.36239758,12.348772,7.2649679184,3.437511,3.123841,3.167897,3.324112,3.820524
I41.png,I41_13_01.png,13,1,0.872,4.2,0.00832659,0.02053515,8.845666,6.1667556763,1.809136,0.589868,0.888573,1.699669,2.839168
I41.png,I41_13_02.png,13,2,1.031,3.07,0.03303423,0.06944542,10.810758,8.3260564804,2.641019,1.356493,1.633921,2.478969,3.810166
I41.png,I41_13_03.png,13,3,1.106,2.9,0.05290002,0.11166479,18.33983,11.5976161957,3.432283,1.861749,2.130548,3.117059,5.049242
I41.png,I41_13_04.png,13,4,0.8,2.6,0.08503418,0.17927544,18.792847,11.8543024063,4.035659,2.542622,2.795713,3.748399,5.562865
I41.png,I41_13_05.png,13,5,0.667,2.43,0.11656564,0.23546959,30.841984000000004,16.89752388,5.154837,3.094428,3.401939,4.762157,7.300417
I41.png,I41_14_01.png,14,1,0.423,4.77,0.01057995,0.08298524,3.957078,2.6914072037,1.316325,1.084542,1.145967,1.296753,1.506255
I41.png,I41_14_02.png,14,2,0.82,3.83,0.04753838,0.22316736,7.966925999999999,4.1350765228,2.226267,1.964306,2.030002,2.195745,2.453056
I41.png,I41_14_03.png,14,3,0.597,3.1,0.08689491,0.30349571,10.463783,4.845749855,2.720939,2.464092,2.527435,2.689501,2.945882
I41.png,I41_14_04.png,14,4,0.955,2.43,0.15266344,0.39191252,16.800303,5.8645401001,3.314985,3.06878,3.12776,3.281693,3.535502
I41.png,I41_14_05.png,14,5,0.909,1.8,0.29597366,0.5122671,22.26479,7.7843036652,4.354368,4.102861,4.159248,4.314322,4.589535
I41.png,I41_15_01.png,15,1,1.0590000000000002,3.32,0.05944725,0.12860575,8.660914,7.4087147713,3.330103,2.829563,2.924535,3.219756,3.846018
I41.png,I41_15_02.png,15,2,0.8690000000000001,2.33,0.11209472,0.18935783,14.037401999999998,11.8324680328,4.719143,3.854024,4.002307,4.492692,5.66243
I41.png,I41_15_03.png,15,3,0.898,2.17,0.14938848,0.22896498,16.648928,13.2936353683,5.53629,4.566587,4.760608,5.34648,6.501783
I41.png,I41_15_04.png,15,4,0.5589999999999999,1.43,0.25267428,0.31027056,21.36758,16.9152526855,7.164809,5.621705,5.903693,6.865147,8.725587
I41.png,I41_15_05.png,15,5,0.496,1.43,0.36304796,0.39437296,24.006006,17.9547042847,7.838772,6.141013,6.427673,7.463263,9.625381
I41.png,I41_16_01.png,16,1,0.611,4.6,0.00257659,0.00360591,6.506395,10.8028411865,7.099379,6.229289,6.440272,7.015087,7.842779
I41.png,I41_16_02.png,16,2,0.499,4.53,0.01027521,0.01267394,12.623244,20.7961177826,13.729359,12.062159,12.460088,13.559491,15.168497
I41.png,I41_16_03.png,16,3,0.943,3.33,0.04166632,0.04528654,23.933125,39.0298652649,25.855618,22.796243,23.506169,25.517481,28.543203
I41.png,I41_16_04.png,16,4,0.823,2.3,0.16959335,0.17324125,39.588661,65.1674804688,42.619643,38.865389,39.672301,42.066739,46.11989
I41.png,I41_16_05.png,16,5,0.5539999999999999,1.4,0.5633599,0.42600923,69.08287,102.4834976196,60.390077,52.620633,54.453835,59.48685,67.229545
I41.png,I41_17_01.png,17,1,0.5,4.5,0.00070436,0.00145246,3.4401650000000004,5.5189461708,3.657859,3.214711,3.323587,3.616851,4.03314
I41.png,I41_17_02.png,17,2,0.442,4.73,0.00288894,0.00516898,7.390387,11.7220973969,7.607238,6.643116,6.882421,7.522523,8.416771
I41.png,I41_17_03.png,17,3,0.772,4.27,0.01146533,0.01923195,14.822860999999998,23.6048641205,15.489007,13.595458,14.071133,15.327985,17.067905
I41.png,I41_17_04.png,17,4,0.841,3.6,0.05005424,0.07706229,30.889748,49.3589859009,32.59368,28.786089,29.772839,32.303074,35.705127
I41.png,I41_17_05.png,17,5,1.024,2.87,0.2621074,0.29433528,62.970814,93.0177078247,66.925239,60.987987,62.645204,66.60765,71.522863
I41.png,I41_18_01.png,18,1,0.929,3.93,0.01436501,0.01585971,12.939181,19.8790626526,15.26973,14.836196,14.923664,15.178379,15.707146
I41.png,I41_18_02.png,18,2,0.482,4.63,0.00374594,0.00484595,7.49753,10.2272357941,7.937134,7.717349,7.764549,7.896505,8.150349
I41.png,I41_18_03.png,18,3,0.6629999999999999,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I41.png,I41_18_04.png,18,4,0.6629999999999999,4.6,0.00425746,0.02383916,9.319031,15.3625564575,8.270247,5.735716,6.434263,8.165827,10.21065
I41.png,I41_18_05.png,18,5,1.11,3.97,0.01752146,0.05170266,19.382292,28.511390686,16.10703,11.724292,12.989975,15.993571,19.337544
I41.png,I41_19_01.png,19,1,0.562,4.53,0.00133559,0.00328402,2.076127,2.4274327755,1.654075,1.418051,1.487486,1.64514,1.8296
I41.png,I41_19_02.png,19,2,0.458,4.7,0.00498093,0.01173274,3.519169,5.6103467941,2.730191,1.817912,1.994191,2.616524,3.579857
I41.png,I41_19_03.png,19,3,0.706,3.97,0.01766475,0.04037033,7.138727,7.9887261391,3.811528,2.494757,2.741083,3.670649,5.022853
I41.png,I41_19_04.png,19,4,0.573,1.93,0.07824614,0.15211909,16.594679,10.9978780746,5.28303,3.784193,4.080778,5.099878,6.668432
I41.png,I41_19_05.png,19,5,0.5539999999999999,1.4,0.18391483,0.27198056,26.972223,17.2773151398,7.309257,5.453558,5.819121,7.012676,9.095975
I41.png,I41_20_01.png,20,1,0.945,4.2,0.02825829,0.03774197,53.27866,42.2531700134,10.689989,2.006792,3.987225,9.78194,18.300801
I41.png,I41_20_02.png,20,2,0.879,4.4,0.03729721,0.0447879,52.78829200000001,36.4145050049,9.437931,2.119942,3.836187,8.788823,15.688784
I41.png,I41_20_03.png,20,3,1.289,3.73,0.06676895,0.07485599,54.973312,34.9009475708,10.215904,2.914476,4.723231,9.551407,16.373075
I41.png,I41_20_04.png,20,4,1.224,3.03,0.10320241,0.08134077,51.671551,38.0492706299,11.240686,3.552397,5.483083,10.543323,17.695651
I41.png,I41_20_05.png,20,5,1.2,2.4,0.11796455,0.08154634,51.170406,41.1686859131,12.496466,3.936677,6.057856,11.775998,19.655543
I41.png,I41_21_01.png,21,1,0.772,4.27,0.06674934,0.14116795,17.739977,13.173951149,4.761808,2.875805,3.272573,4.511919,6.500933
I41.png,I41_21_02.png,21,2,0.7979999999999999,3.48,0.06198073,0.11933866,19.25346,12.5096998215,4.339366,2.726149,3.02097,4.025566,5.971561
